Src   Dst   Srvport  Utilized (ns)   Utilization
18    126   NO       5442452488      18.14%
126   107   NO       5307662080      17.69%
93    18    NO       5244989127      17.48%
876   93    YES      5183209784      17.28%
107   988   YES      5136497176      17.12%
92    38    NO       1500509840      5.00%
38    94    NO       1445939184      4.82%
83    58    NO       1415982896      4.72%
94    37    NO       1386272504      4.62%
58    2     NO       1335987008      4.45%
37    427   YES      1335263744      4.45%
868   92    YES      1333654944      4.45%
71    91    NO       1328998176      4.43%
2     71    NO       1281757656      4.27%
72    67    NO       1254490408      4.18%
91    863   YES      1213055264      4.04%
796   83    YES      1211193200      4.04%
27    31    NO       1161279832      3.87%
31    60    NO       1077996968      3.59%
67    27    NO       1000625656      3.34%
706   72    YES      940241824       3.13%
60    610   YES      931706976       3.11%
45    16    NO       858907568       2.86%
16    6     NO       725326984       2.42%
17    20    NO       701928416       2.34%
488   45    YES      604389720       2.01%
6     177   YES      603546200       2.01%
123   47    NO       594847872       1.98%
126   18    NO       543066880       1.81%
20    62    NO       518116032       1.73%
107   126   NO       517988232       1.73%
18    93    NO       500757256       1.67%
53    74    NO       492661248       1.64%
271   17    YES      460258704       1.53%
1     125   NO       455093562       1.52%
62    627   YES      452126576       1.51%
74    123   NO       451182400       1.50%
92    124   NO       446409296       1.49%
38    92    NO       439528288       1.47%
17    102   NO       434283304       1.45%
93    876   YES      432338904       1.44%
988   107   YES      427514696       1.43%
102   17    NO       421305687       1.40%
125   1     NO       405769923       1.35%
94    38    NO       403042280       1.34%
40    27    NO       387045720       1.29%
67    12    NO       385737616       1.29%
111   9     NO       382971336       1.28%
12    79    NO       367597920       1.23%
9     66    NO       367212792       1.22%
66    41    NO       366608136       1.22%
19    12    NO       347489016       1.16%
79    61    NO       332830176       1.11%
13    40    NO       326706416       1.09%
51    98    NO       325767728       1.09%
34    101   NO       323710560       1.08%
16    19    NO       320792352       1.07%
95    107   NO       320787808       1.07%
124   1121  YES      317237304       1.06%
881   94    YES      315044624       1.05%
59    32    NO       312565872       1.04%
80    72    NO       310190760       1.03%
115   64    NO       309952456       1.03%
126   69    NO       309060936       1.03%
49    9     NO       304770616       1.02%
555   53    YES      304006344       1.01%
47    505   YES      300193560       1.00%
40    116   NO       298200392       0.99%
5     68    NO       298151272       0.99%
86    102   NO       296221640       0.99%
1020  111   YES      296137152       0.99%
41    463   YES      291616784       0.97%
64    13    NO       290128232       0.97%
50    18    NO       287272856       0.96%
111   86    NO       284208200       0.95%
90    33    NO       278265776       0.93%
61    621   YES      272779648       0.91%
10    71    NO       272080456       0.91%
47    39    NO       271713496       0.91%
75    103   NO       267413472       0.89%
16    5     NO       266977360       0.89%
39    22    NO       266504568       0.89%
73    95    NO       265033048       0.88%
103   92    NO       258493888       0.86%
117   30    NO       258232296       0.86%
33    117   NO       253528808       0.85%
262   16    YES      245370272       0.82%
24    51    NO       244064752       0.81%
12    225   YES      243062432       0.81%
99    90    NO       240846680       0.80%
771   80    YES      239270144       0.80%
101   62    NO       235980368       0.79%
81    24    NO       235736960       0.79%
26    119   NO       235704688       0.79%
69    684   YES      235090120       0.78%
58    83    NO       233483752       0.78%
39    21    NO       231651784       0.77%
107   989   YES      231302808       0.77%
529   50    YES      231056544       0.77%
36    119   NO       229662712       0.77%
60    10    NO       228695864       0.76%
98    46    NO       226561512       0.76%
68    104   NO       224040616       0.75%
9     42    NO       223721336       0.75%
524   49    YES      223103432       0.74%
1048  115   YES      221404008       0.74%
27    351   YES      221183872       0.74%
123   101   NO       218927792       0.73%
45    49    NO       218867944       0.73%
109   56    NO       217203640       0.72%
20    291   YES      215072320       0.72%
116   36    NO       214681048       0.72%
119   89    NO       214331952       0.71%
9     39    NO       213876168       0.71%
2     58    NO       213278488       0.71%
23    73    NO       211786896       0.71%
117   17    NO       211523440       0.71%
91    71    NO       210469152       0.70%
98    51    NO       209088456       0.70%
127   59    NO       208221880       0.69%
1019  111   YES      207043376       0.69%
33    90    NO       206064184       0.69%
62    70    NO       204207192       0.68%
49    97    NO       203466824       0.68%
58    43    NO       203191928       0.68%
42    124   NO       202348976       0.67%
9     49    NO       201847808       0.67%
53    117   NO       201813440       0.67%
48    15    NO       201390968       0.67%
495   45    YES      199290448       0.66%
107   89    NO       198918352       0.66%
1116  123   YES      198110720       0.66%
57    66    NO       197563672       0.66%
71    127   NO       196991512       0.66%
89    107   NO       196790384       0.66%
71    2     NO       196690480       0.66%
102   58    NO       196048224       0.65%
22    26    NO       195929496       0.65%
52    24    NO       195160600       0.65%
22    309   YES      194604312       0.65%
108   10    NO       193075419       0.64%
101   123   NO       192254832       0.64%
97    98    NO       191682848       0.64%
24    81    NO       191514040       0.64%
31    27    NO       191263064       0.64%
10    108   NO       190643965       0.64%
49    10    NO       188765680       0.63%
67    72    NO       186287632       0.62%
59    51    NO       186221624       0.62%
45    1     NO       186146784       0.62%
117   53    NO       185449296       0.62%
98    33    NO       185226632       0.62%
37    75    NO       184640736       0.62%
47    67    NO       184256304       0.61%
104   967   YES      183160120       0.61%
17    60    NO       182884688       0.61%
7     83    NO       181763816       0.61%
89    119   NO       181079752       0.60%
30    23    NO       177543776       0.59%
6     30    NO       177010208       0.59%
60    89    NO       176696848       0.59%
96    112   NO       176192696       0.59%
40    13    NO       175688000       0.59%
32    59    NO       175535024       0.59%
46    105   NO       174485504       0.58%
16    45    NO       173882232       0.58%
112   75    NO       173593104       0.58%
450   40    YES      171358568       0.57%
81    38    NO       171214872       0.57%
27    1     NO       170314800       0.57%
78    43    NO       169482080       0.56%
19    53    NO       169211080       0.56%
101   93    NO       169200704       0.56%
41    81    NO       169163576       0.56%
923   99    YES      167177528       0.56%
781   81    YES      166955616       0.56%
30    370   YES      166411984       0.55%
106   1     NO       166158880       0.55%
121   53    NO       166040088       0.55%
69    126   NO       165326832       0.55%
7     21    NO       164345392       0.55%
102   86    NO       164090864       0.55%
12    19    NO       163469040       0.54%
124   92    NO       162487960       0.54%
87    48    NO       161727360       0.54%
34    102   NO       161582336       0.54%
115   112   NO       161555520       0.54%
70    693   YES      161454288       0.54%
64    34    NO       161221352       0.54%
14    65    NO       161197624       0.54%
492   45    YES      160787576       0.54%
38    97    NO       160520792       0.54%
58    99    NO       159764096       0.53%
24    52    NO       159552744       0.53%
74    53    NO       159424712       0.53%
81    85    NO       158843344       0.53%
85    1     NO       157720288       0.53%
6     16    NO       157153088       0.52%
41    66    NO       157132176       0.52%
46    114   NO       156971168       0.52%
119   36    NO       156524496       0.52%
27    67    NO       155917912       0.52%
116   76    NO       155913288       0.52%
65    76    NO       155784704       0.52%
12    109   NO       155152464       0.52%
92    868   YES      154960000       0.52%
40    21    NO       154432048       0.51%
21    40    NO       154115768       0.51%
84    41    NO       154021456       0.51%
72    80    NO       153626144       0.51%
46    499   YES      153453072       0.51%
119   48    NO       153107024       0.51%
85    100   NO       153093232       0.51%
116   40    NO       152948872       0.51%
405   34    YES      152556576       0.51%
56    73    NO       152512736       0.51%
70    52    NO       152449312       0.51%
21    39    NO       152067000       0.51%
52    124   NO       151887096       0.51%
75    57    NO       151755720       0.51%
31    0     NO       151355696       0.50%
76    61    NO       151261408       0.50%
53    19    NO       150455408       0.50%
65    14    NO       150198896       0.50%
125   102   NO       150175672       0.50%
68    5     NO       150158376       0.50%
16    0     NO       149407504       0.50%
112   110   NO       149252640       0.50%
91    65    NO       148506800       0.50%
85    4     NO       147725800       0.49%
50    24    NO       147363560       0.49%
52    57    NO       147188408       0.49%
47    123   NO       146822288       0.49%
106   5     NO       146761064       0.49%
119   1080  YES      146652128       0.49%
4     85    NO       146106912       0.49%
15    121   NO       145764968       0.49%
105   5     NO       145397128       0.48%
23    30    NO       144853016       0.48%
3     28    NO       144851304       0.48%
2     35    NO       144830840       0.48%
21    300   YES      144118064       0.48%
44    53    NO       143932976       0.48%
318   23    YES      143894152       0.48%
67    47    NO       143687288       0.48%
27    40    NO       143664456       0.48%
93    46    NO       143503872       0.48%
91    92    NO       143330152       0.48%
1     45    NO       143301592       0.48%
11    105   NO       142812240       0.48%
87    32    NO       141420824       0.47%
62    20    NO       141106720       0.47%
76    116   NO       140934184       0.47%
427   37    YES      139841000       0.47%
49    45    NO       139802048       0.47%
101   34    NO       139756160       0.47%
57    99    NO       139375776       0.46%
18    64    NO       139114672       0.46%
62    101   NO       138879264       0.46%
91    29    NO       138649168       0.46%
65    91    NO       138560552       0.46%
105   118   NO       138111264       0.46%
121   108   NO       137915232       0.46%
42    9     NO       137596536       0.46%
108   50    NO       137528696       0.46%
32    110   NO       137188072       0.46%
87    11    NO       137048960       0.46%
77    30    NO       136923880       0.46%
