Src   Dst   Srvport  Utilized (ns)   Utilization
50    23    NO       29997934047     99.99%
27    67    NO       29997005422     99.99%
119   36    NO       29991072382     99.97%
71    2     NO       29990322081     99.97%
76    116   NO       29988366983     99.96%
25    111   NO       29987703833     99.96%
116   40    NO       29986036687     99.95%
18    93    NO       29985751428     99.95%
40    116   NO       29981470940     99.94%
30    117   NO       29980964007     99.94%
62    101   NO       29980500298     99.94%
9     66    NO       29979160896     99.93%
0     82    NO       29976798265     99.92%
79    12    NO       29976329127     99.92%
9     111   NO       29976256552     99.92%
13    122   NO       29974984874     99.92%
125   1     NO       29974610628     99.92%
25    118   NO       29974108548     99.91%
4     85    NO       29972494766     99.91%
99    14    NO       29972196734     99.91%
75    13    NO       29969092686     99.90%
117   30    NO       29968773629     99.90%
52    24    NO       29968728723     99.90%
66    9     NO       29968458615     99.89%
87    48    NO       29968139904     99.89%
94    72    NO       29965808758     99.89%
17    117   NO       29964738282     99.88%
14    123   NO       29964344163     99.88%
61    15    NO       29964239049     99.88%
17    90    NO       29963737549     99.88%
84    41    NO       29962487516     99.87%
38    94    NO       29961967568     99.87%
101   50    NO       29961700675     99.87%
19    53    NO       29961620549     99.87%
27    77    NO       29961127390     99.87%
9     42    NO       29960271412     99.87%
102   34    NO       29959906482     99.87%
64    13    NO       29958619008     99.86%
88    37    NO       29955454460     99.85%
114   32    NO       29954213776     99.85%
64    18    NO       29954192562     99.85%
17    102   NO       29954051482     99.85%
82    120   NO       29953905184     99.85%
122   44    NO       29953653046     99.85%
111   25    NO       29952450585     99.84%
49    10    NO       29951695184     99.84%
116   36    NO       29951474857     99.84%
16    0     NO       29951126261     99.84%
91    65    NO       29950201891     99.83%
5     68    NO       29948832852     99.83%
55    35    NO       29948235623     99.83%
36    116   NO       29948188428     99.83%
37    94    NO       29948157813     99.83%
53    121   NO       29947564462     99.83%
102   17    NO       29947207780     99.82%
68    5     NO       29947179557     99.82%
24    81    NO       29947140272     99.82%
37    88    NO       29946071615     99.82%
11    105   NO       29944076244     99.81%
19    41    NO       29943078388     99.81%
59    32    NO       29941972125     99.81%
115   64    NO       29940667187     99.80%
121   53    NO       29940325350     99.80%
112   22    NO       29938007209     99.79%
15    121   NO       29937030099     99.79%
82    0     NO       29936993387     99.79%
109   12    NO       29936015525     99.79%
40    13    NO       29935271682     99.78%
35    94    NO       29933833516     99.78%
42    88    NO       29933648460     99.78%
28    109   NO       29933437996     99.78%
94    35    NO       29930542487     99.77%
41    84    NO       29928942839     99.76%
84    15    NO       29928900855     99.76%
53    117   NO       29928341877     99.76%
10    71    NO       29928056766     99.76%
60    10    NO       29926340311     99.75%
10    108   NO       29925573863     99.75%
71    10    NO       29925247023     99.75%
112   96    NO       29924782080     99.75%
104   64    NO       29924635557     99.75%
8     82    NO       29923966767     99.75%
105   11    NO       29923368472     99.74%
100   18    NO       29922863703     99.74%
53    74    NO       29922402375     99.74%
104   48    NO       29922071586     99.74%
96    10    NO       29921628161     99.74%
58    102   NO       29921134686     99.74%
111   9     NO       29920694328     99.74%
127   59    NO       29920452580     99.73%
96    112   NO       29920366269     99.73%
124   108   NO       29920002857     99.73%
124   126   NO       29919930996     99.73%
65    115   NO       29919454335     99.73%
45    78    NO       29919343325     99.73%
54    23    NO       29917002464     99.72%
117   17    NO       29916828447     99.72%
67    27    NO       29915762471     99.72%
15    61    NO       29915726338     99.72%
88    96    NO       29914808107     99.72%
118   29    NO       29914781519     99.72%
99    2     NO       29914325590     99.71%
110   0     NO       29913868481     99.71%
74    53    NO       29913798805     99.71%
82    7     NO       29913755669     99.71%
72    94    NO       29913499292     99.71%
103   29    NO       29913291205     99.71%
33    90    NO       29912837605     99.71%
81    24    NO       29910474276     99.70%
121   15    NO       29909992234     99.70%
26    5     NO       29909961826     99.70%
6     16    NO       29909542579     99.70%
