Src   Dst   Srvport  Utilized (ns)   Utilization
14    19    NO       57636218        0.12%
4     166   YES      57459014        0.11%
255   15    YES      57454628        0.11%
265   17    YES      57387744        0.11%
249   15    YES      57267171        0.11%
238   13    YES      57191790        0.11%
3     157   YES      57175938        0.11%
243   14    YES      57051805        0.11%
22    306   YES      56989694        0.11%
215   10    YES      56850253        0.11%
19    283   YES      56794911        0.11%
17    1     NO       56711664        0.11%
12    231   YES      56687824        0.11%
213   10    YES      56639637        0.11%
250   15    YES      56617804        0.11%
9     200   YES      56590756        0.11%
11    219   YES      56442972        0.11%
237   13    YES      56387258        0.11%
274   18    YES      56240358        0.11%
17    5     NO       56217297        0.11%
7     188   YES      56134782        0.11%
12    230   YES      56078819        0.11%
3     154   YES      56069302        0.11%
105   15    NO       56014018        0.11%
236   13    YES      55909498        0.11%
5     169   YES      55849968        0.11%
0     131   YES      55666161        0.11%
19    14    NO       55661193        0.11%
7     186   YES      55632856        0.11%
4     160   YES      55576915        0.11%
14    245   YES      55572615        0.11%
22    14    NO       55480278        0.11%
6     177   YES      55315087        0.11%
168   5     YES      55108190        0.11%
298   21    YES      55077988        0.11%
207   9     YES      55071614        0.11%
1     80    NO       55037122        0.11%
23    314   YES      55026506        0.11%
4     161   YES      54982174        0.11%
141   1     YES      54947808        0.11%
11    16    NO       54879296        0.11%
223   11    YES      54879132        0.11%
160   4     YES      54848880        0.11%
3     19    NO       54707256        0.11%
21    297   YES      54664827        0.11%
10    210   YES      54410211        0.11%
301   21    YES      54257269        0.11%
131   0     YES      54206530        0.11%
20    17    NO       54199357        0.11%
19    284   YES      54110357        0.11%
221   11    YES      54044965        0.11%
13    239   YES      54039617        0.11%
16    13    NO       53894496        0.11%
2     22    NO       53700899        0.11%
12    60    NO       53671999        0.11%
318   23    YES      53569899        0.11%
10    212   YES      53564934        0.11%
2     144   YES      53550770        0.11%
12    25    NO       53469722        0.11%
217   11    YES      53401832        0.11%
11    15    NO       53398211        0.11%
8     196   YES      53377593        0.11%
1     138   YES      53292028        0.11%
203   9     YES      53283024        0.11%
14    241   YES      53162475        0.11%
11    223   YES      53055401        0.11%
4     63    NO       52969721        0.11%
317   23    YES      52879306        0.11%
295   20    YES      52869348        0.11%
144   2     YES      52858179        0.11%
10    4     NO       52684420        0.11%
9     206   YES      52606278        0.11%
285   19    YES      52565654        0.11%
171   5     YES      52556837        0.11%
258   16    YES      52548222        0.11%
227   12    YES      52526661        0.11%
294   20    YES      52355505        0.10%
21    12    NO       52104610        0.10%
3     98    NO       51912876        0.10%
20    294   YES      51778553        0.10%
7     5     NO       51733354        0.10%
20    292   YES      51710003        0.10%
12    226   YES      51680965        0.10%
311   22    YES      51680160        0.10%
224   12    YES      51606071        0.10%
