9,89,Y,29997181708,99.99060569333334
72,36,Y,29996883642,99.98961213999999
21,50,Y,29995854842,99.98618280666666
123,86,Y,29995223088,99.98407696
116,114,Y,29994005520,99.9800184
88,36,Y,29993315182,99.97771727333333
71,31,Y,29990974972,99.96991657333332
104,44,Y,29990164744,99.96721581333333
43,92,Y,29989614402,99.96538134000001
21,100,Y,29988020124,99.96006708
12,16,Y,29987264894,99.95754964666666
115,100,Y,29986770172,99.95590057333334
93,73,Y,29985881306,99.95293768666667
56,84,Y,29983572488,99.94524162666667
80,29,Y,29981942056,99.93980685333334
90,34,Y,29981331384,99.93777127999999
78,68,Y,29980283554,99.93427851333333
116,2,Y,29979926876,99.93308958666667
42,64,Y,29979608872,99.93202957333334
22,126,Y,29979511586,99.93170528666667
7,124,Y,29979288800,99.93096266666667
46,10,Y,29978780862,99.92926953999999
14,65,Y,29977995168,99.92665056
103,105,Y,29977917826,99.92639275333333
37,55,Y,29976793582,99.92264527333333
102,81,Y,29976694750,99.92231583333333
54,127,Y,29975805346,99.91935115333334
34,120,Y,29975481680,99.91827226666666
32,13,Y,29974587036,99.91529012
12,21,Y,29973516662,99.91172220666667
97,49,Y,29973510188,99.91170062666667
3,104,Y,29973177220,99.91059073333334
30,47,Y,29973039260,99.91013086666666
99,77,Y,29972883900,99.909613
71,104,Y,29972402842,99.90800947333334
25,95,Y,29972248302,99.90749434
21,17,Y,29972083924,99.90694641333333
20,96,Y,29971620160,99.90540053333334
31,73,Y,29971219882,99.90406627333334
107,40,Y,29970928096,99.90309365333333
62,8,Y,29970615360,99.9020512
110,73,Y,29970355912,99.90118637333333
87,31,Y,29970069082,99.90023027333334
79,51,Y,29968941280,99.89647093333333
65,6,Y,29968464586,99.89488195333334
47,30,Y,29968322412,99.89440804
75,114,Y,29968203038,99.89401012666667
34,16,Y,29968007232,99.89335744
26,16,Y,29967707828,99.89235942666667
4,47,Y,29967227770,99.89075923333334
37,75,Y,29966986868,99.88995622666667
70,63,Y,29966173264,99.88724421333333
123,62,Y,29966068228,99.88689409333334
60,8,Y,29965982806,99.88660935333333
36,72,Y,29965814152,99.88604717333334
33,19,Y,29965008618,99.88336206
105,63,Y,29964736796,99.88245598666666
42,119,Y,29964511188,99.88170396
50,32,Y,29964185994,99.88061997999999
86,55,Y,29964102006,99.88034002
49,72,Y,29964094776,99.88031592
79,36,Y,29964068384,99.88022794666666
29,62,Y,29963216274,99.87738758
3,15,Y,29962659766,99.87553255333333
61,94,Y,29962566022,99.87522007333334
76,74,Y,29962297876,99.87432625333334
84,56,Y,29962123850,99.87374616666666
51,72,Y,29961653250,99.8721775
117,105,Y,29961399821,99.87133273666666
101,30,Y,29961100272,99.87033424
111,123,Y,29960941544,99.86980514666666
64,120,Y,29960896263,99.86965421000001
121,116,Y,29960551538,99.86850512666666
1,116,Y,29960249905,99.86749968333334
29,121,Y,29959649626,99.86549875333334
94,3,Y,29959135044,99.86378348
73,85,Y,29958864658,99.86288219333333
95,118,Y,29958528898,99.86176299333334
54,28,Y,29958403116,99.86134372
63,21,Y,29958390192,99.86130064
104,71,Y,29958266496,99.86088832
69,9,Y,29958084442,99.86028147333333
83,87,Y,29957924614,99.85974871333333
35,55,Y,29957767534,99.85922511333334
115,2,Y,29957595987,99.85865328999999
58,125,Y,29957005620,99.8566854
90,41,Y,29956890992,99.85630330666667
50,111,Y,29956646134,99.85548711333333
47,2,Y,29956416975,99.85472325
37,34,Y,29955864426,99.85288141999999
40,44,Y,29955789026,99.85263008666666
23,99,Y,29955685710,99.8522857
54,72,Y,29955160827,99.85053608999999
22,52,Y,29955110332,99.85036777333333
34,102,Y,29954923270,99.84974423333334
110,63,Y,29954746453,99.84915484333334
70,49,Y,29954183080,99.84727693333333
106,8,Y,29954110255,99.84703418333334
22,13,Y,29954070974,99.84690324666666
106,53,Y,29953713532,99.84571177333333
73,29,Y,29953430518,99.84476839333334
36,57,Y,29953384460,99.84461486666667
61,84,Y,29953360436,99.84453478666667
48,3,Y,29953192590,99.8439753
56,24,Y,29952617398,99.84205799333333
16,84,Y,29951502082,99.83834027333333
12,2,Y,29951020316,99.83673438666668
57,64,Y,29949703362,99.83234454
83,50,Y,29949411568,99.83137189333333
6,20,Y,29949404478,99.83134826
119,20,Y,29949204802,99.83068267333334
16,25,Y,29949102441,99.83034147
5,40,Y,29949074260,99.83024753333333
78,107,Y,29948881780,99.82960593333333
48,59,Y,29948705154,99.82901718000001
23,52,Y,29948647772,99.82882590666667
104,14,Y,29948509739,99.82836579666666
12,116,Y,29948488676,99.82829558666667
67,53,Y,29948177166,99.82725721999999
55,64,Y,29947438106,99.82479368666667
78,51,Y,29947426240,99.82475413333334
123,63,Y,29947159328,99.82386442666666
124,120,Y,29946858812,99.82286270666667
113,46,Y,29946636928,99.82212309333333
127,25,Y,29946571594,99.82190531333333
83,28,Y,29946513758,99.82171252666666
106,123,Y,29946324184,99.82108061333334
84,104,Y,29946239448,99.82079816
15,90,Y,29946164023,99.82054674333334
37,42,Y,29945777834,99.81925944666666
62,54,Y,29945759104,99.81919701333334
19,75,Y,29945619428,99.81873142666666
2,24,Y,29945609304,99.81869768
28,7,Y,29945605229,99.81868409666667
19,33,Y,29945572476,99.81857492
84,57,Y,29945345893,99.81781964333334
127,74,Y,29945333822,99.81777940666666
113,2,Y,29945310278,99.81770092666666
12,30,Y,29945233503,99.81744501
97,65,Y,29945082022,99.81694007333334
72,49,Y,29945075893,99.81691964333334
30,50,Y,29944958728,99.81652909333333
103,24,Y,29944931924,99.81643974666666
7,71,Y,29944824092,99.81608030666666
113,96,Y,29944767240,99.81589079999999
75,16,Y,29944759582,99.81586527333334
78,95,Y,29944654257,99.81551419
21,23,Y,29944646978,99.81548992666667
79,93,Y,29944492566,99.81497522000001
55,42,Y,29944383786,99.81461261999999
105,20,Y,29944356306,99.81452102
85,91,Y,29944315216,99.81438405333334
