Src   Dst   Srvport  Utilized (ns)   Utilization
9     89    YES      29997181708     99.99%
72    36    YES      29996883642     99.99%
21    50    YES      29995854842     99.99%
123   86    YES      29995223088     99.98%
116   114   YES      29994005520     99.98%
88    36    YES      29993315182     99.98%
71    31    YES      29990974972     99.97%
104   44    YES      29990164744     99.97%
43    92    YES      29989614402     99.97%
21    100   YES      29988020124     99.96%
12    16    YES      29987264894     99.96%
115   100   YES      29986770172     99.96%
93    73    YES      29985881306     99.95%
56    84    YES      29983572488     99.95%
80    29    YES      29981942056     99.94%
90    34    YES      29981331384     99.94%
78    68    YES      29980283554     99.93%
116   2     YES      29979926876     99.93%
42    64    YES      29979608872     99.93%
22    126   YES      29979511586     99.93%
7     124   YES      29979288800     99.93%
46    10    YES      29978780862     99.93%
14    65    YES      29977995168     99.93%
103   105   YES      29977917826     99.93%
37    55    YES      29976793582     99.92%
102   81    YES      29976694750     99.92%
54    127   YES      29975805346     99.92%
34    120   YES      29975481680     99.92%
32    13    YES      29974587036     99.92%
12    21    YES      29973516662     99.91%
97    49    YES      29973510188     99.91%
3     104   YES      29973177220     99.91%
30    47    YES      29973039260     99.91%
99    77    YES      29972883900     99.91%
71    104   YES      29972402842     99.91%
25    95    YES      29972248302     99.91%
21    17    YES      29972083924     99.91%
20    96    YES      29971620160     99.91%
31    73    YES      29971219882     99.90%
107   40    YES      29970928096     99.90%
62    8     YES      29970615360     99.90%
110   73    YES      29970355912     99.90%
87    31    YES      29970069082     99.90%
79    51    YES      29968941280     99.90%
65    6     YES      29968464586     99.89%
47    30    YES      29968322412     99.89%
75    114   YES      29968203038     99.89%
34    16    YES      29968007232     99.89%
26    16    YES      29967707828     99.89%
4     47    YES      29967227770     99.89%
37    75    YES      29966986868     99.89%
70    63    YES      29966173264     99.89%
123   62    YES      29966068228     99.89%
60    8     YES      29965982806     99.89%
36    72    YES      29965814152     99.89%
33    19    YES      29965008618     99.88%
105   63    YES      29964736796     99.88%
42    119   YES      29964511188     99.88%
50    32    YES      29964185994     99.88%
86    55    YES      29964102006     99.88%
49    72    YES      29964094776     99.88%
79    36    YES      29964068384     99.88%
29    62    YES      29963216274     99.88%
3     15    YES      29962659766     99.88%
61    94    YES      29962566022     99.88%
76    74    YES      29962297876     99.87%
84    56    YES      29962123850     99.87%
51    72    YES      29961653250     99.87%
117   105   YES      29961399821     99.87%
101   30    YES      29961100272     99.87%
111   123   YES      29960941544     99.87%
64    120   YES      29960896263     99.87%
121   116   YES      29960551538     99.87%
1     116   YES      29960249905     99.87%
29    121   YES      29959649626     99.87%
94    3     YES      29959135044     99.86%
73    85    YES      29958864658     99.86%
95    118   YES      29958528898     99.86%
54    28    YES      29958403116     99.86%
63    21    YES      29958390192     99.86%
104   71    YES      29958266496     99.86%
69    9     YES      29958084442     99.86%
83    87    YES      29957924614     99.86%
35    55    YES      29957767534     99.86%
115   2     YES      29957595987     99.86%
58    125   YES      29957005620     99.86%
90    41    YES      29956890992     99.86%
50    111   YES      29956646134     99.86%
47    2     YES      29956416975     99.85%
37    34    YES      29955864426     99.85%
40    44    YES      29955789026     99.85%
23    99    YES      29955685710     99.85%
54    72    YES      29955160827     99.85%
22    52    YES      29955110332     99.85%
34    102   YES      29954923270     99.85%
110   63    YES      29954746453     99.85%
70    49    YES      29954183080     99.85%
106   8     YES      29954110255     99.85%
22    13    YES      29954070974     99.85%
106   53    YES      29953713532     99.85%
73    29    YES      29953430518     99.84%
36    57    YES      29953384460     99.84%
61    84    YES      29953360436     99.84%
48    3     YES      29953192590     99.84%
56    24    YES      29952617398     99.84%
16    84    YES      29951502082     99.84%
12    2     YES      29951020316     99.84%
57    64    YES      29949703362     99.83%
83    50    YES      29949411568     99.83%
6     20    YES      29949404478     99.83%
119   20    YES      29949204802     99.83%
16    25    YES      29949102441     99.83%
5     40    YES      29949074260     99.83%
78    107   YES      29948881780     99.83%
48    59    YES      29948705154     99.83%
23    52    YES      29948647772     99.83%
104   14    YES      29948509739     99.83%
12    116   YES      29948488676     99.83%
67    53    YES      29948177166     99.83%
55    64    YES      29947438106     99.82%
78    51    YES      29947426240     99.82%
123   63    YES      29947159328     99.82%
124   120   YES      29946858812     99.82%
113   46    YES      29946636928     99.82%
127   25    YES      29946571594     99.82%
83    28    YES      29946513758     99.82%
106   123   YES      29946324184     99.82%
84    104   YES      29946239448     99.82%
15    90    YES      29946164023     99.82%
37    42    YES      29945777834     99.82%
62    54    YES      29945759104     99.82%
19    75    YES      29945619428     99.82%
2     24    YES      29945609304     99.82%
