Src   Dst   Srvport  Utilized (ns)   Utilization
235   13    YES      297912633       0.60%
185   7     YES      212163984       0.42%
13    235   YES      195041519       0.39%
63    13    NO       176700835       0.35%
13    79    NO       167096176       0.33%
7     63    NO       164206502       0.33%
0     133   YES      105110178       0.21%
6     181   YES      97261809        0.19%
7     185   YES      91310756        0.18%
133   0     YES      84802444        0.17%
94    3     NO       79988059        0.16%
13    120   NO       79845290        0.16%
120   7     NO       71648879        0.14%
16    257   YES      71152080        0.14%
1     80    NO       70891357        0.14%
4     5     NO       67809476        0.14%
15    18    NO       62799693        0.13%
18    278   YES      61265151        0.12%
20    19    NO       60543500        0.12%
80    0     NO       59479375        0.12%
136   1     YES      58875107        0.12%
5     175   YES      57561826        0.12%
167   4     YES      57466791        0.11%
257   16    YES      57184944        0.11%
4     167   YES      52455763        0.10%
9     75    NO       52041595        0.10%
251   15    YES      50424796        0.10%
1     18    NO       49603650        0.10%
278   18    YES      48401192        0.10%
53    16    NO       47992808        0.10%
75    4     NO       47244914        0.09%
11    113   NO       46868310        0.09%
1     53    NO       44982769        0.09%
18    7     NO       44978099        0.09%
175   5     YES      44558746        0.09%
142   1     YES      42876919        0.09%
18    277   YES      42017495        0.08%
2     1     NO       41145469        0.08%
153   3     YES      40221582        0.08%
6     176   YES      39317549        0.08%
23    81    NO       39004937        0.08%
2     147   YES      38563676        0.08%
1     136   YES      36192497        0.07%
24    1     NO       35938518        0.07%
0     24    NO       35355815        0.07%
147   2     YES      34629106        0.07%
15    251   YES      34487336        0.07%
165   4     YES      33734223        0.07%
217   11    YES      33058410        0.07%
277   18    YES      32492088        0.06%
5     4     NO       29713862        0.06%
113   0     NO       29263755        0.06%
18    15    NO       29230832        0.06%
0     38    NO       28901120        0.06%
1     142   YES      28569669        0.06%
169   5     YES      27724573        0.06%
199   8     YES      26232185        0.05%
5     174   YES      26005735        0.05%
89    14    NO       25529407        0.05%
174   5     YES      24907939        0.05%
116   1     NO       24751623        0.05%
8     89    NO       23717608        0.05%
16    116   NO       23473160        0.05%
12    226   YES      23180515        0.05%
89    5     NO       22903313        0.05%
226   12    YES      22090009        0.04%
22    310   YES      22076082        0.04%
236   13    YES      21929732        0.04%
4     162   YES      21836601        0.04%
20    295   YES      21561269        0.04%
21    298   YES      21241672        0.04%
113   13    NO       21143946        0.04%
244   14    YES      21021496        0.04%
18    1     NO       20970745        0.04%
13    236   YES      20961445        0.04%
178   6     YES      20407792        0.04%
219   11    YES      20108498        0.04%
9     3     NO       19960404        0.04%
8     199   YES      19803484        0.04%
59    6     NO       19623747        0.04%
11    217   YES      19551743        0.04%
5     6     NO       19506332        0.04%
6     182   YES      19466282        0.04%
223   11    YES      19430166        0.04%
184   7     YES      19425637        0.04%
215   10    YES      19419946        0.04%
6     178   YES      19397262        0.04%
3     152   YES      19301317        0.04%
22    309   YES      19198493        0.04%
11    219   YES      18943585        0.04%
155   3     YES      18891446        0.04%
8     22    NO       18883899        0.04%
195   8     YES      18482154        0.04%
16    37    NO       18393214        0.04%
182   6     YES      18318836        0.04%
5     16    NO       18169155        0.04%
162   4     YES      17991556        0.04%
84    12    NO       17983240        0.04%
14    42    NO       17881605        0.04%
132   0     YES      17798932        0.04%
19    285   YES      17662159        0.04%
9     207   YES      17606380        0.04%
200   9     YES      17597613        0.04%
290   20    YES      17557202        0.04%
173   5     YES      17523677        0.04%
14    244   YES      17520681        0.04%
152   3     YES      17447709        0.03%
319   23    YES      17241272        0.03%
4     165   YES      17170621        0.03%
10    84    NO       16917674        0.03%
310   22    YES      16621600        0.03%
298   21    YES      16504612        0.03%
7     184   YES      16332227        0.03%
96    14    NO       16272614        0.03%
3     59    NO       16266050        0.03%
285   19    YES      16220074        0.03%
38    11    NO       16088201        0.03%
5     169   YES      15872895        0.03%
176   6     YES      15789248        0.03%
11    223   YES      15698823        0.03%
22    14    NO       15613875        0.03%
20    6     NO       15610906        0.03%
170   5     YES      15546093        0.03%
9     200   YES      15419395        0.03%
276   18    YES      15261488        0.03%
10    4     NO       15042690        0.03%
192   8     YES      15004796        0.03%
37    4     NO       15000116        0.03%
10    215   YES      14553356        0.03%
22    308   YES      14522261        0.03%
207   9     YES      14366797        0.03%
5     173   YES      14255856        0.03%
259   16    YES      14072192        0.03%
8     195   YES      14042798        0.03%
157   3     YES      13763052        0.03%
1     2     NO       13732471        0.03%
308   22    YES      13605043        0.03%
42    4     NO       13471775        0.03%
295   20    YES      13457557        0.03%
28    6     NO       13349385        0.03%
288   20    YES      13302079        0.03%
5     172   YES      13237235        0.03%
260   16    YES      13173234        0.03%
15    255   YES      12983008        0.03%
18    273   YES      12979796        0.03%
4     10    NO       12941264        0.03%
1     122   NO       12822253        0.03%
6     94    NO       12783468        0.03%
14    241   YES      12768972        0.03%
13    28    NO       12658294        0.03%
5     72    NO       12641627        0.03%
16    260   YES      12535571        0.03%
15    254   YES      12513631        0.03%
17    78    NO       12374640        0.02%
303   21    YES      12205144        0.02%
209   10    YES      12165726        0.02%
6     5     NO       12078228        0.02%
306   22    YES      12048795        0.02%
