Src   Dst   Srvport  Utilized (ns)   Utilization
81    23    YES      30000000000     100.00%
23    0     YES      29997840190     99.99%
36    63    YES      29994935980     99.98%
51    48    YES      29993462496     99.98%
10    83    YES      29993307246     99.98%
97    122   YES      29991281092     99.97%
11    15    YES      29990744052     99.97%
79    13    YES      29990646528     99.97%
31    37    YES      29989639628     99.97%
8     84    YES      29989185052     99.96%
111   115   YES      29988902562     99.96%
5     44    YES      29987978976     99.96%
116   6     YES      29987841734     99.96%
49    59    YES      29984837548     99.95%
90    16    YES      29984443792     99.95%
58    30    YES      29984385306     99.95%
124   38    YES      29981560470     99.94%
83    89    YES      29981342580     99.94%
14    81    YES      29981102906     99.94%
7     27    YES      29981085414     99.94%
106   34    YES      29979759654     99.93%
87    31    YES      29979195028     99.93%
87    90    YES      29978797674     99.93%
58    41    YES      29978426596     99.93%
30    37    YES      29978045260     99.93%
34    67    YES      29978036088     99.93%
117   99    YES      29977767446     99.93%
73    68    YES      29975685802     99.92%
85    30    YES      29975156382     99.92%
7     19    YES      29974663749     99.92%
90    122   YES      29974223405     99.91%
102   45    YES      29974030006     99.91%
0     8     YES      29973760238     99.91%
12    113   YES      29973688230     99.91%
119   109   YES      29973422350     99.91%
51    120   YES      29973406060     99.91%
18    126   YES      29972842808     99.91%
71    39    YES      29972750575     99.91%
118   37    YES      29972292942     99.91%
50    9     YES      29972149522     99.91%
82    40    YES      29971463632     99.90%
89    126   YES      29971407386     99.90%
98    80    YES      29971228252     99.90%
117   62    YES      29971022876     99.90%
23    55    YES      29970648207     99.90%
50    98    YES      29969911538     99.90%
18    119   YES      29969362566     99.90%
80    119   YES      29969101456     99.90%
60    77    YES      29967501360     99.89%
36    105   YES      29967144694     99.89%
113   80    YES      29967084068     99.89%
39    107   YES      29967026726     99.89%
115   5     YES      29966805232     99.89%
126   112   YES      29965834636     99.89%
52    39    YES      29965670618     99.89%
88    112   YES      29965321022     99.88%
99    40    YES      29965158012     99.88%
94    79    YES      29964834204     99.88%
83    103   YES      29964654070     99.88%
74    127   YES      29964627523     99.88%
7     51    YES      29964616086     99.88%
14    51    YES      29964357330     99.88%
106   3     YES      29963499592     99.88%
17    28    YES      29963192076     99.88%
30    114   YES      29963133616     99.88%
116   11    YES      29963058612     99.88%
4     86    YES      29962888210     99.88%
101   32    YES      29962873432     99.88%
48    101   YES      29962669960     99.88%
64    120   YES      29962561526     99.88%
89    114   YES      29962328434     99.87%
26    118   YES      29962180362     99.87%
92    49    YES      29962088118     99.87%
46    23    YES      29962067016     99.87%
70    35    YES      29960648435     99.87%
34    85    YES      29960553212     99.87%
12    66    YES      29960516224     99.87%
77    86    YES      29960353108     99.87%
54    11    YES      29959639730     99.87%
86    125   YES      29959622138     99.87%
65    30    YES      29959430604     99.86%
67    91    YES      29959263875     99.86%
64    81    YES      29957917372     99.86%
77    58    YES      29957217982     99.86%
87    19    YES      29956327774     99.85%
74    90    YES      29956212656     99.85%
116   86    YES      29956024780     99.85%
50    95    YES      29955339780     99.85%
10    65    YES      29955021832     99.85%
3     67    YES      29954937682     99.85%
32    3     YES      29954809078     99.85%
109   126   YES      29954740182     99.85%
114   44    YES      29954732976     99.85%
7     127   YES      29954575734     99.85%
125   98    YES      29954480150     99.85%
10    47    YES      29954361872     99.85%
56    39    YES      29954309642     99.85%
111   66    YES      29954305112     99.85%
3     40    YES      29954237262     99.85%
106   123   YES      29954152030     99.85%
78    77    YES      29954147096     99.85%
52    101   YES      29954010578     99.85%
73    32    YES      29953935638     99.85%
82    125   YES      29953867640     99.85%
17    123   YES      29953478156     99.84%
51    56    YES      29953326015     99.84%
67    98    YES      29953246858     99.84%
74    125   YES      29953204976     99.84%
20    4     YES      29952817932     99.84%
31    30    YES      29952608984     99.84%
80    90    YES      29952607960     99.84%
23    43    YES      29952501890     99.84%
10    62    YES      29952424062     99.84%
66    45    YES      29952262208     99.84%
122   10    YES      29952250026     99.84%
29    123   YES      29951978652     99.84%
76    95    YES      29951303020     99.84%
36    90    YES      29951183152     99.84%
61    124   YES      29951082498     99.84%
91    57    YES      29950719350     99.84%
8     13    YES      29950444004     99.83%
2     91    YES      29950385172     99.83%
40    28    YES      29950106750     99.83%
59    44    YES      29950033566     99.83%
111   84    YES      29950013598     99.83%
77    113   YES      29949924214     99.83%
83    53    YES      29949875784     99.83%
1     15    YES      29949818942     99.83%
61    18    YES      29949774912     99.83%
57    78    YES      29949715364     99.83%
30    50    YES      29949654898     99.83%
79    60    YES      29949450258     99.83%
46    10    YES      29949234858     99.83%
54    1     YES      29949169182     99.83%
52    85    YES      29948915556     99.83%
9     46    YES      29948719656     99.83%
119   20    YES      29948655508     99.83%
101   11    YES      29947868288     99.83%
9     110   YES      29947758806     99.83%
45    74    YES      29947753716     99.83%
12    38    YES      29947285336     99.82%
105   114   YES      29947056540     99.82%
102   113   YES      29946919844     99.82%
58    126   YES      29946802508     99.82%
72    56    YES      29946799944     99.82%
38    108   YES      29946670146     99.82%
12    9     YES      29946651421     99.82%
103   39    YES      29946194744     99.82%
59    6     YES      29945879786     99.82%
42    17    YES      29945866456     99.82%
63    122   YES      29945776684     99.82%
26    6     YES      29945723780     99.82%
18    55    YES      29945464118     99.82%
2     24    YES      29945431397     99.82%
36    48    YES      29945408030     99.82%
123   6     YES      29944708392     99.82%
120   92    YES      29944590802     99.82%
118   96    YES      29944307754     99.81%
20    19    YES      29944282240     99.81%
118   116   YES      29944177114     99.81%
92    118   YES      29944106188     99.81%
125   83    YES      29943868186     99.81%
26    54    YES      29943800290     99.81%
9     69    YES      29943649022     99.81%
52    95    YES      29943418292     99.81%
70    29    YES      29943229448     99.81%
56    94    YES      29943167362     99.81%
67    18    YES      29943110182     99.81%
119   86    YES      29942930678     99.81%
1     100   YES      29942864920     99.81%
52    45    YES      29942828472     99.81%
69    104   YES      29942235792     99.81%
54    72    YES      29942089088     99.81%
26    69    YES      29942070207     99.81%
110   75    YES      29941739300     99.81%
64    97    YES      29941563734     99.81%
89    9     YES      29941498014     99.80%
63    105   YES      29941374668     99.80%
107   24    YES      29941141546     99.80%
27    51    YES      29941129586     99.80%
38    59    YES      29940827400     99.80%
34    71    YES      29940696742     99.80%
21    61    YES      29940330120     99.80%
15    41    YES      29940318276     99.80%
78    101   YES      29940312474     99.80%
6     21    YES      29940125586     99.80%
62    44    YES      29939967378     99.80%
60    33    YES      29939898026     99.80%
41    51    YES      29939834922     99.80%
60    79    YES      29939824572     99.80%
44    39    YES      29939692482     99.80%
74    21    YES      29939420708     99.80%
96    87    YES      29939284372     99.80%
102   34    YES      29939240088     99.80%
125   46    YES      29939199298     99.80%
112   70    YES      29938734084     99.80%
12    30    YES      29938541282     99.80%
4     47    YES      29938523802     99.80%
85    76    YES      29938249398     99.79%
109   107   YES      29937951742     99.79%
87    57    YES      29937350636     99.79%
117   19    YES      29937184446     99.79%
70    127   YES      29936342090     99.79%
99    8     YES      29936223736     99.79%
104   27    YES      29936213030     99.79%
87    34    YES      29936207236     99.79%
114   37    YES      29935725954     99.79%
13    77    YES      29935414170     99.78%
60    2     YES      29935406972     99.78%
17    118   YES      29935322788     99.78%
124   0     YES      29935313115     99.78%
125   81    YES      29935124790     99.78%
43    92    YES      29935075066     99.78%
8     29    YES      29935009744     99.78%
69    71    YES      29934607040     99.78%
18    15    YES      29934154362     99.78%
9     34    YES      29933904866     99.78%
19    62    YES      29933841422     99.78%
60    27    YES      29932807718     99.78%
61    26    YES      29932769260     99.78%
109   13    YES      29932555002     99.78%
73    103   YES      29932161976     99.77%
35    69    YES      29931766248     99.77%
53    22    YES      29931690172     99.77%
105   89    YES      29931649130     99.77%
40    24    YES      29931172586     99.77%
53    16    YES      29931046474     99.77%
31    89    YES      29930928185     99.77%
34    61    YES      29930848200     99.77%
113   104   YES      29930764588     99.77%
23    108   YES      29930626387     99.77%
7     29    YES      29930518449     99.77%
33    96    YES      29930421736     99.77%
42    70    YES      29930406010     99.77%
68    100   YES      29930361274     99.77%
4     123   YES      29930018678     99.77%
31    10    YES      29930014955     99.77%
60    5     YES      29929775244     99.77%
31    1     YES      29929633748     99.77%
69    114   YES      29929601382     99.77%
103   69    YES      29929506777     99.77%
4     50    YES      29929350424     99.76%
102   40    YES      29929154850     99.76%
47    10    YES      29928797792     99.76%
52    25    YES      29928764704     99.76%
82    124   YES      29928707658     99.76%
100   68    YES      29928466080     99.76%
93    100   YES      29928448590     99.76%
49    111   YES      29928361768     99.76%
2     77    YES      29928232341     99.76%
13    22    YES      29928128088     99.76%
23    46    YES      29927927060     99.76%
24    107   YES      29927920530     99.76%
112   72    YES      29927895708     99.76%
26    5     YES      29927801146     99.76%
98    27    YES      29927797068     99.76%
107   49    YES      29927787977     99.76%
63    110   YES      29927744608     99.76%
22    120   YES      29927713228     99.76%
36    103   YES      29927400442     99.76%
114   119   YES      29927022324     99.76%
37    4     YES      29926996079     99.76%
13    20    YES      29926926934     99.76%
58    109   YES      29926827536     99.76%
53    1     YES      29926768022     99.76%
2     60    YES      29926686132     99.76%
50    21    YES      29926671731     99.76%
55    91    YES      29926633422     99.76%
35    73    YES      29926572036     99.76%
122   9     YES      29926232144     99.75%
75    57    YES      29926097300     99.75%
66    36    YES      29925976132     99.75%
68    107   YES      29925892950     99.75%
69    7     YES      29925578328     99.75%
69    47    YES      29925503042     99.75%
98    39    YES      29925482176     99.75%
99    112   YES      29925421724     99.75%
104   23    YES      29925244028     99.75%
123   86    YES      29925015710     99.75%
70    119   YES      29924906850     99.75%
66    82    YES      29924797904     99.75%
2     42    YES      29924550932     99.75%
115   75    YES      29924473238     99.75%
