Src   Dst   Srvport  Utilized (ns)   Utilization
79    4     NO       29996523779     99.99%
125   8     NO       29996207268     99.99%
59    127   NO       29995944677     99.99%
53    121   NO       29995593824     99.99%
106   5     NO       29995321393     99.98%
84    41    NO       29994483882     99.98%
105   5     NO       29993641090     99.98%
85    4     NO       29992905397     99.98%
105   11    NO       29992204558     99.97%
65    115   NO       29992085650     99.97%
5     105   NO       29991734703     99.97%
47    123   NO       29990910250     99.97%
40    116   NO       29990787038     99.97%
82    0     NO       29989734833     99.97%
90    21    NO       29989635773     99.97%
18    100   NO       29988079075     99.96%
25    111   NO       29987814087     99.96%
8     125   NO       29986885828     99.96%
116   36    NO       29985572027     99.95%
127   71    NO       29985342804     99.95%
120   6     NO       29984799788     99.95%
118   25    NO       29984738949     99.95%
15    84    NO       29983652502     99.95%
109   28    NO       29983308405     99.94%
41    84    NO       29982920437     99.94%
90    17    NO       29982656468     99.94%
103   29    NO       29981648900     99.94%
28    109   NO       29980925635     99.94%
68    5     NO       29980578582     99.94%
1     125   NO       29979707005     99.93%
11    105   NO       29979622832     99.93%
30    117   NO       29979479853     99.93%
125   15    NO       29978877481     99.93%
18    64    NO       29978758285     99.93%
116   40    NO       29978645748     99.93%
7     83    NO       29977806213     99.93%
117   30    NO       29977168247     99.92%
29    91    NO       29977127974     99.92%
66    41    NO       29977084300     99.92%
91    29    NO       29977021903     99.92%
102   17    NO       29975868441     99.92%
119   36    NO       29975648745     99.92%
42    88    NO       29975537598     99.92%
100   18    NO       29975417464     99.92%
107   126   NO       29975156402     99.92%
14    123   NO       29974382811     99.91%
123   47    NO       29973836754     99.91%
5     106   NO       29973668225     99.91%
71    127   NO       29973609048     99.91%
102   58    NO       29973350618     99.91%
107   42    NO       29972901603     99.91%
91    28    NO       29972660097     99.91%
30    77    NO       29972145247     99.91%
71    2     NO       29971946389     99.91%
120   82    NO       29971696271     99.91%
18    93    NO       29971660816     99.91%
29    121   NO       29971383904     99.90%
42    124   NO       29971267303     99.90%
88    2     NO       29971068186     99.90%
2     71    NO       29970550739     99.90%
89    60    NO       29969609711     99.90%
12    109   NO       29969417473     99.90%
114   32    NO       29969364594     99.90%
17    117   NO       29969362345     99.90%
42    107   NO       29969072497     99.90%
96    10    NO       29967560166     99.89%
82    120   NO       29967453570     99.89%
115   4     NO       29966851290     99.89%
17    60    NO       29966572640     99.89%
106   1     NO       29965667436     99.89%
21    90    NO       29965009142     99.88%
1     106   NO       29964420156     99.88%
60    10    NO       29964091818     99.88%
125   1     NO       29963942702     99.88%
33    90    NO       29963811308     99.88%
64    18    NO       29963725383     99.88%
103   4     NO       29963629683     99.88%
110   23    NO       29963626233     99.88%
66    9     NO       29963255478     99.88%
28    91    NO       29962797731     99.88%
102   34    NO       29962517248     99.88%
57    126   NO       29962295730     99.87%
46    114   NO       29961342628     99.87%
0     110   NO       29961129129     99.87%
73    23    NO       29960768963     99.87%
60    89    NO       29960042975     99.87%
110   0     NO       29959626290     99.87%
69    126   NO       29958380243     99.86%
77    30    NO       29958325307     99.86%
17    102   NO       29957705164     99.86%
124   42    NO       29957399229     99.86%
41    66    NO       29956967517     99.86%
10    96    NO       29955712691     99.85%
115   65    NO       29955390494     99.85%
83    7     NO       29955057340     99.85%
54    23    NO       29954601949     99.85%
15    125   NO       29954077104     99.85%
49    113   NO       29952328065     99.84%
11    97    NO       29952214670     99.84%
111   25    NO       29951392900     99.84%
109   12    NO       29951230174     99.84%
58    102   NO       29951003872     99.84%
122   13    NO       29950389368     99.83%
23    73    NO       29950232617     99.83%
127   59    NO       29949751773     99.83%
60    17    NO       29949110594     99.83%
11    87    NO       29947801840     99.83%
48    119   NO       29947356407     99.82%
126   69    NO       29947320062     99.82%
7     82    NO       29946973672     99.82%
108   10    NO       29946092155     99.82%
34    102   NO       29945958570     99.82%
87    11    NO       29944787895     99.82%
114   46    NO       29944410073     99.81%
126   57    NO       29944007887     99.81%
121   53    NO       29943382696     99.81%
4     79    NO       29943323319     99.81%
84    15    NO       29941118090     99.80%
17    90    NO       29940729279     99.80%
123   14    NO       29940516899     99.80%
88    42    NO       29937792362     99.79%
121   15    NO       29937102292     99.79%
99    2     NO       29932909852     99.78%
6     120   NO       29932909217     99.78%
117   17    NO       29932696868     99.78%
82    7     NO       29932608838     99.78%
4     103   NO       29932051670     99.77%
23    110   NO       29930576908     99.77%
66    22    NO       29930232779     99.77%
13    122   NO       29930102576     99.77%
0     82    NO       29929549542     99.77%
25    118   NO       29928243712     99.76%
29    103   NO       29926176769     99.75%
36    119   NO       29926088099     99.75%
2     88    NO       29925681449     99.75%
4     85    NO       29923070517     99.74%
115   28    NO       29920980498     99.74%
90    33    NO       29918817282     99.73%
10    108   NO       29913037794     99.71%
22    66    NO       29912280920     99.71%
93    18    NO       29907204976     99.69%
15    121   NO       29902310319     99.67%
10    60    NO       29900648494     99.67%
32    114   NO       29899604460     99.67%
113   49    NO       29896971084     99.66%
9     66    NO       29892847140     99.64%
26    119   NO       29885940845     99.62%
36    116   NO       29884275643     99.61%
2     99    NO       29884072530     99.61%
119   26    NO       29883640003     99.61%
126   107   NO       29880598320     99.60%
28    115   NO       29880151972     99.60%
23    54    NO       29878875726     99.60%
4     115   NO       29859181867     99.53%
97    11    NO       29817655248     99.39%
5     68    NO       29802809275     99.34%
119   48    NO       29799345518     99.33%
121   29    NO       29717781092     99.06%
6     30    NO       21251217017     70.84%
84    30    NO       19760952623     65.87%
50    23    NO       19677064722     65.59%
54    66    NO       19019003730     63.40%
56    109   NO       18254199300     60.85%
92    120   NO       17900740334     59.67%
86    102   NO       17672635737     58.91%
35    2     NO       17277012555     57.59%
26    5     NO       17147424238     57.16%
14    0     NO       17015347698     56.72%
57    66    NO       16687669700     55.63%
27    77    NO       16558082601     55.19%
8     82    NO       16201177139     54.00%
112   110   NO       16098942043     53.66%
61    15    NO       16025078316     53.42%
32    110   NO       15855086019     52.85%
101   123   NO       15792097879     52.64%
78    84    NO       15671089452     52.24%
39    21    NO       15647410318     52.16%
33    117   NO       15381861614     51.27%
23    30    NO       15334581948     51.12%
79    12    NO       15054406848     50.18%
97    49    NO       15044352760     50.15%
35    26    NO       14508657005     48.36%
55    42    NO       14498042793     48.33%
53    117   NO       14461078116     48.20%
49    10    NO       14307046099     47.69%
95    107   NO       13956236531     46.52%
20    17    NO       13916863960     46.39%
48    15    NO       13887968792     46.29%
108   121   NO       13868111506     46.23%
16    5     NO       13824363106     46.08%
104   48    NO       13816724624     46.06%
91    71    NO       13726914824     45.76%
112   96    NO       13685958071     45.62%
31    0     NO       13633300808     45.44%
59    32    NO       13515358829     45.05%
99    90    NO       13335664066     44.45%
30    23    NO       13286951911     44.29%
46    105   NO       13260928016     44.20%
67    12    NO       13099139320     43.66%
81    41    NO       12895634255     42.99%
57    99    NO       12737976848     42.46%
16    0     NO       12686969184     42.29%
65    14    NO       12683460272     42.28%
86    106   NO       12633837153     42.11%
51    125   NO       12599550229     42.00%
40    13    NO       12587692224     41.96%
45    1     NO       12562610479     41.88%
19    12    NO       12364316755     41.21%
83    11    NO       12225310687     40.75%
31    60    NO       12203830387     40.68%
54    114   NO       12141752144     40.47%
80    108   NO       12129676328     40.43%
112   115   NO       12112375536     40.37%
92    124   NO       12111842316     40.37%
63    60    NO       11968555285     39.90%
74    53    NO       11945510736     39.82%
71    10    NO       11927580118     39.76%
3     28    NO       11878973680     39.60%
68    90    NO       11863437341     39.54%
45    49    NO       11826315608     39.42%
21    25    NO       11821448387     39.40%
89    119   NO       11815501765     39.39%
108   124   NO       11790171506     39.30%
124   126   NO       11727637786     39.09%
80    127   NO       11710710144     39.04%
9     42    NO       11675476265     38.92%
27    1     NO       11548450312     38.49%
123   119   NO       11548133336     38.49%
38    33    NO       11510756162     38.37%
50    108   NO       11467043239     38.22%
76    116   NO       11357386966     37.86%
72    25    NO       11193006450     37.31%
22    6     NO       11150924873     37.17%
3     54    NO       11142030659     37.14%
80    77    NO       11130482373     37.10%
74    123   NO       11109977624     37.03%
87    32    NO       11096311296     36.99%
103   109   NO       11081227929     36.94%
3     36    NO       10996705803     36.66%
30    6     NO       10683913631     35.61%
86    111   NO       10675778552     35.59%
111   87    NO       10664111456     35.55%
65    91    NO       10604316968     35.35%
13    4     NO       10593405528     35.31%
75    103   NO       10592572518     35.31%
25    21    NO       10581846003     35.27%
55    7     NO       10579340545     35.26%
50    18    NO       10543179425     35.14%
26    22    NO       10538389003     35.13%
98    33    NO       10532093255     35.11%
22    26    NO       10529687328     35.10%
40    21    NO       10510787185     35.04%
111   9     NO       10470917048     34.90%
43    58    NO       10454892399     34.85%
30    84    NO       10397335056     34.66%
93    84    NO       10326109544     34.42%
98    46    NO       10315049748     34.38%
44    53    NO       10300220368     34.33%
28    25    NO       10296120013     34.32%
49    9     NO       10267998912     34.23%
21    7     NO       10250390493     34.17%
118   105   NO       10210598516     34.04%
111   120   NO       10141975297     33.81%
81    106   NO       10131819849     33.77%
118   109   NO       10125576879     33.75%
76    46    NO       10054716224     33.52%
78    114   NO       10049327258     33.50%
87    111   NO       9973250267      33.24%
64    115   NO       9949319713      33.16%
58    2     NO       9891867870      32.97%
100   32    NO       9883632680      32.95%
21    40    NO       9805350368      32.68%
58    83    NO       9794084929      32.65%
72    80    NO       9729416326      32.43%
76    65    NO       9727723800      32.43%
72    104   NO       9652223497      32.17%
37    86    NO       9634556424      32.12%
44    122   NO       9585021046      31.95%
69    79    NO       9508793320      31.70%
112   22    NO       9489570328      31.63%
85    77    NO       9487302360      31.62%
14    99    NO       9454797744      31.52%
117   82    NO       9436406848      31.45%
75    57    NO       9427613896      31.43%
24    50    NO       9423398151      31.41%
13    40    NO       9406271003      31.35%
125   102   NO       9385990611      31.29%
16    6     NO       9373848695      31.25%
19    36    NO       9351004797      31.17%
83    41    NO       9312550329      31.04%
127   120   NO       9312424232      31.04%
43    78    NO       9300505218      31.00%
25    28    NO       9294657504      30.98%
105   121   NO       9272064632      30.91%
63    93    NO       9268467528      30.89%
122   71    NO       9260363098      30.87%
120   111   NO       9257380344      30.86%
81    85    NO       9226690282      30.76%
52    57    NO       9176428640      30.59%
19    41    NO       9169471056      30.56%
39    22    NO       9158660840      30.53%
27    40    NO       9123938127      30.41%
104   68    NO       9077315753      30.26%
56    97    NO       9057621950      30.19%
104   64    NO       9016907839      30.06%
39    9     NO       9010516377      30.04%
67    47    NO       8923239175      29.74%
83    58    NO       8885225568      29.62%
95    73    NO       8882523528      29.61%
18    126   NO       8854534071      29.52%
124   108   NO       8827789472      29.43%
89    107   NO       8780151216      29.27%
7     21    NO       8721524327      29.07%
62    96    NO       8714288712      29.05%
12    26    NO       8689440552      28.96%
108   50    NO       8676130896      28.92%
67    27    NO       8637855448      28.79%
61    76    NO       8628754168      28.76%
64    34    NO       8596860061      28.66%
37    88    NO       8596030009      28.65%
118   77    NO       8593084376      28.64%
61    79    NO       8487578187      28.29%
99    57    NO       8476941872      28.26%
78    116   NO       8434100220      28.11%
70    113   NO       8385040000      27.95%
32    87    NO       8375690905      27.92%
92    103   NO       8367774048      27.89%
82    117   NO       8335736673      27.79%
80    29    NO       8331722561      27.77%
66    57    NO       8319047800      27.73%
24    81    NO       8307326435      27.69%
38    92    NO       8292394744      27.64%
100   85    NO       8261352544      27.54%
80    72    NO       8254364392      27.51%
20    122   NO       8248865560      27.50%
19    53    NO       8237319571      27.46%
1     85    NO       8212547448      27.38%
13    64    NO       8176222359      27.25%
55    59    NO       8167396789      27.22%
97    56    NO       8161328088      27.20%
98    34    NO       8153827796      27.18%
45    36    NO       8144199062      27.15%
56    73    NO       8137834840      27.13%
70    107   NO       8109448409      27.03%
6     22    NO       8108111360      27.03%
96    112   NO       8101973752      27.01%
96    88    NO       8080544544      26.94%
68    14    NO       8073071576      26.91%
75    112   NO       8014079280      26.71%
92    91    NO       8010585792      26.70%
14    65    NO       8010296016      26.70%
52    124   NO       7999499160      26.66%
95    68    NO       7983754936      26.61%
41    83    NO       7979569440      26.60%
89    83    NO       7975436592      26.58%
99    14    NO       7964468368      26.55%
75    13    NO       7935784376      26.45%
62    8     NO       7926452822      26.42%
101   50    NO       7917503792      26.39%
121   108   NO       7885600312      26.29%
85    100   NO       7824829696      26.08%
56    54    NO       7758049837      25.86%
44    127   NO       7737416197      25.79%
42    9     NO       7709445904      25.70%
99    58    NO       7689752739      25.63%
43    96    NO       7649643968      25.50%
121   105   NO       7646645746      25.49%
79    88    NO       7640581482      25.47%
59    69    NO       7638594032      25.46%
47    100   NO       7620035776      25.40%
105   118   NO       7565708345      25.22%
55    8     NO       7562470285      25.21%
48    87    NO       7534796254      25.12%
114   110   NO       7493039528      24.98%
47    39    NO       7491923993      24.97%
126   18    NO       7484495656      24.95%
63    73    NO       7484444872      24.95%
47    67    NO       7433798496      24.78%
77    118   NO       7410032155      24.70%
63    113   NO       7355730876      24.52%
9     49    NO       7341789568      24.47%
6     7     NO       7305419560      24.35%
9     111   NO       7256878640      24.19%
26    12    NO       7255372968      24.18%
73    56    NO       7227029088      24.09%
32    100   NO       7167872160      23.89%
111   86    NO       7131384568      23.77%
63    48    NO       7118722336      23.73%
27    31    NO       7096947969      23.66%
31    27    NO       7059104536      23.53%
19    16    NO       7041853319      23.47%
37    61    NO       7032222380      23.44%
73    95    NO       7007003504      23.36%
74    87    NO       6992989280      23.31%
372   30    YES      6947742728      23.16%
118   29    NO       6919495909      23.06%
39    47    NO       6914939882      23.05%
95    40    NO       6865912928      22.89%
32    59    NO       6837730344      22.79%
51    59    NO       6790154842      22.63%
34    69    NO       6746631960      22.49%
33    11    NO       6734600896      22.45%
38    97    NO       6724421080      22.41%
105   46    NO       6722111728      22.41%
98    97    NO       6721560282      22.41%
69    59    NO       6717891696      22.39%
0     14    NO       6714933000      22.38%
22    112   NO       6710392504      22.37%
64    13    NO       6667770466      22.23%
53    19    NO       6667044654      22.22%
77    85    NO       6628312984      22.09%
52    76    NO       6622283951      22.07%
50    101   NO       6614212528      22.05%
368   30    YES      6612097532      22.04%
109   118   NO       6597997128      21.99%
62    101   NO       6590983440      21.97%
77    80    NO       6547746648      21.83%
45    16    NO       6537795320      21.79%
20    61    NO       6536021780      21.79%
55    35    NO       6520933672      21.74%
43    39    NO       6520583896      21.74%
85    1     NO       6506174056      21.69%
71    91    NO       6495840707      21.65%
87    48    NO       6489348115      21.63%
67    35    NO       6465064416      21.55%
79    69    NO       6445816504      21.49%
73    63    NO       6442261784      21.47%
12    79    NO       6414553538      21.38%
28    3     NO       6395283396      21.32%
109   103   NO       6389062314      21.30%
35    55    NO       6382611527      21.28%
88    79    NO       6322749272      21.08%
104   72    NO       6314571553      21.05%
101   34    NO       6284847056      20.95%
34    64    NO       6247575588      20.83%
97    98    NO       6243619798      20.81%
78    43    NO       6212137376      20.71%
53    44    NO       6206156590      20.69%
38    81    NO       6183295972      20.61%
83    89    NO       6155782448      20.52%
371   30    YES      6151800408      20.51%
73    116   NO       6140688480      20.47%
115   64    NO       6135212406      20.45%
74    113   NO       6133394384      20.44%
40    27    NO       6123052107      20.41%
102   125   NO       6120091736      20.40%
94    38    NO       6095463786      20.32%
110   112   NO       6083706129      20.28%
44    69    NO       6059093685      20.20%
116   73    NO       6051164529      20.17%
10    49    NO       6039979720      20.13%
100   106   NO       6035953040      20.12%
124   92    NO       6029531896      20.10%
93    46    NO       6024072525      20.08%
3     65    NO       6020482480      20.07%
2     58    NO       6001204133      20.00%
49    97    NO       5986291423      19.95%
113   74    NO       5970131552      19.90%
10    71    NO       5967375288      19.89%
16    19    NO       5952358784      19.84%
51    98    NO       5948464736      19.83%
64    104   NO       5941474952      19.80%
46    93    NO       5918035216      19.73%
86    47    NO       5903842336      19.68%
103   75    NO       5895967216      19.65%
94    35    NO       5894434702      19.65%
7     6     NO       5878124688      19.59%
373   30    YES      5871839624      19.57%
77    27    NO       5841031504      19.47%
103   92    NO       5833512305      19.45%
69    34    NO       5827247112      19.42%
656   66    YES      5822049752      19.41%
867   92    YES      5810013752      19.37%
71    122   NO       5745174384      19.15%
88    96    NO       5710678496      19.04%
70    31    NO       5656898464      18.86%
84    93    NO       5643150272      18.81%
76    61    NO       5631470080      18.77%
115   112   NO       5610844784      18.70%
27    67    NO       5584795384      18.62%
96    43    NO       5583561536      18.61%
120   127   NO       5569035312      18.56%
100   47    NO       5559464728      18.53%
94    122   NO       5559058926      18.53%
61    20    NO       5554416976      18.51%
93    63    NO       5543199672      18.48%
662   66    YES      5524991560      18.42%
375   30    YES      5511041792      18.37%
37    75    NO       5506394056      18.35%
11    83    NO       5494992758      18.32%
47    86    NO       5482404952      18.27%
62    20    NO       5482228502      18.27%
53    74    NO       5464716544      18.22%
59    55    NO       5464068688      18.21%
104   95    NO       5460859097      18.20%
101   93    NO       5458913144      18.20%
419   36    YES      5426756640      18.09%
312   23    YES      5421935552      18.07%
98    51    NO       5413056448      18.04%
791   82    YES      5377419592      17.92%
36    45    NO       5374039851      17.91%
51    8     NO       5364457122      17.88%
8     62    NO       5337108785      17.79%
318   23    YES      5335268746      17.78%
119   123   NO       5303829635      17.68%
66    54    NO       5299904775      17.67%
1     45    NO       5291319816      17.64%
160   4     YES      5283464406      17.61%
242   14    YES      5282184584      17.61%
78    45    NO       5262954144      17.54%
94    72    NO       5248607728      17.50%
21    39    NO       5246639544      17.49%
661   66    YES      5245519160      17.49%
106   100   NO       5207487344      17.36%
1141  126   YES      5197788088      17.33%
36    3     NO       5188907341      17.30%
36    19    NO       5175029512      17.25%
657   66    YES      5167102520      17.22%
112   75    NO       5150616544      17.17%
117   53    NO       5130009400      17.10%
24    51    NO       5127617400      17.09%
65    3     NO       5123749400      17.08%
8     55    NO       5122148436      17.07%
20    31    NO       5097239592      16.99%
35    67    NO       5084051464      16.95%
94    37    NO       5082927264      16.94%
240   14    YES      5055379269      16.85%
107   89    NO       5044378184      16.81%
