Src   Dst   Srvport  Utilized (ns)   Utilization
15    125   NO       18162618935     60.54%
93    18    NO       18021671922     60.07%
1     125   NO       18007972621     60.03%
102   17    NO       17989892208     59.97%
22    66    NO       17987371981     59.96%
121   15    NO       17943621823     59.81%
60    17    NO       17926922675     59.76%
126   69    NO       17914834293     59.72%
91    29    NO       17905171356     59.68%
29    121   NO       17900185237     59.67%
118   25    NO       17897528386     59.66%
46    114   NO       17893157167     59.64%
53    121   NO       17884658017     59.62%
5     68    NO       17883268169     59.61%
117   30    NO       17868252465     59.56%
88    2     NO       17850090291     59.50%
12    109   NO       17845567468     59.49%
15    121   NO       17835035083     59.45%
58    102   NO       17829009655     59.43%
18    93    NO       17813792114     59.38%
59    127   NO       17807735047     59.36%
100   18    NO       17807576887     59.36%
66    9     NO       17807117665     59.36%
34    102   NO       17803722565     59.35%
111   25    NO       17803069297     59.34%
127   59    NO       17802737627     59.34%
9     66    NO       17791380624     59.30%
17    90    NO       17784128258     59.28%
25    111   NO       17778609722     59.26%
110   0     NO       17774879035     59.25%
125   15    NO       17770834574     59.24%
103   4     NO       17768045724     59.23%
71    127   NO       17767764033     59.23%
28    91    NO       17764848660     59.22%
4     103   NO       17752415011     59.17%
114   46    NO       17744834857     59.15%
36    119   NO       17743622583     59.15%
84    15    NO       17738349450     59.13%
121   29    NO       17734078052     59.11%
64    18    NO       17730469204     59.10%
102   58    NO       17719966781     59.07%
0     110   NO       17719414039     59.06%
14    123   NO       17714269355     59.05%
85    4     NO       17712511231     59.04%
23    54    NO       17710757813     59.04%
48    119   NO       17703693457     59.01%
2     88    NO       17695434951     58.98%
115   28    NO       17685844205     58.95%
103   29    NO       17683448946     58.94%
17    60    NO       17682621398     58.94%
68    5     NO       17679810802     58.93%
28    115   NO       17674113139     58.91%
33    90    NO       17672681251     58.91%
119   26    NO       17667912620     58.89%
120   82    NO       17659188584     58.86%
87    11    NO       17652722468     58.84%
36    116   NO       17649502911     58.83%
117   17    NO       17648032374     58.83%
109   12    NO       17638135223     58.79%
97    11    NO       17632189630     58.77%
127   71    NO       17626589289     58.76%
125   1     NO       17623783987     58.75%
116   36    NO       17622727606     58.74%
126   107   NO       17611506212     58.71%
25    118   NO       17600805465     58.67%
109   28    NO       17591808497     58.64%
17    102   NO       17582530431     58.61%
123   14    NO       17579834609     58.60%
26    119   NO       17576570062     58.59%
71    2     NO       17568209271     58.56%
10    96    NO       17560717893     58.54%
42    107   NO       17541497337     58.47%
69    126   NO       17540593502     58.47%
30    77    NO       17533969973     58.45%
41    66    NO       17520301314     58.40%
29    103   NO       17505195263     58.35%
77    30    NO       17488103406     58.29%
114   32    NO       17478480187     58.26%
8     125   NO       17464853281     58.22%
65    115   NO       17443680121     58.15%
79    4     NO       17427042724     58.09%
110   23    NO       17422122529     58.07%
29    91    NO       17421982210     58.07%
90    21    NO       17412859176     58.04%
120   6     NO       17403896474     58.01%
66    22    NO       17402315836     58.01%
60    10    NO       17390017186     57.97%
2     71    NO       17387573204     57.96%
54    23    NO       17381934712     57.94%
10    108   NO       17375487628     57.92%
121   53    NO       17370373173     57.90%
21    90    NO       17357311872     57.86%
115   65    NO       17344393357     57.81%
32    114   NO       17339759261     57.80%
96    10    NO       17338993602     57.80%
30    117   NO       17334009257     57.78%
17    117   NO       17333629271     57.78%
107   126   NO       17320129208     57.73%
90    17    NO       17293378278     57.64%
105   5     NO       17292101044     57.64%
7     83    NO       17290436611     57.63%
106   1     NO       17289040989     57.63%
124   42    NO       17289005377     57.63%
28    109   NO       17273936417     57.58%
0     82    NO       17247470315     57.49%
107   42    NO       17244139342     57.48%
41    84    NO       17237531384     57.46%
113   49    NO       17236800957     57.46%
42    88    NO       17236481911     57.45%
18    100   NO       17232883224     57.44%
11    87    NO       17232781122     57.44%
73    23    NO       17220657765     57.40%
15    84    NO       17199902935     57.33%
108   10    NO       17194585029     57.32%
10    60    NO       17193457976     57.31%
88    42    NO       17188732428     57.30%
4     79    NO       17188410611     57.29%
4     115   NO       17174906369     57.25%
7     82    NO       17155522893     57.19%
66    41    NO       17143387989     57.14%
40    116   NO       17135013101     57.12%
91    28    NO       17119528262     57.07%
2     99    NO       17079477353     56.93%
11    97    NO       17074823418     56.92%
57    126   NO       17069162914     56.90%
47    123   NO       17063436391     56.88%
89    60    NO       17046705133     56.82%
102   34    NO       17042568287     56.81%
82    120   NO       17034859913     56.78%
42    124   NO       17018164280     56.73%
90    33    NO       17012754671     56.71%
125   8     NO       16950388579     56.50%
123   47    NO       16946521475     56.49%
23    110   NO       16893415253     56.31%
6     120   NO       16890345722     56.30%
23    73    NO       16883803581     56.28%
18    64    NO       16878779392     56.26%
99    2     NO       16873884719     56.25%
126   57    NO       16872870194     56.24%
115   4     NO       16862620555     56.21%
5     105   NO       16858469251     56.19%
82    0     NO       16830159687     56.10%
83    7     NO       16813886231     56.05%
122   13    NO       16745640286     55.82%
119   48    NO       16742372796     55.81%
1     106   NO       16737448531     55.79%
