FlowId     Src   Dst   Sent (byte)  Total (byte) Duration (ms)  Progress  
195        435   508   18940        18940        0.29           100.00%
196        990   593   5780         5780         0.14           100.00%
197        1061  446   5609         5609         0.14           100.00%
198        995   1025  22427        22427        0.88           100.00%
199        242   730   8759         8759         0.17           100.00%
200        561   866   9259         9259         0.20           100.00%
201        393   456   5772         5772         0.14           100.00%
202        475   998   25962        25962        0.82           100.00%
203        214   810   8571         8571         0.30           100.00%
204        417   291   38766        38766        0.74           100.00%
205        374   1077  8577         8577         0.15           100.00%
206        624   805   22051        22051        0.28           100.00%
207        399   365   8516         8516         0.31           100.00%
208        562   696   5630         5630         0.17           100.00%
209        266   617   8038         8038         0.13           100.00%
210        667   347   6667         6667         0.09           100.00%
211        483   381   40617        40617        0.45           100.00%
212        167   1015  5284         5284         0.13           100.00%
213        719   170   6102         6102         0.16           100.00%
214        946   668   4892         4892         0.12           100.00%
215        633   1004  13403        13403        0.21           100.00%
216        261   398   23808        23808        0.45           100.00%
217        830   753   5290         5290         0.13           100.00%
218        684   876   19941        19941        0.27           100.00%
219        783   643   48149        48149        0.70           100.00%
220        384   1053  9121         9121         0.17           100.00%
221        406   573   7019         7019         0.15           100.00%
222        935   646   10077        10077        0.48           100.00%
223        1094  780   4842         4842         0.11           100.00%
224        762   399   7288         7288         0.18           100.00%
225        1111  1063  7109         7109         0.22           100.00%
226        1026  318   5066         5066         0.11           100.00%
227        459   296   5970         5970         0.15           100.00%
228        219   835   15230        15230        0.37           100.00%
229        417   835   11808        11808        0.22           100.00%
230        803   784   4966         4966         0.12           100.00%
231        284   590   7936         7936         0.16           100.00%
232        180   244   14437        14437        0.22           100.00%
233        216   147   12803        12803        0.20           100.00%
234        342   972   7508         7508         0.14           100.00%
235        929   395   7783         7783         0.19           100.00%
236        728   1143  8549         8549         0.18           100.00%
237        716   834   13323        13323        0.54           100.00%
238        372   218   7021         7021         0.16           100.00%
239        1044  723   12181        12181        0.22           100.00%
240        726   776   9457         9457         0.20           100.00%
241        267   1008  7871         7871         0.39           100.00%
242        898   607   6891         6891         0.18           100.00%
243        132   146   24979        24979        0.72           100.00%
244        384   319   27163        27163        1.07           100.00%
245        871   1124  5420         5420         0.08           100.00%
246        410   550   7513         7513         0.67           100.00%
247        222   989   51653        51653        0.54           100.00%
248        683   732   8037         8037         0.34           100.00%
249        742   918   8955         8955         0.14           100.00%
250        1007  255   15915        15915        0.42           100.00%
251        831   1136  14695        14695        0.70           100.00%
252        388   416   4862         4862         0.43           100.00%
253        198   704   6942         6942         0.18           100.00%
254        710   787   27883        27883        0.62           100.00%
255        395   1088  6852         6852         0.35           100.00%
256        1043  181   22886        22886        0.33           100.00%
257        874   286   57287        57287        0.84           100.00%
258        836   793   23006        23006        0.40           100.00%
259        587   232   53650        53650        0.53           100.00%
260        971   1133  9479         9479         0.35           100.00%
261        877   870   11938        11938        0.34           100.00%
262        664   839   43483        43483        0.57           100.00%
263        186   297   6196         6196         0.09           100.00%
264        717   457   5296         5296         0.17           100.00%
265        648   581   26842        26842        0.30           100.00%
266        267   1061  23309        23309        0.44           100.00%
267        745   1056  13213        13213        0.24           100.00%
268        413   558   14696        14696        0.25           100.00%
269        595   349   30256        30256        1.30           100.00%
270        735   446   21452        21452        0.28           100.00%
271        780   614   52304        52304        1.31           100.00%
272        575   792   9509         9509         0.16           100.00%
273        178   872   54230        54230        0.56           100.00%
274        1140  1011  18151        18151        0.40           100.00%
275        868   858   7703         7703         0.10           100.00%
276        654   134   5724         5724         0.12           100.00%
277        208   549   43325        43325        0.74           100.00%
278        845   706   7015         7015         0.38           100.00%
279        194   945   24440        24440        0.46           100.00%
280        820   440   5297         5297         0.11           100.00%
281        667   716   5586         5586         0.17           100.00%
282        305   483   5690         5690         0.17           100.00%
283        1027  228   5989         5989         0.15           100.00%
284        342   1109  6920         6920         0.15           100.00%
285        195   1056  145695       145695       1.44           100.00%
286        809   1015  7436         7436         0.16           100.00%
287        1081  892   4919         4919         0.12           100.00%
288        184   786   157836       157836       2.41           100.00%
289        227   677   14132        14132        3.18           100.00%
290        827   734   4794         4794         0.13           100.00%
291        402   210   8583         8583         0.20           100.00%
292        1141  1027  61947        61947        1.25           100.00%
293        608   281   6995         6995         0.26           100.00%
294        349   442   69885        69885        0.70           100.00%
295        955   695   6638         6638         0.18           100.00%
296        522   543   43011        43011        0.47           100.00%
297        534   1016  31003        31003        0.69           100.00%
298        416   716   32093        32093        0.69           100.00%
299        912   948   396993       396993       8.48           100.00%
300        210   200   32721        32721        0.35           100.00%
301        274   473   10932        10932        4.88           100.00%
302        1023  1015  9912         9912         0.18           100.00%
303        511   607   5341         5341         0.13           100.00%
304        1041  172   12258        12258        3.20           100.00%
305        619   1123  5071         5071         0.12           100.00%
306        414   162   7929         7929         1.31           100.00%
307        532   1008  16798        16798        1.12           100.00%
308        576   1010  6158         6158         0.47           100.00%
309        359   538   10648        10648        0.71           100.00%
310        387   909   25354        25354        1.47           100.00%
311        390   402   5904         5904         0.14           100.00%
312        751   495   16364        16364        0.23           100.00%
313        509   1079  12406        12406        0.23           100.00%
314        974   455   11326        11326        0.27           100.00%
315        981   253   5994         5994         0.43           100.00%
316        569   822   7126         7126         0.18           100.00%
317        196   562   14065        14065        0.63           100.00%
318        325   649   14676        14676        0.22           100.00%
319        1057  501   5540         5540         0.11           100.00%
320        1001  145   13409        13409        0.33           100.00%
321        681   1007  5418         5418         0.15           100.00%
322        849   1128  134232       134232       4.03           100.00%
323        666   328   6773         6773         0.12           100.00%
324        405   310   9398         9398         0.20           100.00%
325        344   1072  4765         4765         0.09           100.00%
326        924   556   7630         7630         0.19           100.00%
327        228   1077  4904         4904         0.09           100.00%
328        525   576   10180        10180        0.15           100.00%
329        162   519   16913        16913        0.54           100.00%
330        597   136   6617         6617         0.73           100.00%
331        166   489   7057         7057         0.38           100.00%
332        1132  209   9407         9407         0.49           100.00%
333        243   811   13448        13448        0.48           100.00%
334        567   840   6544         6544         0.18           100.00%
335        933   738   8383         8383         0.32           100.00%
336        1023  762   14532        14532        0.25           100.00%
337        133   963   9705         9705         0.18           100.00%
338        267   233   6022         6022         0.16           100.00%
339        629   319   6785         6785         0.15           100.00%
340        830   166   6032         6032         0.19           100.00%
341        689   519   6918         6918         0.15           100.00%
342        502   1004  7693         7693         0.16           100.00%
343        645   455   5380         5380         0.11           100.00%
344        835   472   32446        32446        0.35           100.00%
345        1085  728   33780        33780        0.65           100.00%
346        604   458   14805        14805        0.26           100.00%
347        576   805   39220        39220        1.38           100.00%
348        366   342   15720        15720        0.35           100.00%
349        285   1079  10872        10872        0.24           100.00%
350        331   1037  17363        17363        0.44           100.00%
351        690   782   5006         5006         0.12           100.00%
352        431   260   4914         4914         0.14           100.00%
353        902   419   6066         6066         0.18           100.00%
354        1003  1027  8072         8072         0.16           100.00%
355        694   1032  8004         8004         0.11           100.00%
356        767   1117  43997        43997        0.84           100.00%
357        534   554   24224        24224        0.30           100.00%
358        653   829   5869         5869         0.17           100.00%
359        694   287   58248        58248        0.63           100.00%
360        697   965   24967        24967        0.56           100.00%
361        767   1064  5316         5316         0.16           100.00%
362        706   462   9033         9033         0.20           100.00%
363        849   491   5060         5060         0.15           100.00%
364        933   326   8631         8631         0.19           100.00%
365        967   903   19384        19384        0.30           100.00%
366        731   365   7144         7144         0.14           100.00%
367        284   713   5994         5994         0.15           100.00%
368        1094  900   5070         5070         0.17           100.00%
369        335   1068  205609       205609       4.72           100.00%
370        249   1008  4789         4789         2.24           100.00%
371        750   976   39707        39707        1.07           100.00%
372        620   900   12679        12679        0.20           100.00%
373        759   332   18869        18869        0.30           100.00%
374        892   174   11177        11177        0.21           100.00%
375        186   836   5498         5498         0.15           100.00%
376        387   793   5668         5668         0.14           100.00%
377        644   438   6920         6920         0.18           100.00%
378        850   170   7865         7865         0.15           100.00%
379        128   843   9550         9550         0.21           100.00%
380        765   703   5802         5802         0.29           100.00%
381        784   373   8492         8492         0.15           100.00%
382        1016  495   8420         8420         0.17           100.00%
383        691   218   9666         9666         0.21           100.00%
384        596   138   5439         5439         0.21           100.00%
385        922   661   5509         5509         0.11           100.00%
386        217   722   15865        15865        0.37           100.00%
387        1114  155   10035        10035        0.33           100.00%
388        234   988   9022         9022         0.17           100.00%
389        708   658   9989         9989         0.44           100.00%
390        257   728   23295        23295        0.43           100.00%
391        291   997   5543         5543         0.18           100.00%
392        956   370   9331         9331         0.26           100.00%
393        150   665   15253        15253        0.20           100.00%
394        507   726   37627        37627        0.54           100.00%
395        1050  199   78802        78802        0.81           100.00%
396        1139  1053  14566        14566        0.27           100.00%
397        844   362   15785        15785        0.81           100.00%
398        1088  680   11621        11621        0.20           100.00%
399        490   937   5308         5308         0.16           100.00%
400        329   568   10111        10111        0.18           100.00%
401        1112  655   6045         6045         0.12           100.00%
402        728   1010  5332         5332         0.11           100.00%
403        480   597   6074         6074         0.32           100.00%
404        828   369   7024         7024         0.18           100.00%
405        823   450   38537        38537        0.46           100.00%
406        834   1068  5558         5558         0.41           100.00%
407        268   1020  7395         7395         0.18           100.00%
408        679   748   7951         7951         0.31           100.00%
409        876   1030  20763        20763        0.86           100.00%
410        1078  840   14386        14386        0.86           100.00%
411        713   940   26169        26169        0.32           100.00%
412        493   156   24721        24721        0.28           100.00%
413        305   416   7888         7888         0.36           100.00%
414        975   611   5180         5180         0.15           100.00%
415        191   215   8422         8422         0.62           100.00%
416        623   1028  5648         5648         0.14           100.00%
417        623   1004  19637        19637        0.37           100.00%
418        278   836   18050        18050        1.08           100.00%
419        715   194   6536         6536         0.21           100.00%
420        1018  1112  17049        17049        0.24           100.00%
421        290   933   27767        27767        1.54           100.00%
422        304   744   16586        16586        2.00           100.00%
423        201   581   70576        70576        1.25           100.00%
424        1149  1065  29165        29165        0.35           100.00%
425        855   490   9885         9885         0.21           100.00%
426        545   1117  5146         5146         0.15           100.00%
427        154   492   104218       104218       0.97           100.00%
428        1035  739   25711        25711        0.32           100.00%
429        584   1003  9273         9273         0.17           100.00%
430        960   606   6261         6261         0.18           100.00%
431        314   699   6867         6867         0.18           100.00%
432        530   509   4832         4832         0.11           100.00%
433        175   654   5055         5055         0.12           100.00%
434        850   698   14573        14573        0.64           100.00%
435        449   469   8880         8880         0.18           100.00%
436        983   1045  5811         5811         0.26           100.00%
437        703   1033  25788        25788        0.55           100.00%
438        824   744   44460        44460        1.24           100.00%
439        921   409   6220         6220         0.12           100.00%
440        1031  713   7609         7609         0.28           100.00%
441        903   497   157675       157675       1.50           100.00%
442        527   372   606673       606673       5.45           100.00%
443        759   282   5598         5598         0.22           100.00%
444        216   487   51229        51229        1.76           100.00%
445        269   349   6707         6707         0.15           100.00%
446        927   269   7296         7296         0.58           100.00%
447        242   1026  6604         6604         0.34           100.00%
448        998   431   9783         9783         0.49           100.00%
449        340   497   4811         4811         0.20           100.00%
450        836   434   15083        15083        0.22           100.00%
451        756   288   53035        53035        0.59           100.00%
452        628   369   7018         7018         0.18           100.00%
453        552   641   8230         8230         0.19           100.00%
454        875   438   21204        21204        0.31           100.00%
455        636   463   23165        23165        0.44           100.00%
456        448   833   21975        21975        0.83           100.00%
457        163   1038  29492        29492        1.31           100.00%
458        364   1060  15840        15840        0.37           100.00%
459        694   951   17830        17830        0.36           100.00%
460        1043  790   9326         9326         0.46           100.00%
461        702   841   5440         5440         0.23           100.00%
462        147   861   6135         6135         0.13           100.00%
463        996   284   7567         7567         0.16           100.00%
464        464   381   25767        25767        0.61           100.00%
465        984   794   141281       141281       1.29           100.00%
466        873   586   20947        20947        1.01           100.00%
467        603   651   8242         8242         0.67           100.00%
468        791   529   12873        12873        0.23           100.00%
469        866   1045  7118         7118         0.23           100.00%
470        256   1069  8494         8494         0.17           100.00%
471        1066  473   5050         5050         0.12           100.00%
472        320   250   8195         8195         0.18           100.00%
473        656   305   29907        29907        0.39           100.00%
474        664   517   10739        10739        0.19           100.00%
475        979   948   6474         6474         0.12           100.00%
476        1063  929   14504        14504        0.30           100.00%
477        423   707   45020        45020        0.52           100.00%
478        518   814   6646         6646         0.18           100.00%
479        447   965   6740         6740         0.18           100.00%
480        989   401   11153        11153        0.45           100.00%
481        821   1116  18247        18247        0.38           100.00%
482        863   200   8313         8313         0.19           100.00%
483        285   428   155822       155822       1.48           100.00%
484        584   551   4979         4979         0.08           100.00%
485        721   1017  60826        60826        0.59           100.00%
486        451   645   5986         5986         0.12           100.00%
487        1100  148   7944         7944         0.45           100.00%
488        963   198   74970        74970        4.40           100.00%
489        870   1112  30487        30487        1.21           100.00%
490        986   354   5506         5506         0.46           100.00%
491        1148  1021  41882        41882        0.43           100.00%
492        314   699   7608         7608         0.19           100.00%
493        168   427   5480         5480         0.14           100.00%
494        999   130   9782         9782         0.57           100.00%
495        916   128   20431        20431        0.43           100.00%
496        624   855   266435       266435       7.07           100.00%
497        603   764   8882         8882         0.16           100.00%
498        686   281   5669         5669         0.17           100.00%
499        797   1081  8182         8182         0.14           100.00%
500        759   982   96582        96582        5.41           100.00%
501        722   412   4976         4976         0.35           100.00%
502        610   561   11070        11070        2.00           100.00%
503        916   787   6319         6319         0.15           100.00%
504        767   180   24121        24121        0.34           100.00%
505        564   290   16374        16374        0.44           100.00%
506        732   919   8565         8565         0.20           100.00%
507        509   808   5107         5107         0.10           100.00%
508        170   527   15442        15442        0.23           100.00%
509        807   489   28529        28529        0.31           100.00%
510        502   1105  22937        22937        0.33           100.00%
511        809   560   9714         9714         0.45           100.00%
512        480   542   5872         5872         0.12           100.00%
513        340   774   14786        14786        0.26           100.00%
514        310   531   18796        18796        0.29           100.00%
515        941   509   9543         9543         0.24           100.00%
516        128   325   7098         7098         0.30           100.00%
517        526   241   8308         8308         0.19           100.00%
518        237   482   7600         7600         0.13           100.00%
519        866   358   6166         6166         0.22           100.00%
520        360   624   6222         6222         0.29           100.00%
521        712   143   5596         5596         0.17           100.00%
522        549   320   19032        19032        0.20           100.00%
523        324   140   56848        56848        0.59           100.00%
524        659   197   794268       794268       42.26          100.00%
525        610   809   44588        44588        0.51           100.00%
526        425   339   5260         5260         0.13           100.00%
527        758   907   6507         6507         0.15           100.00%
528        1064  682   4810         4810         0.11           100.00%
529        158   285   6801         6801         0.12           100.00%
530        544   733   35019        35019        0.37           100.00%
531        603   697   4977         4977         5.73           100.00%
532        1131  956   5600         5600         4.83           100.00%
533        211   200   7673         7673         0.13           100.00%
534        595   793   8211         8211         0.11           100.00%
535        543   195   8508         8508         0.11           100.00%
536        662   793   22747        22747        6.01           100.00%
537        296   952   5015         5015         0.83           100.00%
538        591   249   6127         6127         2.40           100.00%
539        254   852   39811        39811        0.47           100.00%
540        952   1048  5171         5171         1.35           100.00%
541        845   357   6487         6487         0.71           100.00%
542        1042  744   5151         5151         0.35           100.00%
543        960   670   8857         8857         0.14           100.00%
544        1003  1105  136490       136490       3.56           100.00%
545        222   556   23990        23990        0.38           100.00%
546        1067  597   6757         6757         0.61           100.00%
547        750   555   6223         6223         30.46          100.00%
548        292   496   19171        19171        0.26           100.00%
549        851   746   103527       103527       29.04          100.00%
550        458   612   8021         8021         2.04           100.00%
551        747   1143  233535       233535       20.91          100.00%
552        213   461   8984         8984         3.37           100.00%
553        590   201   110832       110832       18.74          100.00%
554        394   885   6015         6015         0.12           100.00%
555        891   882   4980         4980         0.12           100.00%
556        489   454   6290         6290         1.23           100.00%
557        397   716   15276        15276        25.61          100.00%
558        726   555   11888        11888        0.14           100.00%
559        731   592   4874         4874         0.11           100.00%
560        490   988   12044        12044        10.78          100.00%
561        305   326   6541         6541         3.26           100.00%
562        165   172   10868        10868        3.96           100.00%
563        388   598   9889         9889         3.65           100.00%
564        1014  751   24893        24893        18.12          100.00%
565        683   652   8215         8215         0.19           100.00%
566        866   255   7767         7767         6.52           100.00%
567        699   1018  6198         6198         0.44           100.00%
568        785   871   9376         9376         0.90           100.00%
569        1022  421   4956         4956         0.44           100.00%
570        809   478   9826         9826         0.21           100.00%
571        526   194   14513        14513        4.13           100.00%
572        1052  209   7568         7568         0.87           100.00%
573        786   667   6618         6618         0.57           100.00%
574        312   163   13051        13051        8.56           100.00%
575        538   525   12925        12925        0.21           100.00%
576        871   203   6908         6908         11.38          100.00%
577        418   809   13935        13935        0.21           100.00%
578        944   599   6459         6459         7.16           100.00%
579        452   779   6544         6544         0.28           100.00%
580        1146  1104  5057         5057         0.10           100.00%
581        718   1134  8533         8533         0.73           100.00%
582        1105  232   8121         8121         2.26           100.00%
583        1012  971   17597        17597        1.12           100.00%
584        1117  216   9192         9192         0.74           100.00%
585        686   144   5056         5056         0.24           100.00%
586        203   646   6006         6006         0.22           100.00%
587        1008  986   13456        13456        0.68           100.00%
588        338   1086  22668        22668        0.88           100.00%
589        282   695   9328         9328         0.20           100.00%
590        1047  287   100443       100443       1.30           100.00%
591        1089  765   7738         7738         0.54           100.00%
592        776   169   5413         5413         0.12           100.00%
593        1062  1127  75975        75975        0.75           100.00%
594        933   479   12047        12047        0.20           100.00%
595        611   1135  4956         4956         0.21           100.00%
596        825   418   10722        10722        0.43           100.00%
597        893   297   6574         6574         0.12           100.00%
598        711   682   24741        24741        0.34           100.00%
599        953   993   14764        14764        0.55           100.00%
600        723   885   8655         8655         0.20           100.00%
601        536   815   153249       153249       1.50           100.00%
602        1029  744   6895         6895         0.40           100.00%
603        876   317   38459        38459        0.43           100.00%
604        948   874   7088         7088         0.19           100.00%
605        322   648   5335         5335         0.13           100.00%
606        488   740   6616         6616         0.54           100.00%
607        874   980   15662        15662        0.81           100.00%
608        777   991   6185         6185         0.17           100.00%
609        488   210   7971         7971         0.13           100.00%
610        232   792   31918        31918        0.58           100.00%
611        902   666   18838        18838        0.29           100.00%
612        343   500   4866         4866         0.12           100.00%
613        480   401   18103        18103        0.22           100.00%
614        793   347   10726        10726        0.27           100.00%
615        561   1008  51469        51469        1.89           100.00%
616        261   672   5361         5361         0.23           100.00%
617        981   743   9281         9281         0.34           100.00%
618        458   137   6012         6012         0.35           100.00%
619        420   578   12363        12363        0.17           100.00%
620        384   302   5093         5093         0.15           100.00%
621        135   180   9436         9436         0.15           100.00%
622        484   553   8088         8088         0.11           100.00%
623        913   542   11809        11809        0.14           100.00%
