Src   Dst   Srvport  Utilized (ns)   Utilization
9     39    NO       2067075768      6.89%
66    9     NO       2039730440      6.80%
657   66    YES      2034937432      6.78%
39    446   YES      2006618776      6.69%
105   46    NO       982775624       3.28%
46    93    NO       958363936       3.19%
974   105   YES      909520392       3.03%
93    878   YES      905345840       3.02%
69    126   NO       763439416       2.54%
126   1142  YES      755809824       2.52%
24    44    NO       751825560       2.51%
44    69    NO       737358088       2.46%
320   24    YES      729176224       2.43%
45    36    NO       558424992       1.86%
36    421   YES      535141248       1.78%
488   45    YES      525896480       1.75%
93    46    NO       485145976       1.62%
46    76    NO       436393920       1.45%
61    37    NO       434683312       1.45%
76    61    NO       431246240       1.44%
46    105   NO       419693936       1.40%
877   93    YES      399193840       1.33%
37    427   YES      398958736       1.33%
5     26    NO       373260488       1.24%
105   5     NO       341408296       1.14%
98    46    NO       333992776       1.11%
916   98    YES      311084232       1.04%
26    339   YES      307639944       1.03%
98    97    NO       278725712       0.93%
51    98    NO       277655192       0.93%
536   51    YES      241074496       0.80%
97    908   YES      240638672       0.80%
85    4     NO       232509912       0.78%
27    1     NO       229723976       0.77%
31    27    NO       226902152       0.76%
1     85    NO       216780672       0.72%
377   31    YES      201064464       0.67%
108   50    NO       199761648       0.67%
4     161   YES      198978600       0.66%
22    66    NO       197383840       0.66%
39    22    NO       187829376       0.63%
97    98    NO       186797800       0.62%
56    97    NO       182674056       0.61%
81    41    NO       174607104       0.58%
446   39    YES      169184456       0.56%
66    657   YES      167603384       0.56%
33    90    NO       148259112       0.49%
80    108   NO       144206520       0.48%
90    21    NO       142873816       0.48%
10    96    NO       142820493       0.48%
28    3     NO       141307728       0.47%
98    33    NO       140694984       0.47%
112   115   NO       139151000       0.46%
14    0     NO       138726200       0.46%
64    104   NO       136850232       0.46%
72    80    NO       135026656       0.45%
115   64    NO       133629624       0.45%
3     56    NO       128533992       0.43%
18    100   NO       128487414       0.43%
121   108   NO       122124608       0.41%
358   28    YES      121268584       0.40%
98    918   YES      118903176       0.40%
60    63    NO       118474296       0.39%
1     125   NO       117899570       0.39%
41    456   YES      117513640       0.39%
29    121   NO       117395105       0.39%
780   81    YES      116665200       0.39%
0     110   NO       113639576       0.38%
17    60    NO       113537496       0.38%
94    38    NO       111803760       0.37%
107   42    NO       110712126       0.37%
10    108   NO       109740993       0.37%
919   98    YES      109612688       0.37%
21    297   YES      109468232       0.36%
104   962   YES      108865032       0.36%
1025  112   YES      107730856       0.36%
125   1     NO       106944010       0.36%
108   80    NO       106939472       0.36%
1     106   NO       106717358       0.36%
60    10    NO       106260720       0.35%
30    23    NO       105989528       0.35%
23    50    NO       103932752       0.35%
106   1     NO       103932642       0.35%
117   17    NO       103542664       0.35%
50    24    NO       102392656       0.34%
22    112   NO       101336528       0.34%
72    94    NO       101182064       0.34%
50    531   YES      100428720       0.33%
35    2     NO       100278600       0.33%
96    10    NO       100043010       0.33%
38    92    NO       99821072        0.33%
121   29    NO       98739147        0.33%
61    76    NO       97821880        0.33%
36    45    NO       97105824        0.32%
709   72    YES      96898088        0.32%
71    10    NO       96509072        0.32%
36    119   NO       95928382        0.32%
91    71    NO       95923840        0.32%
68    14    NO       95050704        0.32%
78    43    NO       94619432        0.32%
119   36    NO       92524276        0.31%
66    57    NO       92458920        0.31%
9     111   NO       91117216        0.30%
126   69    NO       90885248        0.30%
63    60    NO       90552272        0.30%
120   82    NO       90085280        0.30%
90    17    NO       89044180        0.30%
74    53    NO       88982496        0.30%
44    24    NO       88022816        0.29%
80    72    NO       88017256        0.29%
119   48    NO       87932342        0.29%
53    19    NO       87743136        0.29%
0     82    NO       86552876        0.29%
17    102   NO       86423348        0.29%
43    39    NO       86383576        0.29%
102   17    NO       86180100        0.29%
48    104   NO       86131784        0.29%
11    97    NO       85997180        0.29%
115   4     NO       85738949        0.29%
4     103   NO       85678035        0.29%
50    108   NO       85235432        0.28%
10    49    NO       85061840        0.28%
108   10    NO       84474050        0.28%
126   18    NO       84118608        0.28%
57    126   NO       83781232        0.28%
111   120   NO       82869184        0.28%
6     30    NO       82506344        0.28%
17    90    NO       81975140        0.27%
65    91    NO       81613552        0.27%
111   1018  YES      81556888        0.27%
42    107   NO       81545776        0.27%
19    12    NO       81522984        0.27%
41    81    NO       80444752        0.27%
83    41    NO       79822968        0.27%
96    112   NO       79537277        0.27%
39    9     NO       79525344        0.27%
96    43    NO       79390664        0.26%
92    865   YES      79210384        0.26%
37    86    NO       78534432        0.26%
5     105   NO       78138784        0.26%
63    635   YES      77735768        0.26%
878   93    YES      76948352        0.26%
12    19    NO       76836656        0.26%
99    14    NO       76758816        0.26%
69    44    NO       76421224        0.25%
4     85    NO       76135536        0.25%
105   974   YES      75961928        0.25%
25    111   NO       75814664        0.25%
117   53    NO       75180096        0.25%
1100  121   YES      75127584        0.25%
3     65    NO       75025856        0.25%
64    34    NO       74904048        0.25%
49    9     NO       74583040        0.25%
62    101   NO       74380832        0.25%
23    54    NO       73993152        0.25%
97    49    NO       73711360        0.25%
83    7     NO       73266960        0.24%
1067  117   YES      73093128        0.24%
82    8     NO       73085560        0.24%
26    5     NO       72767080        0.24%
24    323   YES      72633896        0.24%
76    52    NO       72437360        0.24%
14    65    NO       72384168        0.24%
7     83    NO       72001296        0.24%
48    119   NO       71908348        0.24%
17    117   NO       71800240        0.24%
76    46    NO       71775760        0.24%
26    35    NO       71665264        0.24%
101   123   NO       71491128        0.24%
116   76    NO       71123760        0.24%
103   29    NO       71115148        0.24%
706   72    YES      70780200        0.24%
103   4     NO       70462428        0.23%
89    83    NO       70361032        0.23%
98    51    NO       70335264        0.23%
67    12    NO       70094832        0.23%
19    41    NO       69967936        0.23%
72    25    NO       69575944        0.23%
53    44    NO       69561256        0.23%
4     115   NO       69485445        0.23%
48    63    NO       69423296        0.23%
124   42    NO       68691207        0.23%
76    65    NO       68527960        0.23%
112   96    NO       68468640        0.23%
37    61    NO       68353560        0.23%
97    56    NO       67859088        0.23%
12    79    NO       67766720        0.23%
24    320   YES      67630680        0.23%
79    69    NO       66971776        0.22%
3     36    NO       66957056        0.22%
65    76    NO       66790032        0.22%
36    116   NO       66630048        0.22%
9     49    NO       66340888        0.22%
119   123   NO       66339432        0.22%
104   64    NO       66059632        0.22%
1142  126   YES      66054584        0.22%
41    83    NO       66045632        0.22%
8     125   NO       65789221        0.22%
86    106   NO       65132592        0.22%
58    102   NO       65130848        0.22%
7     55    NO       65029696        0.22%
49    113   NO       64593168        0.22%
104   95    NO       64456856        0.21%
49    10    NO       64219504        0.21%
90    68    NO       64129136        0.21%
82    0     NO       63940854        0.21%
116   40    NO       63764984        0.21%
102   34    NO       63749896        0.21%
94    35    NO       63004152        0.21%
34    102   NO       62675544        0.21%
97    11    NO       62519100        0.21%
100   18    NO       62513515        0.21%
92    38    NO       62368872        0.21%
23    30    NO       62129032        0.21%
759   78    YES      61468024        0.20%
86    111   NO       61390728        0.20%
27    31    NO       61333576        0.20%
122   20    NO       61320864        0.20%
43    78    NO       60939056        0.20%
91    65    NO       60199360        0.20%
7     6     NO       59813008        0.20%
42    124   NO       59655704        0.20%
46    98    NO       59354272        0.20%
8     62    NO       59215872        0.20%
117   33    NO       59165696        0.20%
111   9     NO       59044832        0.20%
124   108   NO       58829008        0.20%
83    11    NO       57553976        0.19%
112   1026  YES      57432656        0.19%
120   92    NO       57177336        0.19%
85    1     NO       57079032        0.19%
45    1     NO       56841952        0.19%
40    116   NO       56773920        0.19%
421   36    YES      56499104        0.19%
10    71    NO       56272776        0.19%
45    49    NO       56237416        0.19%
78    116   NO       56213216        0.19%
41    84    NO       55921608        0.19%
122   94    NO       55873888        0.19%
14    123   NO       55769680        0.19%
32    59    NO       55656664        0.19%
27    77    NO       55117352        0.18%
96    88    NO       54935072        0.18%
65    14    NO       54883856        0.18%
513   48    YES      54676160        0.18%
102   58    NO       54406928        0.18%
34    101   NO       54321312        0.18%
