Src   Dst   Srvport  Utilized (ns)   Utilization
42    124   NO       29951773681     99.84%
10    108   NO       29949018940     99.83%
125   1     NO       29944000920     99.81%
36    119   NO       29941656787     99.81%
18    100   NO       29939387602     99.80%
17    102   NO       29937587657     99.79%
102   17    NO       29924190153     99.75%
82    0     NO       29916716879     99.72%
107   42    NO       29916213260     99.72%
100   18    NO       29916008865     99.72%
29    103   NO       29916005914     99.72%
124   42    NO       29912944247     99.71%
108   10    NO       29912433725     99.71%
97    11    NO       29910803342     99.70%
121   29    NO       29904907704     99.68%
125   8     NO       29890026295     99.63%
96    10    NO       29880251534     99.60%
11    97    NO       29877724064     99.59%
4     115   NO       29876188194     99.59%
0     82    NO       29866160989     99.55%
8     125   NO       29865379267     99.55%
4     103   NO       29862877847     99.54%
103   29    NO       29858666594     99.53%
48    119   NO       29851901640     99.51%
1     106   NO       29851134085     99.50%
1     125   NO       29844286137     99.48%
10    96    NO       29836344577     99.45%
119   36    NO       29814101502     99.38%
119   48    NO       29807763943     99.36%
103   4     NO       29797295167     99.32%
17    90    NO       29793814603     99.31%
106   1     NO       29793334068     99.31%
115   4     NO       29776739939     99.26%
42    107   NO       29767489834     99.22%
29    121   NO       29715080634     99.05%
90    17    NO       29714506382     99.05%
49    10    NO       24651455181     82.17%
27    1     NO       24175809866     80.59%
60    10    NO       24057646337     80.19%
45    1     NO       23171469978     77.24%
71    10    NO       22947358124     76.49%
60    17    NO       21815041822     72.72%
112   96    NO       21207022443     70.69%
117   17    NO       20910827390     69.70%
15    125   NO       20071794316     66.91%
9     42    NO       19324213700     64.41%
20    17    NO       19228601126     64.10%
89    119   NO       19072767849     63.58%
85    4     NO       18739441744     62.46%
55    42    NO       18700471494     62.33%
15    121   NO       18578801304     61.93%
53    121   NO       17857904236     59.53%
26    119   NO       17570527218     58.57%
95    107   NO       17443239163     58.14%
88    42    NO       16880163654     56.27%
75    103   NO       16654935010     55.52%
85    1     NO       16587520831     55.29%
50    108   NO       15950993300     53.17%
3     36    NO       15826259077     52.75%
63    60    NO       15676531091     52.26%
92    124   NO       15317020734     51.06%
123   119   NO       15185051879     50.62%
34    102   NO       14978006296     49.93%
102   125   NO       14947583652     49.83%
47    100   NO       14890310342     49.63%
56    97    NO       14401031619     48.00%
97    49    NO       14202097736     47.34%
79    4     NO       14132272849     47.11%
85    100   NO       13998131684     46.66%
121   108   NO       13776953070     45.92%
88    96    NO       13747306995     45.82%
86    102   NO       13591225096     45.30%
80    108   NO       13578942306     45.26%
126   18    NO       13384731555     44.62%
120   82    NO       13240280955     44.13%
51    125   NO       13167569453     43.89%
14    0     NO       13156092906     43.85%
92    103   NO       12981092690     43.27%
91    29    NO       12859994790     42.87%
43    96    NO       12655001368     42.18%
45    49    NO       12515604788     41.72%
86    106   NO       12195306184     40.65%
105   121   NO       12149766003     40.50%
110   0     NO       11947139515     39.82%
112   75    NO       11946855797     39.82%
17    60    NO       11891175296     39.64%
62    8     NO       11732385430     39.11%
62    96    NO       11718215830     39.06%
89    60    NO       11684180637     38.95%
108   124   NO       11277837519     37.59%
104   48    NO       11277447915     37.59%
93    18    NO       11275532144     37.59%
49    97    NO       11221268038     37.40%
30    117   NO       11196841955     37.32%
118   29    NO       11142533368     37.14%
21    90    NO       11108100160     37.03%
75    13    NO       11037365179     36.79%
48    15    NO       10785077067     35.95%
80    29    NO       10782642880     35.94%
32    100   NO       10702405700     35.67%
13    4     NO       10670458504     35.57%
13    122   NO       10598855809     35.33%
63    48    NO       10578446760     35.26%
89    107   NO       10453444308     34.84%
31    0     NO       10426595000     34.76%
87    48    NO       10422373050     34.74%
106   100   NO       10421115900     34.74%
109   103   NO       10343716511     34.48%
36    45    NO       10317267456     34.39%
5     106   NO       10311022318     34.37%
83    11    NO       10246314670     34.15%
9     49    NO       10148124079     33.83%
73    63    NO       10130689438     33.77%
55    8     NO       10051777994     33.51%
15    48    NO       10016257768     33.39%
58    102   NO       10014413857     33.38%
68    90    NO       9984035656      33.28%
116   36    NO       9877456258      32.92%
117   82    NO       9853917931      32.85%
1028  112   YES      9833346192      32.78%
10    60    NO       9814375694      32.71%
113   49    NO       9591092199      31.97%
124   108   NO       9533989885      31.78%
126   107   NO       9497529984      31.66%
77    85    NO       9436728616      31.46%
87    11    NO       9309137580      31.03%
84    15    NO       9300924200      31.00%
31    60    NO       9175871344      30.59%
52    124   NO       9106737200      30.36%
61    15    NO       9010194263      30.03%
65    115   NO       8815389241      29.38%
38    97    NO       8765426568      29.22%
64    18    NO       8648900144      28.83%
50    18    NO       8630519841      28.77%
81    85    NO       8563960320      28.55%
40    27    NO       8535085548      28.45%
82    8     NO       8495762024      28.32%
49    45    NO       8486683246      28.29%
16    0     NO       8485132792      28.28%
91    71    NO       8452766635      28.18%
8     82    NO       8302803528      27.68%
38    92    NO       8271939896      27.57%
105   11    NO       8167726068      27.23%
