Src   Dst   Srvport  Utilized (ns)   Utilization
109   12    NO       29997753512     99.99%
103   29    NO       29996757028     99.99%
22    112   NO       29995368366     99.98%
15    61    NO       29994286826     99.98%
124   108   NO       29994096706     99.98%
29    80    NO       29993441366     99.98%
12    79    NO       29992957846     99.98%
11    87    NO       29988195892     99.96%
54    23    NO       29987070899     99.96%
94    72    NO       29987002653     99.96%
124   42    NO       29986701878     99.96%
22    66    NO       29986318012     99.95%
10    71    NO       29986151900     99.95%
17    102   NO       29985274327     99.95%
80    29    NO       29984932952     99.95%
18    126   NO       29983971372     99.95%
38    94    NO       29983563471     99.95%
0     110   NO       29980887970     99.94%
112   96    NO       29979444316     99.93%
91    65    NO       29979359364     99.93%
52    24    NO       29979355890     99.93%
102   34    NO       29979006099     99.93%
125   15    NO       29978564437     99.93%
87    11    NO       29976861198     99.92%
8     82    NO       29976583721     99.92%
50    101   NO       29976207480     99.92%
67    35    NO       29976175753     99.92%
68    95    NO       29974725839     99.92%
34    98    NO       29973342076     99.91%
40    13    NO       29970896219     99.90%
30    117   NO       29970892823     99.90%
0     82    NO       29970741104     99.90%
54    3     NO       29969337358     99.90%
38    97    NO       29968497889     99.89%
65    3     NO       29967757623     99.89%
84    15    NO       29967335908     99.89%
36    116   NO       29967072435     99.89%
20    122   NO       29966280598     99.89%
17    60    NO       29964057062     99.88%
15    84    NO       29963950404     99.88%
77    30    NO       29963629754     99.88%
125   102   NO       29963417683     99.88%
58    102   NO       29963129200     99.88%
19    53    NO       29961699460     99.87%
118   25    NO       29961297304     99.87%
96    10    NO       29961257623     99.87%
119   26    NO       29960811466     99.87%
93    18    NO       29959833572     99.87%
90    21    NO       29959316919     99.86%
96    88    NO       29959094077     99.86%
64    18    NO       29958260917     99.86%
12    109   NO       29957235395     99.86%
71    127   NO       29957115355     99.86%
98    34    NO       29956646066     99.86%
40    116   NO       29956483785     99.85%
53    121   NO       29955593287     99.85%
79    12    NO       29955431297     99.85%
114   32    NO       29955221119     99.85%
84    41    NO       29954533581     99.85%
42    124   NO       29954187220     99.85%
103   4     NO       29953452447     99.84%
33    90    NO       29953364041     99.84%
25    118   NO       29953279022     99.84%
44    127   NO       29953017391     99.84%
73    95    NO       29952801195     99.84%
122   20    NO       29952333359     99.84%
49    10    NO       29952290774     99.84%
81    41    NO       29950449739     99.83%
112   22    NO       29950187455     99.83%
41    81    NO       29949427916     99.83%
81    24    NO       29948209070     99.83%
59    32    NO       29947695847     99.83%
127   44    NO       29947582618     99.83%
85    77    NO       29947534415     99.83%
29    103   NO       29945947733     99.82%
26    5     NO       29945864463     99.82%
32    114   NO       29945689267     99.82%
101   50    NO       29945119674     99.82%
75    13    NO       29944985258     99.82%
18    100   NO       29944942318     99.82%
29    121   NO       29944765789     99.82%
9     111   NO       29944654438     99.82%
108   50    NO       29944406567     99.81%
6     22    NO       29942585772     99.81%
102   125   NO       29942212101     99.81%
127   71    NO       29940805443     99.80%
91    71    NO       29940430307     99.80%
113   49    NO       29940061828     99.80%
42    9     NO       29939856325     99.80%
35    2     NO       29939615484     99.80%
115   64    NO       29938532726     99.80%
21    90    NO       29938511373     99.80%
102   17    NO       29938349869     99.79%
53    117   NO       29938268176     99.79%
6     16    NO       29936066820     99.79%
50    108   NO       29936034719     99.79%
19    41    NO       29935921974     99.79%
124   126   NO       29935794601     99.79%
111   9     NO       29935483677     99.78%
114   46    NO       29934778464     99.78%
120   82    NO       29933681800     99.78%
72    94    NO       29933597278     99.78%
117   33    NO       29933198437     99.78%
123   14    NO       29931612831     99.77%
3     65    NO       29930950660     99.77%
35    94    NO       29930143680     99.77%
23    30    NO       29929819617     99.77%
26    119   NO       29928996558     99.76%
88    96    NO       29928986086     99.76%
68    5     NO       29927749582     99.76%
121   15    NO       29927710589     99.76%
117   30    NO       29926135068     99.75%
48    15    NO       29926120034     99.75%
46    114   NO       29925521380     99.75%
69    126   NO       29924749580     99.75%
53    19    NO       29924273117     99.75%
70    31    NO       29924050443     99.75%
17    117   NO       29923931040     99.75%
110   0     NO       29923794040     99.75%
126   69    NO       29923260168     99.74%
4     103   NO       29922402999     99.74%
71    2     NO       29922376159     99.74%
14    123   NO       29921334257     99.74%
13    122   NO       29920332747     99.73%
77    27    NO       29920124299     99.73%
4     79    NO       29919602644     99.73%
60    10    NO       29919496957     99.73%
24    81    NO       29918991726     99.73%
1     85    NO       29918978456     99.73%
79    4     NO       29918786866     99.73%
100   18    NO       29918626860     99.73%
65    14    NO       29917396352     99.72%
45    78    NO       29917270853     99.72%
104   48    NO       29916434245     99.72%
36    3     NO       29915538638     99.72%
16    0     NO       29915300808     99.72%
67    27    NO       29913761360     99.71%
90    17    NO       29913178829     99.71%
65    115   NO       29913168086     99.71%
74    53    NO       29912872722     99.71%
57    126   NO       29912774483     99.71%
107   42    NO       29912334896     99.71%
9     42    NO       29911204093     99.70%
97    38    NO       29910594728     99.70%
18    64    NO       29909882203     99.70%
6     120   NO       29909501012     99.70%
2     58    NO       29909134441     99.70%
115   4     NO       29908934345     99.70%
24    52    NO       29908249312     99.69%
59    127   NO       29908024270     99.69%
110   23    NO       29907417498     99.69%
61    15    NO       29907212865     99.69%
122   44    NO       29906966628     99.69%
23    50    NO       29906365951     99.69%
28    115   NO       29905817695     99.69%
110   32    NO       29904995462     99.68%
51    125   NO       29902392218     99.67%
73    23    NO       29902277358     99.67%
22    6     NO       29902168475     99.67%
102   58    NO       29901933174     99.67%
76    116   NO       29900728191     99.67%
