13,235,Y,44144672,0.088289344
185,7,Y,39290831,0.078581662
63,13,N,37445106,0.074890212
7,63,N,37151036,0.074302072
154,3,Y,31520366,0.06304073199999999
3,5,N,31109250,0.0622185
5,168,Y,30707352,0.061414703999999994
0,133,Y,21732266,0.043464532
15,18,N,16465190,0.032930379999999995
18,278,Y,15431964,0.030863928
251,15,Y,15294346,0.030588692
136,1,Y,15082996,0.030165992
167,4,Y,14576645,0.02915329
4,5,N,14407162,0.028814324
16,257,Y,14313110,0.028626219999999997
5,175,Y,14287266,0.028574531999999996
244,14,Y,13385194,0.026770388
1,80,N,13219021,0.026438042
80,0,N,13070433,0.026140866
4,164,Y,12947928,0.025895856
142,1,Y,12503563,0.025007125999999998
11,218,Y,12409527,0.024819053999999997
145,2,Y,12373827,0.024747654
2,22,N,11891057,0.023782114
22,4,N,11870301,0.023740602
4,165,Y,11810067,0.023620134
173,5,Y,11654828,0.023309656
53,16,N,11592361,0.023184721999999998
11,113,N,11254347,0.022508694
1,53,N,11184610,0.022369220000000002
15,12,N,11174507,0.022349014
81,11,N,11163979,0.022327958
14,81,N,10989729,0.021979458
165,4,Y,10548241,0.021096482
274,18,Y,10510770,0.021021540000000002
1,18,N,10417316,0.020834632000000002
18,277,Y,10386712,0.020773424
7,186,Y,10309248,0.020618496
18,7,N,9680081,0.019360162
12,231,Y,9665481,0.019330962
2,1,N,9368269,0.018736538
8,199,Y,9288252,0.018576504
4,167,Y,9101795,0.01820359
4,15,N,9007401,0.018014802
152,3,Y,8770521,0.017541042
253,15,Y,8754025,0.01750805
217,11,Y,8747734,0.017495468
147,2,Y,8727818,0.017455636
7,188,Y,8511910,0.017023820000000002
5,4,N,8410945,0.01682189
1,138,Y,8205070,0.01641014
4,1,N,8022217,0.016044434
6,182,Y,7996930,0.01599386
316,23,Y,7814288,0.015628576
21,300,Y,7775784,0.015551568
257,16,Y,7584847,0.015169694000000001
242,14,Y,7525194,0.015050388
113,0,N,7273880,0.01454776
5,174,Y,7232894,0.014465788
12,226,Y,7210376,0.014420751999999998
199,8,Y,7203179,0.014406358000000001
19,285,Y,6875271,0.013750542000000001
133,0,Y,6778849,0.013557698
3,152,Y,6655505,0.013311010000000002
223,11,Y,6632916,0.013265832000000002
106,4,N,6531953,0.013063906
160,4,Y,6509295,0.013018590000000002
21,298,Y,6396404,0.012792808000000001
215,10,Y,6385743,0.012771486
3,106,N,6374857,0.012749714
24,8,N,6311347,0.012622693999999999
121,21,N,6198179,0.012396358
15,121,N,6150773,0.012301546
7,185,Y,6136340,0.012272680000000001
200,9,Y,6090452,0.012180904
99,7,N,6012676,0.012025352
267,17,Y,6003794,0.012007588
22,310,Y,5973872,0.011947744
17,267,Y,5930573,0.011861146
186,7,Y,5917857,0.011835714
195,8,Y,5888967,0.011777934
4,162,Y,5845086,0.011690171999999999
14,24,N,5781413,0.011562826
235,13,Y,5781321,0.011562642
9,3,N,5687862,0.011375724
290,20,Y,5530323,0.011060646
8,22,N,5437055,0.01087411
6,178,Y,5423029,0.010846058
14,244,Y,5411258,0.010822516
89,5,N,5365771,0.010731542
245,14,Y,5323644,0.010647288
169,5,Y,5312551,0.010625101999999999
8,89,N,5305957,0.010611914
0,134,Y,5204380,0.01040876
21,299,Y,5188223,0.010376446
228,12,Y,5071867,0.010143734
236,13,Y,5017392,0.010034784
8,194,Y,4972071,0.009944142
153,3,Y,4963384,0.009926768
9,207,Y,4959375,0.00991875
