Src   Dst   Srvport  Utilized (ns)   Utilization
121   108   NO       21399856117     42.80%
31    0     NO       18697303434     37.39%
101   34    NO       16924787672     33.85%
109   12    NO       16223721920     32.45%
49    9     NO       16194735487     32.39%
53    74    NO       16068213450     32.14%
10    49    NO       15857334904     31.71%
74    43    NO       15617789040     31.24%
71    10    NO       15595812792     31.19%
111   9     NO       15594573096     31.19%
32    110   NO       15505636504     31.01%
87    32    NO       15342800352     30.69%
63    60    NO       15287440768     30.57%
44    53    NO       15182549484     30.37%
12    19    NO       15091117320     30.18%
123   14    NO       14724274275     29.45%
15    121   NO       14656718656     29.31%
101   123   NO       14498351928     29.00%
84    93    NO       14490131619     28.98%
41    84    NO       14479477536     28.96%
25    111   NO       14453918640     28.91%
84    15    NO       14396230475     28.79%
105   46    NO       14336714000     28.67%
118   25    NO       14262819864     28.53%
25    118   NO       14189334992     28.38%
103   109   NO       14188423600     28.38%
86    37    NO       13996591840     27.99%
48    87    NO       13942725904     27.89%
105   5     NO       13934425968     27.87%
93    101   NO       13676230440     27.35%
60    31    NO       13599372496     27.20%
105   121   NO       13543906495     27.09%
127   44    NO       13258534680     26.52%
108   124   NO       12881096067     25.76%
5     106   NO       12835595216     25.67%
11    105   NO       12615616860     25.23%
14    68    NO       12474876577     24.95%
106   86    NO       12290339880     24.58%
5     105   NO       11603123440     23.21%
97    98    NO       11596530194     23.19%
124   42    NO       11588391457     23.18%
462   41    YES      11477607184     22.96%
50    101   NO       11331445464     22.66%
119   26    NO       11265227038     22.53%
118   1075  YES      11225295912     22.45%
48    104   NO       11035802000     22.07%
77    30    NO       10978725111     21.96%
1075  118   YES      10876265000     21.75%
81    41    NO       10857753112     21.72%
41    81    NO       10804624296     21.61%
9     203   YES      10802804520     21.61%
9     206   YES      10750112568     21.50%
98    51    NO       10672195168     21.34%
89    119   NO       10662987744     21.33%
40    13    NO       10508338392     21.02%
104   72    NO       10479769704     20.96%
60    89    NO       10468435450     20.94%
334   25    YES      10406831680     20.81%
0     135   YES      10372329528     20.74%
43    472   YES      10349725672     20.70%
11    87    NO       10338147672     20.68%
13    40    NO       10264846528     20.53%
957   103   YES      10247610040     20.50%
32    59    NO       10168703244     20.34%
19    282   YES      10086451496     20.17%
1151  127   YES      10076295264     20.15%
108   996   YES      10037500480     20.08%
805   84    YES      10029940296     20.06%
697   71    YES      9993441296      19.99%
34    402   YES      9981442032      19.96%
639   63    YES      9981094968      19.96%
30    117   NO       9879447149      19.76%
38    94    NO       9499747672      19.00%
516   48    YES      9385612384      18.77%
110   1013  YES      9229997112      18.46%
99    57    NO       9213457704      18.43%
102   58    NO       9051058264      18.10%
120   127   NO       9007812285      18.02%
530   50    YES      8981435792      17.96%
87    48    NO       8951661656      17.90%
41    66    NO       8781565188      17.56%
110   32    NO       8762324966      17.52%
68    676   YES      8758198672      17.52%
969   105   YES      8729199008      17.46%
37    426   YES      8642332680      17.28%
118   77    NO       8590003936      17.18%
66    22    NO       8536435850      17.07%
15    84    NO       8418214128      16.84%
0     110   NO       8395587576      16.79%
66    41    NO       8343130312      16.69%
973   105   YES      8338570041      16.68%
34    64    NO       8315517896      16.63%
46    497   YES      8153391232      16.31%
60    10    NO       8140756288      16.28%
57    66    NO       8095559352      16.19%
59    32    NO       8050056504      16.10%
108   50    NO       8027814760      16.06%
45    1     NO       8017454000      16.03%
125   102   NO       7986774152      15.97%
221   11    YES      7973892182      15.95%
6     120   NO       7966587271      15.93%
64    13    NO       7862133368      15.72%
94    35    NO       7830384776      15.66%
127   80    NO       7826687051      15.65%
12    109   NO       7821662448      15.64%
16    6     NO       7817365297      15.63%
43    78    NO       7789318768      15.58%
73    63    NO       7763588712      15.53%
42    469   YES      7728533439      15.46%
84    30    NO       7711290102      15.42%
76    52    NO       7680817152      15.36%
79    61    NO       7629016210      15.26%
107   95    NO       7624882176      15.25%
27    77    NO       7623771272      15.25%
65    14    NO       7616850451      15.23%
33    90    NO       7605643006      15.21%
77    80    NO       7582203488      15.16%
4     85    NO       7518426600      15.04%
83    89    NO       7493080064      14.99%
74    53    NO       7452507112      14.91%
61    15    NO       7404491224      14.81%
98    97    NO       7383638304      14.77%
0     31    NO       7353188712      14.71%
19    12    NO       7348294064      14.70%
90    99    NO       7329988104      14.66%
45    49    NO       7304965600      14.61%
91    65    NO       7286731624      14.57%
81    38    NO       7273911016      14.55%
7     83    NO       7230954456      14.46%
14    123   NO       7211772089      14.42%
9     111   NO       7196991136      14.39%
57    99    NO       7144174128      14.29%
906   97    YES      7141051088      14.28%
51    536   YES      7132481568      14.26%
66    57    NO       7105654080      14.21%
60    17    NO       7082204488      14.16%
58    99    NO       7060139720      14.12%
126   107   NO       7048749872      14.10%
125   1     NO       7043043840      14.09%
24    81    NO       7041422102      14.08%
89    60    NO       7039906376      14.08%
26    119   NO       7039375296      14.08%
16    5     NO       7025483608      14.05%
79    12    NO       7003899016      14.01%
28    91    NO       6998187496      14.00%
120   111   NO       6871281789      13.74%
9     42    NO       6867396861      13.73%
97    49    NO       6860665144      13.72%
75    13    NO       6860377272      13.72%
32    87    NO       6844955480      13.69%
49    97    NO       6833625416      13.67%
110   0     NO       6805157142      13.61%
17    102   NO       6798792896      13.60%
21    40    NO       6792473440      13.58%
614   60    YES      6785047188      13.57%
41    83    NO       6778442996      13.56%
79    4     NO       6765131736      13.53%
35    55    NO       6759219688      13.52%
68    5     NO       6723132512      13.45%
124   92    NO       6711299640      13.42%
97    56    NO       6710733448      13.42%
0     14    NO       6708013288      13.42%
32    100   NO       6698650528      13.40%
50    23    NO       6690775768      13.38%
10    96    NO       6662240264      13.32%
27    31    NO       6660458344      13.32%
40    21    NO       6643294360      13.29%
15    48    NO       6643217680      13.29%
106   5     NO       6628122872      13.26%
26    337   YES      6604242444      13.21%
83    11    NO       6592700888      13.19%
