0,3,2,10000,10000,0,78604,78604,TRUE
1,3,2,10000,10000,436886,514892,78006,TRUE
2,3,2,10000,10000,1322412,1417042,94630,TRUE
3,2,3,10000,10000,1376885,1486836,109951,TRUE
4,2,3,10000,10000,2216226,2293608,77382,TRUE
5,2,3,10000,10000,2378281,2457117,78836,TRUE
6,3,2,10000,10000,2623218,2694884,71666,TRUE
7,3,2,10000,10000,3351167,3424919,73752,TRUE
8,2,3,10000,10000,4179328,4255240,75912,TRUE
9,3,2,10000,10000,5396936,5482436,85500,TRUE
10,3,2,10000,10000,6891504,6985258,93754,TRUE
11,2,3,10000,10000,8036257,8129935,93678,TRUE
12,3,2,10000,10000,9351933,9427459,75526,TRUE
13,3,2,10000,10000,9890141,9973877,83736,TRUE
14,3,2,10000,10000,11027063,11111489,84426,TRUE
15,2,3,10000,10000,11283799,11350731,66932,TRUE
16,2,3,10000,10000,17191612,17278718,87106,TRUE
17,2,3,10000,10000,17948621,18043961,95340,TRUE
18,3,2,10000,10000,18976530,19066764,90234,TRUE
19,2,3,10000,10000,19697938,19783922,85984,TRUE
20,3,2,10000,10000,20349760,20450204,100444,TRUE
21,2,3,10000,10000,20863907,20944287,80380,TRUE
22,3,2,10000,10000,21104201,21179133,74932,TRUE
23,3,2,10000,10000,24035105,24111677,76572,TRUE
24,2,3,10000,10000,24502317,24584021,81704,TRUE
25,3,2,10000,10000,24666488,24736594,70106,TRUE
26,2,3,10000,10000,24883976,24973944,89968,TRUE
27,3,2,10000,10000,25002288,25101104,98816,TRUE
28,3,2,10000,10000,26657015,26735681,78666,TRUE
29,3,2,10000,10000,27849429,27933835,84406,TRUE
30,2,3,10000,10000,29290483,29380537,90054,TRUE
31,3,2,10000,10000,31451117,31543111,91994,TRUE
32,3,2,10000,10000,31825849,31922439,96590,TRUE
33,2,3,10000,10000,32261210,32342082,80872,TRUE
34,2,3,10000,10000,32999873,33070473,70600,TRUE
35,2,3,10000,10000,36021448,36119426,97978,TRUE
36,3,2,10000,10000,38039723,38141503,101780,TRUE
37,3,2,10000,10000,38400835,38485967,85132,TRUE
38,2,3,10000,10000,39770079,39856605,86526,TRUE
39,3,2,10000,10000,41512476,41614464,101988,TRUE
40,3,2,10000,10000,45098355,45175535,77180,TRUE
41,3,2,10000,10000,45253631,45347441,93810,TRUE
42,2,3,10000,10000,46296570,46371378,74808,TRUE
43,3,2,10000,10000,46845494,46924156,78662,TRUE
44,2,3,10000,10000,47885144,47974554,89410,TRUE
45,3,2,10000,10000,48572087,48643771,71684,TRUE
46,2,3,10000,10000,49905538,49994548,89010,TRUE
47,2,3,10000,10000,50735874,50806396,70522,TRUE
48,3,2,10000,10000,53364326,53454494,90168,TRUE
49,3,2,10000,10000,53687993,53762439,74446,TRUE
50,3,2,10000,10000,53785267,53866983,81716,TRUE
51,3,2,10000,10000,54347257,54422357,75100,TRUE
52,3,2,10000,10000,54506527,54586137,79610,TRUE
53,3,2,10000,10000,55601568,55681456,79888,TRUE
54,3,2,10000,10000,57189586,57298912,109326,TRUE
55,2,3,10000,10000,57194753,57384546,189793,TRUE
56,3,2,10000,10000,57247729,57415360,167631,TRUE
57,3,2,10000,10000,57411062,57502274,91212,TRUE
58,2,3,10000,10000,58636524,58725388,88864,TRUE
59,2,3,10000,10000,60885114,60998472,113358,TRUE
60,2,3,10000,10000,62310784,62394740,83956,TRUE
61,3,2,10000,10000,62430280,62513018,82738,TRUE
