46,720,261,51060,3299997,3349149
10,374,570,51060,3307860,3353220
13,570,585,51060,3200480,3357632
20,467,618,51060,3311160,3359400
16,187,463,51060,3317656,3362008
36,718,588,51060,3319399,3363799
1,379,782,51060,3321824,3366224
40,429,497,51060,3323330,3368882
27,585,774,51060,3323488,3369088
38,619,547,51060,3328937,3373337
21,185,646,51060,3333625,3378025
45,798,280,51060,3334332,3378732
14,487,586,51060,3321572,3381572
47,261,581,51060,3334265,3382217
12,428,522,51060,3319909,3383509
46,720,261,51060,3349149,3395901
10,374,570,51060,3353220,3398580
20,467,618,51060,3359400,3407544
16,187,463,51060,3362008,3407560
36,718,588,51060,3363799,3408199
1,379,782,51060,3366224,3410624
40,429,497,51060,3368882,3414242
27,585,774,51060,3369088,3414688
24,497,518,51060,3267618,3417570
38,619,547,51060,3373337,3417737
21,185,646,51060,3378025,3422425
48,376,719,50000,3373254,3422694
45,798,280,51060,3378732,3423132
47,261,581,51060,3382217,3431369
14,487,586,51060,3381572,3441572
10,374,570,51060,3398580,3443940
12,428,522,51060,3383509,3445909
46,720,261,51060,3395901,3446253
16,187,463,51060,3407560,3451912
36,718,588,51060,3408199,3452599
1,379,782,51060,3410624,3455024
20,467,618,51060,3407544,3455784
27,585,774,51060,3414688,3459154
40,429,497,51060,3414242,3459698
38,619,547,51060,3417737,3462137
21,185,646,51060,3422425,3466825
45,798,280,51060,3423132,3469692
47,261,581,51060,3431369,3478121
50,276,801,30000,3449836,3483792
16,187,463,51060,3451912,3487864
38,619,547,29860,3462137,3488137
10,374,570,51060,3443940,3489204
46,720,261,51060,3446253,3493005
36,718,588,51060,3452599,3496999
1,379,782,51060,3455024,3499424
14,487,586,51060,3441572,3502772
27,585,774,51060,3459154,3504322
40,429,497,51060,3459698,3505154
20,467,618,51060,3455784,3505848
12,428,522,51060,3445909,3508309
21,185,646,51060,3466825,3511225
45,798,280,51060,3469692,3514044
16,187,463,51060,3487864,3516488
21,185,646,8660,3511225,3518825
47,261,581,51060,3478121,3527273
13,570,585,51060,3357632,3529184
51,496,781,30000,3501959,3533959
10,374,570,51060,3489204,3534564
49,467,310,51060,3442812,3538208
36,718,588,51060,3496999,3541399
46,720,261,51060,3493005,3542157
1,379,782,51060,3499424,3543824
27,585,774,51060,3504322,3549778
40,429,497,51060,3505154,3550610
45,798,280,51060,3514044,3558444
16,187,463,51060,3516488,3560888
14,487,586,51060,3502772,3562772
12,428,522,51060,3508309,3570709
47,261,581,51060,3527273,3572825
24,497,518,51060,3417570,3575922
10,374,570,51060,3534564,3579924
36,718,588,51060,3541399,3585799
1,379,782,51060,3543824,3588224
46,720,261,51060,3542157,3590109
20,467,618,51060,3505848,3594472
27,585,774,51060,3549778,3595042
40,429,497,51060,3550610,3595970
45,798,280,51060,3558444,3602844
16,187,463,51060,3560888,3605288
14,487,586,51060,3562772,3621572
47,261,581,51060,3572825,3621977
10,374,570,51060,3579924,3625188
36,718,588,51060,3585799,3630199
49,467,310,51060,3538208,3630608
12,428,522,51060,3570709,3631909
1,379,782,51060,3588224,3632624
46,720,261,51060,3590109,3639261
27,585,774,51060,3595042,3640306
40,429,497,51060,3595970,3641330
45,798,280,51060,3602844,3647244
16,187,463,51060,3605288,3649688
10,374,570,51060,3625188,3670548
47,261,581,51060,3621977,3671129
36,718,588,51060,3630199,3674599
1,379,782,51060,3632624,3677024
20,467,618,51060,3594472,3677272
14,487,586,51060,3621572,3680372
27,585,774,51060,3640306,3685666
46,720,261,51060,3639261,3686013
40,429,497,51060,3641330,3686690
45,798,280,51060,3647244,3691644
12,428,522,51060,3631909,3694309
16,187,463,51060,3649688,3695096
13,570,585,51060,3529184,3709136
10,374,570,51060,3670548,3715716
47,261,581,51060,3671129,3717881
36,718,588,51060,3674599,3718999
1,379,782,51060,3677024,3721424
24,497,518,51060,3575922,3725874
49,467,310,51060,3630608,3727808
27,585,774,51060,3685666,3730834
40,429,497,51060,3686690,3732530
45,798,280,51060,3691644,3736044
46,720,261,51060,3686013,3736365
52,542,868,30000,3705210,3737210
14,487,586,51060,3680372,3739172
16,187,463,51060,3695096,3739496
20,467,618,51060,3677272,3758872
12,428,522,51060,3694309,3759109
10,374,570,51060,3715716,3760980
36,718,588,51060,3718999,3763399
1,379,782,51060,3721424,3765824
47,261,581,51060,3717881,3767033
27,585,774,51060,3730834,3776194
40,429,497,51060,3732530,3778274
45,798,280,51060,3736044,3780444
16,187,463,51060,3739496,3783896
46,720,261,51060,3736365,3784317
14,487,586,51060,3739172,3799172
53,566,277,50000,3750006,3803944
10,374,570,51060,3760980,3806340
36,718,588,51060,3763399,3807799
1,379,782,51060,3765824,3810224
47,261,581,51060,3767033,3813785
27,585,774,51060,3776194,3821458
40,429,497,51060,3778274,3824114
45,798,280,51060,3780444,3824844
49,467,310,51060,3727808,3825008
16,187,463,51060,3783896,3827288
46,720,261,51060,3784317,3832269
12,428,522,51060,3759109,3832309
20,467,618,51060,3758872,3841672
24,497,518,51060,3725874,3842226
10,374,570,51060,3806340,3851700
36,718,588,51060,3807799,3852199
1,379,782,51060,3810224,3854624
14,487,586,51060,3799172,3859172
47,261,581,51060,3813785,3861737
27,585,774,51060,3821458,3867088
45,798,280,51060,3824844,3869244
40,429,497,51060,3824114,3869858
16,187,463,51060,3827288,3871688
46,720,261,51060,3832269,3881421
13,570,585,51060,3709136,3886688
54,651,176,50000,3841831,3893943
55,772,266,51060,3845401,3895689
36,718,588,51060,3852199,3896599
10,374,570,51060,3851700,3896964
1,379,782,51060,3854624,3899024
12,428,522,51060,3832309,3905509
47,261,581,51060,3861737,3910889
27,585,774,51060,3867088,3912274
56,245,754,51060,3862247,3912535
45,798,280,51060,3869244,3913644
40,429,497,51060,3869858,3915698
16,187,463,51060,3871688,3917096
14,487,586,51060,3859172,3919172
49,467,310,51060,3825008,3919808
27,585,774,8660,3912274,3923570
20,467,618,51060,3841672,3924472
58,485,774,10000,3910225,3928738
46,720,261,51060,3881421,3929373
55,772,266,51060,3895689,3940089
1,379,782,51060,3899024,3943424
10,374,570,51060,3896964,3944004
56,245,754,51060,3912535,3956935
47,261,581,51060,3910889,3957641
45,798,280,51060,3913644,3958044
24,497,518,51060,3842226,3959778
16,187,463,51060,3917096,3960488
40,429,497,51060,3915698,3961442
36,718,588,51060,3896599,3968599
12,428,522,51060,3905509,3975109
46,720,261,51060,3929373,3976125
55,772,266,51060,3940089,3984489
14,487,586,51060,3919172,3986372
1,379,782,51060,3943424,3987824
10,374,570,51060,3944004,3988452
57,564,543,51060,3896116,4001115
56,245,754,51060,3956935,4001335
45,798,280,51060,3958044,4002444
16,187,463,51060,3960488,4005992
47,261,581,51060,3957641,4006793
40,429,497,51060,3961442,4007090
20,467,618,51060,3924472,4007272
13,570,585,51060,3886688,4015040
49,467,310,51060,3919808,4015808
46,720,261,51060,3976125,4024077
55,772,266,51060,3984489,4028889
1,379,782,51060,3987824,4032224
10,374,570,51060,3988452,4034196
56,245,754,51060,4001335,4045735
45,798,280,51060,4002444,4046844
12,428,522,51060,3975109,4047109
16,187,463,51060,4005992,4050296
40,429,497,51060,4007090,4052930
57,564,543,28940,4001115,4053819
36,718,588,51060,3968599,4054967
47,261,581,51060,4006793,4057145
14,487,586,51060,3986372,4060772
46,720,261,51060,4024077,4070829
55,772,266,51060,4028889,4073289
1,379,782,51060,4032224,4076624
10,374,570,51060,4034196,4080036
24,497,518,51060,3959778,4080930
47,261,581,29860,4057145,4085657
20,467,618,51060,4007272,4090072
56,245,754,51060,4045735,4090135
45,798,280,51060,4046844,4091244
16,187,463,51060,4050296,4093688
46,720,261,51060,4070829,4095837
40,429,497,51060,4052930,4098674
36,718,588,51060,4054967,4099367
49,467,310,51060,4015808,4109408
12,428,522,51060,4047109,4115509
55,772,266,51060,4073289,4117689
1,379,782,51060,4076624,4121024
10,374,570,51060,4080036,4125780
13,570,585,51060,4015040,4127792
14,487,586,51060,4060772,4130372
56,245,754,51060,4090135,4134535
45,798,280,51060,4091244,4135644
16,187,463,51060,4093688,4139192
46,720,261,51060,4095837,4140237
36,718,588,51060,4099367,4143767
40,429,497,51060,4098674,4144322
59,182,868,51060,4110347,4160635
55,772,266,51060,4117689,4162089
1,379,782,51060,4121024,4166192
10,374,570,51060,4125780,4172724
20,467,618,51060,4090072,4174072
56,245,754,51060,4134535,4178935
