Src   Dst   Srvport  Utilized (ns)   Utilization
18    273   YES      5804940         0.01%
117   18    NO       4911760         0.01%
19    117   NO       4758872         0.01%
280   19    YES      4449931         0.01%
273   18    YES      4209719         0.01%
182   6     YES      3252016         0.01%
10    212   YES      3151631         0.01%
41    10    NO       3130050         0.01%
24    22    NO       2905320         0.01%
309   22    YES      2851550         0.01%
14    41    NO       2810910         0.01%
212   10    YES      2603543         0.01%
240   14    YES      2587043         0.01%
8     192   YES      2569176         0.01%
19    280   YES      2550605         0.01%
22    309   YES      2456321         0.00%
6     24    NO       2450394         0.00%
18    64    NO       2160312         0.00%
64    19    NO       2051128         0.00%
21    50    NO       1959708         0.00%
22    2     NO       1905538         0.00%
50    8     NO       1874888         0.00%
301   21    YES      1819643         0.00%
6     182   YES      1812347         0.00%
2     6     NO       1757264         0.00%
7     19    NO       1757196         0.00%
21    301   YES      1746044         0.00%
55    18    NO       1733542         0.00%
8     88    NO       1697780         0.00%
230   12    YES      1663606         0.00%
18    277   YES      1595751         0.00%
12    230   YES      1548914         0.00%
192   8     YES      1527379         0.00%
14    240   YES      1479806         0.00%
5     55    NO       1418202         0.00%
19    3     NO       1387428         0.00%
10    47    NO       1379871         0.00%
169   5     YES      1291626         0.00%
3     158   YES      1271689         0.00%
88    21    NO       1237624         0.00%
5     169   YES      1237278         0.00%
47    14    NO       1235180         0.00%
223   11    YES      1224902         0.00%
261   16    YES      1202846         0.00%
188   7     YES      1187416         0.00%
18    92    NO       1179604         0.00%
232   13    YES      1166678         0.00%
23    317   YES      1154872         0.00%
13    91    NO       1121060         0.00%
277   18    YES      1106802         0.00%
203   9     YES      1089515         0.00%
6     21    NO       1042403         0.00%
16    261   YES      1033682         0.00%
293   20    YES      1030108         0.00%
16    12    NO       1028602         0.00%
13    232   YES      1019053         0.00%
11    223   YES      1018736         0.00%
12    2     NO       987717          0.00%
12    225   YES      922898          0.00%
19    283   YES      917474          0.00%
21    17    NO       880150          0.00%
317   23    YES      873527          0.00%
0     130   YES      869172          0.00%
80    11    NO       858496          0.00%
23    16    NO       846815          0.00%
267   17    YES      840664          0.00%
91    23    NO       834280          0.00%
20    18    NO       827624          0.00%
158   3     YES      804732          0.00%
141   1     YES      802382          0.00%
139   1     YES      773018          0.00%
4     19    NO       769376          0.00%
151   2     YES      760154          0.00%
0     129   YES      711998          0.00%
21    127   NO       706368          0.00%
1     80    NO       705854          0.00%
9     10    NO       687756          0.00%
0     65    NO       683946          0.00%
235   13    YES      683235          0.00%
4     161   YES      682346          0.00%
19    14    NO       678560          0.00%
148   2     YES      666005          0.00%
253   15    YES      664764          0.00%
210   10    YES      653048          0.00%
1     4     NO       647870          0.00%
19    287   YES      646511          0.00%
119   0     NO       641497          0.00%
13    235   YES      635489          0.00%
297   21    YES      628588          0.00%
17    267   YES      625460          0.00%
9     203   YES      624146          0.00%
7     188   YES      623413          0.00%
207   9     YES      619076          0.00%
316   23    YES      609386          0.00%
10    210   YES      606910          0.00%
16    13    NO       605911          0.00%
28    6     NO       604157          0.00%
283   19    YES      599468          0.00%
20    293   YES      598518          0.00%
2     151   YES      580822          0.00%
9     12    NO       577042          0.00%
161   4     YES      572100          0.00%
140   1     YES      564480          0.00%
127   4     NO       557876          0.00%
96    5     NO       553360          0.00%
204   9     YES      551738          0.00%
225   12    YES      550517          0.00%
14    19    NO       550342          0.00%
0     74    NO       535914          0.00%
2     93    NO       535242          0.00%
18    20    NO       522176          0.00%
1     139   YES      517570          0.00%
21    11    NO       508880          0.00%
0     133   YES      505130          0.00%
11    217   YES      504960          0.00%
3     124   NO       502918          0.00%
0     22    NO       493862          0.00%
28    11    NO       493470          0.00%
222   11    YES      493310          0.00%
5     174   YES      491786          0.00%
186   7     YES      490218          0.00%
181   6     YES      488304          0.00%
17    5     NO       484326          0.00%
10    209   YES      481678          0.00%
12    15    NO       481325          0.00%
64    12    NO       481250          0.00%
266   17    YES      480950          0.00%
12    41    NO       474936          0.00%
19    282   YES      474390          0.00%
11    222   YES      472911          0.00%
130   0     YES      470612          0.00%
14    0     NO       468118          0.00%
5     9     NO       466245          0.00%
1     41    NO       463310          0.00%
22    14    NO       459179          0.00%
41    12    NO       456028          0.00%
9     5     NO       446682          0.00%
9     201   YES      443569          0.00%
20    288   YES      439671          0.00%
133   0     YES      434160          0.00%
124   7     NO       433150          0.00%
6     28    NO       429532          0.00%
318   23    YES      409876          0.00%
1     140   YES      399603          0.00%
3     153   YES      399502          0.00%
65    21    NO       397864          0.00%
229   12    YES      394513          0.00%
12    16    NO       389165          0.00%
92    5     NO       386452          0.00%
4     165   YES      383494          0.00%
108   2     NO       382863          0.00%
254   15    YES      378007          0.00%
93    9     NO       374972          0.00%
15    96    NO       371598          0.00%
20    1     NO       371016          0.00%
214   10    YES      369352          0.00%
21    296   YES      364618          0.00%
12    228   YES      363914          0.00%
213   10    YES      363406          0.00%
13    20    NO       360834          0.00%
13    236   YES      356528          0.00%
9     108   NO       349234          0.00%
12    229   YES      342877          0.00%
313   23    YES      342399          0.00%
307   22    YES      341430          0.00%
95    9     NO       341282          0.00%
110   23    NO       339308          0.00%
165   4     YES      339191          0.00%
24    10    NO       329326          0.00%
2     1     NO       329008          0.00%
10    9     NO       328770          0.00%
206   9     YES      327830          0.00%
209   10    YES      327006          0.00%
288   20    YES      320250          0.00%
15    13    NO       317249          0.00%
18    13    NO       316297          0.00%
5     4     NO       310018          0.00%
149   2     YES      308308          0.00%
10    215   YES      307282          0.00%
155   3     YES      306704          0.00%
295   20    YES      305196          0.00%
132   0     YES      305126          0.00%
85    18    NO       304887          0.00%
0     108   NO       304077          0.00%
10    17    NO       303852          0.00%
183   6     YES      301092          0.00%
15    255   YES      298496          0.00%
74    12    NO       296060          0.00%
8     198   YES      295568          0.00%
168   5     YES      294312          0.00%
17    269   YES      292621          0.00%
244   14    YES      292543          0.00%
173   5     YES      289395          0.00%
129   0     YES      287500          0.00%
13    239   YES      286408          0.00%
17    266   YES      286040          0.00%
20    294   YES      281920          0.00%
13    15    NO       277925          0.00%
14    245   YES      276740          0.00%
5     173   YES      275962          0.00%
67    10    NO       274388          0.00%
125   20    NO       272184          0.00%
236   13    YES      269104          0.00%
11    31    NO       268808          0.00%
4     22    NO       267572          0.00%
1     141   YES      267525          0.00%
21    297   YES      265787          0.00%
217   11    YES      265433          0.00%
54    11    NO       262890          0.00%
6     181   YES      261806          0.00%
10    214   YES      261528          0.00%
10    213   YES      256909          0.00%
42    17    NO       255612          0.00%
16    9     NO       255468          0.00%
136   1     YES      253932          0.00%
31    1     NO       253608          0.00%
228   12    YES      249444          0.00%
23    72    NO       248308          0.00%
17    21    NO       247308          0.00%
3     155   YES      246592          0.00%
190   7     YES      246258          0.00%
6     20    NO       245868          0.00%
16    5     NO       245384          0.00%
157   3     YES      244678          0.00%
46    11    NO       243012          0.00%
2     149   YES      242863          0.00%
11    216   YES      242792          0.00%
4     162   YES      242685          0.00%
0     125   NO       241834          0.00%
2     12    NO       241662          0.00%
22    307   YES      240828          0.00%
287   19    YES      240468          0.00%
9     42    NO       240397          0.00%
19    122   NO       240200          0.00%
17    28    NO       239918          0.00%
11    218   YES      239902          0.00%
226   12    YES      238632          0.00%
23    85    NO       237370          0.00%
19    115   NO       235022          0.00%
82    6     NO       234528          0.00%
17    7     NO       233852          0.00%
98    3     NO       232106          0.00%
242   14    YES      231930          0.00%
15    253   YES      231266          0.00%
7     187   YES      230621          0.00%
108   9     NO       229562          0.00%
0     135   YES      229066          0.00%
276   18    YES      228894          0.00%
