Src   Dst   Srvport  Utilized (ns)   Utilization
4     108   NO       9588302         0.02%
17    94    NO       9581816         0.02%
0     125   NO       9578881         0.02%
2     24    NO       9557425         0.02%
19    64    NO       9550589         0.02%
0     22    NO       9513664         0.02%
16    12    NO       9406748         0.02%
22    67    NO       9378935         0.02%
222   11    YES      9366264         0.02%
9     31    NO       9331937         0.02%
10    23    NO       9329492         0.02%
3     1     NO       9323373         0.02%
22    304   YES      9322138         0.02%
17    20    NO       9316873         0.02%
3     19    NO       9280984         0.02%
12    16    NO       9266130         0.02%
304   22    YES      9207484         0.02%
25    12    NO       9177502         0.02%
71    4     NO       9154018         0.02%
92    10    NO       9150355         0.02%
29    12    NO       9146867         0.02%
1     17    NO       9141180         0.02%
38    3     NO       9131959         0.02%
1     15    NO       9114808         0.02%
4     65    NO       9114353         0.02%
7     187   YES      9094097         0.02%
13    42    NO       9093609         0.02%
61    21    NO       9070225         0.02%
25    0     NO       9050228         0.02%
16    258   YES      9042165         0.02%
99    8     NO       9039942         0.02%
115   8     NO       9030199         0.02%
0     23    NO       9023870         0.02%
90    16    NO       9003998         0.02%
108   13    NO       8973172         0.02%
14    21    NO       8936854         0.02%
89    0     NO       8918391         0.02%
105   8     NO       8916496         0.02%
13    63    NO       8879177         0.02%
13    22    NO       8862101         0.02%
11    21    NO       8858434         0.02%
2     113   NO       8809321         0.02%
67    5     NO       8756159         0.02%
17    268   YES      8680190         0.02%
10    25    NO       8633354         0.02%
82    7     NO       8572303         0.02%
17    25    NO       8565514         0.02%
23    312   YES      8553464         0.02%
10    105   NO       8549176         0.02%
38    21    NO       8535033         0.02%
7     99    NO       8521122         0.02%
20    67    NO       8497070         0.02%
78    19    NO       8487266         0.02%
50    19    NO       8462895         0.02%
86    6     NO       8451034         0.02%
23    98    NO       8438350         0.02%
15    13    NO       8427731         0.02%
3     104   NO       8400921         0.02%
0     8     NO       8382681         0.02%
31    7     NO       8326293         0.02%
11    28    NO       8294953         0.02%
7     71    NO       8130178         0.02%
0     33    NO       8127781         0.02%
18    13    NO       8109086         0.02%
64    21    NO       8078948         0.02%
27    22    NO       8072662         0.02%
23    0     NO       8059089         0.02%
12    80    NO       8050884         0.02%
5     9     NO       8046954         0.02%
42    9     NO       8005863         0.02%
84    0     NO       7954371         0.02%
28    13    NO       7948674         0.02%
28    17    NO       7940377         0.02%
27    7     NO       7928134         0.02%
13    91    NO       7907591         0.02%
122   20    NO       7895519         0.02%
43    22    NO       7894756         0.02%
6     177   YES      7889462         0.02%
13    104   NO       7872674         0.02%
115   13    NO       7853053         0.02%
43    20    NO       7812695         0.02%
55    2     NO       7735456         0.02%
96    5     NO       7693427         0.02%
18    92    NO       7691714         0.02%
21    50    NO       7687900         0.02%
6     28    NO       7602379         0.02%
21    11    NO       7586704         0.02%
105   11    NO       7568015         0.02%
23    108   NO       7558149         0.02%
33    7     NO       7514505         0.02%
94    3     NO       7487457         0.01%
72    16    NO       7430239         0.01%
104   3     NO       7368893         0.01%
13    8     NO       7324205         0.01%
42    4     NO       7316334         0.01%
86    17    NO       7305547         0.01%
9     43    NO       7292697         0.01%
21    297   YES      7267177         0.01%
15    52    NO       7229281         0.01%
20    59    NO       7221326         0.01%
21    74    NO       7217953         0.01%
9     16    NO       7217321         0.01%
115   19    NO       7212255         0.01%
96    3     NO       7208217         0.01%
4     47    NO       7162429         0.01%
8     105   NO       7152355         0.01%
102   13    NO       7128769         0.01%
104   12    NO       7051931         0.01%
12    29    NO       7034732         0.01%
2     67    NO       7023188         0.01%
24    22    NO       7021601         0.01%
7     100   NO       6990971         0.01%
0     131   YES      6989466         0.01%
7     88    NO       6938263         0.01%
42    23    NO       6926917         0.01%
31    11    NO       6854748         0.01%
14    41    NO       6836918         0.01%
12    64    NO       6822840         0.01%
21    115   NO       6794407         0.01%
0     92    NO       6783712         0.01%
6     24    NO       6705521         0.01%
5     108   NO       6702588         0.01%
23    99    NO       6693912         0.01%
63    18    NO       6630279         0.01%
17    28    NO       6622397         0.01%
1     20    NO       6614205         0.01%
20    119   NO       6557512         0.01%
99    23    NO       6552404         0.01%
94    23    NO       6538597         0.01%
42    2     NO       6534539         0.01%
14    96    NO       6514373         0.01%
7     28    NO       6494978         0.01%
6     14    NO       6460096         0.01%
24    10    NO       6414468         0.01%
41    10    NO       6348128         0.01%
41    12    NO       6334874         0.01%
13    108   NO       6328981         0.01%
21    89    NO       6303373         0.01%
9     108   NO       6286453         0.01%
19    75    NO       6276943         0.01%
17    86    NO       6262935         0.01%
58    17    NO       6259988         0.01%
15    1     NO       6222733         0.01%
64    12    NO       6217787         0.01%
29    7     NO       6179252         0.01%
113   2     NO       6174495         0.01%
17    72    NO       6161982         0.01%
117   18    NO       6148119         0.01%
2     53    NO       6146482         0.01%
63    21    NO       6145644         0.01%
108   9     NO       6142026         0.01%
104   14    NO       6128804         0.01%
8     110   NO       6111615         0.01%
17    115   NO       6107631         0.01%
53    0     NO       6081002         0.01%
14    53    NO       6047895         0.01%
24    14    NO       6042908         0.01%
42    6     NO       6041835         0.01%
6     102   NO       6041229         0.01%
14    42    NO       5999622         0.01%
22    88    NO       5999202         0.01%
85    20    NO       5985652         0.01%
2     47    NO       5969994         0.01%
119   0     NO       5927844         0.01%
91    23    NO       5922256         0.01%
18    50    NO       5920402         0.01%
106   5     NO       5914344         0.01%
21    63    NO       5913587         0.01%
20    98    NO       5872722         0.01%
17    31    NO       5865089         0.01%
14    89    NO       5822569         0.01%
44    22    NO       5822347         0.01%
20    64    NO       5818469         0.01%
8     72    NO       5810938         0.01%
19    117   NO       5782083         0.01%
7     27    NO       5777644         0.01%
88    22    NO       5765814         0.01%
5     124   NO       5761001         0.01%
52    2     NO       5656607         0.01%
88    21    NO       5645128         0.01%
17    42    NO       5643187         0.01%
67    7     NO       5640600         0.01%
8     88    NO       5607123         0.01%
53    18    NO       5576310         0.01%
111   12    NO       5576010         0.01%
12    92    NO       5567065         0.01%
11    52    NO       5545750         0.01%
64    10    NO       5535360         0.01%
93    12    NO       5516779         0.01%
7     42    NO       5515642         0.01%
0     91    NO       5494393         0.01%
11    87    NO       5488232         0.01%
3     58    NO       5485895         0.01%
11    71    NO       5451987         0.01%
8     13    NO       5447421         0.01%
108   6     NO       5420401         0.01%
47    2     NO       5405191         0.01%
8     67    NO       5398930         0.01%
2     52    NO       5397952         0.01%
108   4     NO       5372316         0.01%
13    115   NO       5362459         0.01%
7     69    NO       5355014         0.01%
0     65    NO       5352460         0.01%
0     119   NO       5351768         0.01%
8     24    NO       5316133         0.01%
8     50    NO       5272784         0.01%
25    20    NO       5260632         0.01%
21    90    NO       5258703         0.01%
9     95    NO       5208420         0.01%
13    79    NO       5206649         0.01%
71    18    NO       5180069         0.01%
15    124   NO       5161901         0.01%
49    7     NO       5115189         0.01%
122   19    NO       5115067         0.01%
18    67    NO       5097876         0.01%
25    17    NO       5093053         0.01%
124   15    NO       5092076         0.01%
127   4     NO       5047735         0.01%
10    67    NO       5043240         0.01%
55    18    NO       5042978         0.01%
11    31    NO       5034478         0.01%
53    20    NO       5032688         0.01%
6     116   NO       5029994         0.01%
10    100   NO       5022786         0.01%
16    25    NO       5015444         0.01%
10    47    NO       4992872         0.01%
21    122   NO       4967535         0.01%
67    8     NO       4964096         0.01%
11    76    NO       4947525         0.01%
111   14    NO       4937794         0.01%
24    0     NO       4931491         0.01%
17    32    NO       4911155         0.01%
16    85    NO       4899870         0.01%
14    111   NO       4886507         0.01%
0     113   NO       4878827         0.01%
93    1     NO       4871261         0.01%
89    3     NO       4864021         0.01%
8     115   NO       4829429         0.01%
94    22    NO       4826358         0.01%
33    16    NO       4817973         0.01%
12    41    NO       4779537         0.01%
2     42    NO       4777451         0.01%
