Src   Dst   Srvport  Utilized (ns)   Utilization
39    21    NO       849086984       2.83%
9     39    NO       818396232       2.73%
21    296   YES      759123128       2.53%
206   9     YES      758689192       2.53%
13    40    NO       611353408       2.04%
42    468   YES      599893192       2.00%
95    107   NO       594306120       1.98%
107   42    NO       579129328       1.93%
40    95    NO       566703640       1.89%
235   13    YES      566373128       1.89%
124   92    NO       445975752       1.49%
10    108   NO       386895225       1.29%
108   10    NO       367967904       1.23%
108   124   NO       343448832       1.14%
31    60    NO       268418536       0.89%
42    124   NO       259214120       0.86%
60    17    NO       254174192       0.85%
55    42    NO       253977520       0.85%
92    868   YES      235290344       0.78%
17    265   YES      230995704       0.77%
381   31    YES      228448368       0.76%
575   55    YES      226602552       0.76%
103   75    NO       218891042       0.73%
75    57    NO       214109968       0.71%
125   1     NO       202953793       0.68%
212   10    YES      199589656       0.67%
79    61    NO       199252136       0.66%
57    99    NO       197905248       0.66%
92    864   YES      195533528       0.65%
88    79    NO       185326048       0.62%
1     125   NO       182447618       0.61%
11    83    NO       170962088       0.57%
958   103   YES      167740664       0.56%
99    925   YES      165668688       0.55%
61    15    NO       165307392       0.55%
58    2     NO       153736400       0.51%
83    58    NO       148381776       0.49%
15    48    NO       142405104       0.47%
17    60    NO       141899104       0.47%
2     88    NO       136743496       0.46%
60    10    NO       134404144       0.45%
61    76    NO       128314952       0.43%
57    66    NO       121664640       0.41%
79    88    NO       121367336       0.40%
33    38    NO       120333056       0.40%
57    75    NO       120200880       0.40%
66    54    NO       119441088       0.40%
88    839   YES      119110216       0.40%
220   11    YES      118732152       0.40%
105   118   NO       117889144       0.39%
30    84    NO       116677760       0.39%
69    79    NO       113500448       0.38%
21    7     NO       112511456       0.38%
54    3     NO       110494760       0.37%
84    93    NO       109323320       0.36%
121   29    NO       108886008       0.36%
75    37    NO       108875616       0.36%
835   88    YES      108071912       0.36%
97    56    NO       105906424       0.35%
48    515   YES      105275320       0.35%
3     28    NO       105177952       0.35%
8     62    NO       105149992       0.35%
51    59    NO       103716032       0.35%
