FlowId     Src   Dst   Sent (byte)  Total (byte) Duration (ms)  Progress  
67         902   155   6702         6702         0.01           100.00%
68         666   187   24092        24092        0.04           100.00%
69         439   783   6943         6943         0.02           100.00%
70         495   340   13745        13745        0.02           100.00%
71         388   320   5671         5671         0.01           100.00%
72         856   595   5097         5097         0.02           100.00%
73         534   920   16058        16058        0.04           100.00%
74         464   525   11511        11511        0.02           100.00%
75         729   177   6751         6751         0.01           100.00%
76         536   675   7992         7992         0.02           100.00%
77         134   405   4783         4783         0.01           100.00%
78         916   739   4901         4901         0.02           100.00%
79         631   303   12924        12924        0.02           100.00%
80         785   418   5891         5891         0.01           100.00%
81         249   138   8411         8411         0.01           100.00%
82         646   515   7637         7637         0.01           100.00%
83         642   1018  8651         8651         0.03           100.00%
84         901   377   45746        45746        0.07           100.00%
85         375   533   8070         8070         0.01           100.00%
86         694   323   13047        13047        0.02           100.00%
87         643   864   4819         4819         0.02           100.00%
88         721   1007  7501         7501         0.03           100.00%
89         178   915   5386         5386         0.02           100.00%
90         476   184   5666         5666         0.01           100.00%
91         191   552   8153         8153         0.02           100.00%
92         166   561   19787        19787        0.02           100.00%
93         612   897   5556         5556         0.02           100.00%
94         353   865   13973        13973        0.04           100.00%
95         388   738   4905         4905         0.02           100.00%
96         278   164   6512         6512         0.01           100.00%
97         310   498   21957        21957        0.03           100.00%
98         378   559   341930       341930       0.30           100.00%
99         134   614   7009         7009         0.01           100.00%
100        1019  902   9832         9832         0.04           100.00%
101        799   645   6466         6466         0.02           100.00%
102        197   308   4962         4962         0.01           100.00%
103        903   783   34888        34888        0.13           100.00%
104        707   340   63745        63745        0.10           100.00%
105        179   386   12563        12563        0.02           100.00%
106        689   244   107192       107192       0.17           100.00%
107        942   1013  13962        13962        0.05           100.00%
108        692   762   5936         5936         0.02           100.00%
109        499   448   7936         7936         0.01           100.00%
110        715   647   5066         5066         0.02           100.00%
111        914   376   10854        10854        0.02           100.00%
112        753   920   77853        77853        0.22           100.00%
113        443   1000  40143        40143        0.08           100.00%
114        160   720   24037        24037        0.05           100.00%
115        283   254   6773         6773         0.01           100.00%
116        131   249   6978         6978         0.01           100.00%
117        791   515   5266         5266         0.01           100.00%
118        300   985   7423         7423         0.02           100.00%
119        362   286   4985         4985         0.01           100.00%
120        168   203   13164        13164        0.02           100.00%
121        362   877   5675         5675         0.02           100.00%
122        251   414   8139         8139         0.01           100.00%
123        889   876   12364        12364        0.07           100.00%
124        563   824   4931         4931         0.02           100.00%
125        806   837   8377         8377         0.04           100.00%
126        443   265   5091         5091         0.01           100.00%
127        749   480   5847         5847         0.01           100.00%
128        187   952   6320         6320         0.02           100.00%
129        498   983   5634         5634         0.02           100.00%
130        604   614   8945         8945         0.01           100.00%
131        984   802   129363       129363       0.41           100.00%
132        870   378   12693        12693        0.02           100.00%
133        243   758   15593        15593        0.03           100.00%
134        783   346   12156        12156        0.03           100.00%
135        534   861   8597         8597         0.03           100.00%
136        294   473   12695        12695        0.01           100.00%
137        406   951   32459        32459        0.06           100.00%
138        458   210   6048         6048         0.01           100.00%
139        295   871   17834        17834        0.04           100.00%
140        354   146   36572        36572        0.04           100.00%
141        211   680   5128         5128         0.02           100.00%
142        380   784   53142        53142        0.09           100.00%
143        996   163   20837        20837        0.04           100.00%
144        302   154   8893         8893         0.01           100.00%
145        875   393   117914       117914       0.17           100.00%
146        794   227   495433       495433       0.72           100.00%
147        636   876   93538        93538        0.28           100.00%
148        426   600   12663        12663        0.03           100.00%
149        634   363   19000        19000        0.02           100.00%
150        333   890   7810         7810         0.02           100.00%
151        520   518   21764        21764        0.03           100.00%
152        530   374   20548        20548        0.02           100.00%
153        997   855   43180        43180        0.18           100.00%
154        818   642   4914         4914         0.02           100.00%
155        688   149   101475       101475       0.15           100.00%
156        285   221   31975        31975        0.03           100.00%
157        594   918   7596         7596         0.03           100.00%
158        330   654   6668         6668         0.02           100.00%
159        527   218   20433        20433        0.02           100.00%
160        697   492   357013       357013       0.55           100.00%
161        1015  259   29075        29075        0.05           100.00%
162        313   723   14628        14628        0.04           100.00%
163        816   763   15106        15106        0.05           100.00%
164        993   1016  650391       650391       2.00           100.00%
165        226   634   4926         4926         0.01           100.00%
166        995   698   6990         6990         0.03           100.00%
167        323   925   17725        17725        0.04           100.00%
168        346   134   6676         6676         0.01           100.00%
169        628   429   10955        10955        0.02           100.00%
170        863   378   4977         4977         0.01           100.00%
171        317   911   32746        32746        0.06           100.00%
172        425   592   5264         5264         0.01           100.00%
173        169   744   10791        10791        0.03           100.00%
174        539   177   7767         7767         0.01           100.00%
175        318   275   10434        10434        0.02           100.00%
176        295   1011  23195        23195        0.06           100.00%
177        803   702   66308        66308        0.21           100.00%
178        949   565   11120        11120        0.03           100.00%
179        613   564   8716         8716         0.01           100.00%
180        688   787   10586        10586        0.05           100.00%
181        456   352   5838         5838         0.01           100.00%
182        593   661   5746         5746         0.02           100.00%
183        958   679   4847         4847         0.02           100.00%
184        327   957   14192        14192        0.03           100.00%
185        827   936   7605         7605         0.03           100.00%
186        900   908   8895         8895         0.03           100.00%
187        797   869   4873         4873         0.01           100.00%
188        428   975   988459       988459       1.30           100.00%
189        601   285   4929         4929         0.01           100.00%
190        530   661   9552         9552         0.03           100.00%
191        354   708   7238         7238         0.02           100.00%
192        949   907   7222         7222         0.02           100.00%
193        891   336   79556        79556        0.12           100.00%
194        413   704   9366         9366         0.03           100.00%
195        518   422   6032         6032         0.01           100.00%
196        364   622   14210        14210        0.03           100.00%
197        495   486   11643        11643        0.02           100.00%
198        761   718   6129         6129         0.03           100.00%
199        915   622   9200         9200         0.03           100.00%
200        527   428   10954        10954        0.02           100.00%
201        724   193   7346         7346         0.01           100.00%
202        598   820   17759        17759        0.04           100.00%
203        399   414   18783        18783        0.02           100.00%
204        972   692   26668        26668        0.09           100.00%
205        803   908   6082         6082         0.02           100.00%
206        273   619   10359        10359        0.01           100.00%
207        302   500   5271         5271         0.01           100.00%
208        530   710   22597        22597        0.04           100.00%
209        440   549   7402         7402         0.01           100.00%
210        204   578   11686        11686        0.02           100.00%
211        436   281   22566        22566        0.03           100.00%
212        760   864   7807         7807         0.04           100.00%
213        226   212   13177        13177        0.02           100.00%
214        396   764   7543         7543         0.02           100.00%
215        245   517   5587         5587         0.01           100.00%
216        836   370   5196         5196         0.01           100.00%
217        898   591   8141         8141         0.02           100.00%
218        893   868   15332        15332        0.06           100.00%
219        375   314   5399         5399         0.01           100.00%
220        307   728   5588         5588         0.02           100.00%
221        297   600   22310        22310        0.05           100.00%
222        397   188   5114         5114         0.01           100.00%
223        718   935   16323        16323        0.07           100.00%
224        817   644   14114        14114        0.06           100.00%
225        176   212   6326         6326         0.01           100.00%
226        982   447   19127        19127        0.04           100.00%
227        154   964   256494       256494       0.34           100.00%
228        367   344   7541         7541         0.01           100.00%
229        472   524   4903         4903         0.01           100.00%
230        1016  358   8365         8365         0.02           100.00%
231        919   655   5277         5277         0.03           100.00%
232        412   324   58930        58930        0.06           100.00%
233        235   479   4980         4980         0.01           100.00%
234        136   866   9703         9703         0.03           100.00%
235        625   793   7040         7040         0.02           100.00%
236        633   278   7865         7865         0.01           100.00%
237        828   455   9141         9141         0.02           100.00%
238        221   908   6321         6321         0.02           100.00%
239        988   622   7696         7696         0.04           100.00%
240        261   951   5053         5053         0.01           100.00%
241        154   789   5648         5648         0.02           100.00%
242        348   974   6633         6633         0.02           100.00%
243        144   206   19192        19192        0.02           100.00%
244        488   622   16371        16371        0.03           100.00%
245        831   182   10800        10800        0.02           100.00%
246        306   341   6028         6028         0.01           100.00%
247        494   319   7688         7688         0.01           100.00%
248        915   846   5316         5316         0.02           100.00%
249        235   283   21136        21136        0.03           100.00%
250        855   922   13325        13325        0.04           100.00%
251        359   811   7667         7667         0.03           100.00%
252        527   510   8349         8349         0.01           100.00%
253        514   845   6402         6402         0.02           100.00%
254        379   942   8163         8163         0.02           100.00%
255        438   844   5961         5961         0.02           100.00%
256        719   983   236141       236141       0.69           100.00%
257        1002  980   15993        15993        0.07           100.00%
258        674   877   9736         9736         0.05           100.00%
259        312   757   10831        10831        0.03           100.00%
260        453   136   8135         8135         0.01           100.00%
261        943   174   5480         5480         0.01           100.00%
262        210   718   18584        18584        0.04           100.00%
263        902   967   4769         4769         0.02           100.00%
264        731   477   8344         8344         0.02           100.00%
265        470   989   6814         6814         0.02           100.00%
266        712   147   8013         8013         0.02           100.00%
267        496   665   5774         5774         0.02           100.00%
268        808   197   6258         6258         0.01           100.00%
269        700   586   6001         6001         0.01           100.00%
270        426   155   9231         9231         0.01           100.00%
271        596   482   27312        27312        0.03           100.00%
272        844   244   9384         9384         0.01           100.00%
273        836   757   7084         7084         0.04           100.00%
274        410   888   19784        19784        0.04           100.00%
275        972   1013  17022        17022        0.06           100.00%
276        804   280   26914        26914        0.05           100.00%
277        424   367   42892        42892        0.04           100.00%
278        558   342   7820         7820         0.02           100.00%
279        670   999   8948         8948         0.04           100.00%
280        166   682   9692         9692         0.03           100.00%
281        748   291   5712         5712         0.01           100.00%
282        507   420   13229        13229        0.02           100.00%
283        489   278   15359        15359        0.02           100.00%
284        996   1020  9228         9228         0.04           100.00%
285        724   229   17903        17903        0.04           100.00%
286        1007  647   40177        40177        0.14           100.00%
287        864   380   12085        12085        0.02           100.00%
288        744   160   88528        88528        0.13           100.00%
289        935   360   10808        10808        0.03           100.00%
290        841   458   5293         5293         0.01           100.00%
291        826   274   20761        20761        0.04           100.00%
292        223   312   12988        12988        0.02           100.00%
293        408   237   19289        19289        0.02           100.00%
294        906   994   4816         4816         0.02           100.00%
295        455   700   35879        35879        0.07           100.00%
296        319   924   11207        11207        0.03           100.00%
297        534   764   5105         5105         0.02           100.00%
298        815   465   4983         4983         0.01           100.00%
299        395   738   32830        32830        0.06           100.00%
300        176   484   7917         7917         0.01           100.00%
301        965   163   9728         9728         0.02           100.00%
302        267   950   9007         9007         0.02           100.00%
303        670   809   11541        11541        0.04           100.00%
304        503   447   20530        20530        0.02           100.00%
305        895   681   11230        11230        0.05           100.00%
306        853   640   9173         9173         0.02           100.00%
307        672   866   5375         5375         0.02           100.00%
308        528   480   221647       221647       0.20           100.00%
309        906   885   6175         6175         0.02           100.00%
310        567   601   60121        60121        0.10           100.00%
311        959   411   6483         6483         0.01           100.00%
312        424   835   26676        26676        0.06           100.00%
313        707   540   92059        92059        0.13           100.00%
314        357   508   8852         8852         0.01           100.00%
315        913   747   6968         6968         0.03           100.00%
316        999   664   7416         7416         0.03           100.00%
317        130   217   12606        12606        0.02           100.00%
318        1020  849   4821         4821         0.02           100.00%
319        394   370   4877         4877         0.01           100.00%
320        942   820   14677        14677        0.06           100.00%
321        764   376   6634         6634         0.01           100.00%
322        817   727   30160        30160        0.10           100.00%
323        714   781   8322         8322         0.04           100.00%
324        819   589   76484        76484        0.12           100.00%
325        861   261   6524         6524         0.01           100.00%
326        448   848   5987         5987         0.02           100.00%
327        778   926   11170        11170        0.04           100.00%
328        466   496   11639        11639        0.01           100.00%
329        761   525   9889         9889         0.02           100.00%
330        146   566   5047         5047         0.01           100.00%
331        711   686   89925        89925        0.28           100.00%
332        210   169   30560        30560        0.03           100.00%
333        744   362   10902        10902        0.02           100.00%
334        427   973   8142         8142         0.03           100.00%
335        730   527   18480        18480        0.03           100.00%
336        997   830   6969         6969         0.03           100.00%
337        644   549   10759        10759        0.02           100.00%
338        814   968   7348         7348         0.03           100.00%
339        729   179   10597        10597        0.02           100.00%
340        642   242   6671         6671         0.02           100.00%
341        197   379   17995        17995        0.02           100.00%
342        490   281   10217        10217        0.02           100.00%
343        961   578   4982         4982         0.01           100.00%
344        449   758   5044         5044         0.02           100.00%
345        984   291   13363        13363        0.02           100.00%
346        346   614   5965         5965         0.01           100.00%
347        527   769   6824         6824         0.02           100.00%
348        236   906   5710         5710         0.02           100.00%
349        850   197   8548         8548         0.02           100.00%
350        415   236   22053        22053        0.02           100.00%
351        841   751   5953         5953         0.03           100.00%
352        908   520   5922         5922         0.01           100.00%
353        131   908   6050         6050         0.02           100.00%
354        723   951   15683        15683        0.07           100.00%
355        173   203   4826         4826         0.01           100.00%
356        322   868   11872        11872        0.03           100.00%
357        1000  655   21977        21977        0.08           100.00%
358        679   903   8196         8196         0.03           100.00%
359        446   984   27973        27973        0.05           100.00%
360        548   701   14111        14111        0.04           100.00%
361        134   696   5266         5266         0.02           100.00%
362        192   587   7499         7499         0.01           100.00%
363        239   493   19881        19881        0.02           100.00%
364        1011  805   8478         8478         0.03           100.00%
365        146   440   206230       206230       0.19           100.00%
366        527   713   5381         5381         0.02           100.00%
367        293   328   5479         5479         0.01           100.00%
368        175   205   6375         6375         0.01           100.00%
369        661   741   69334        69334        0.24           100.00%
370        1005  377   13350        13350        0.03           100.00%
371        312   358   78316        78316        0.07           100.00%
372        587   490   9653         9653         0.02           100.00%
373        901   586   20793        20793        0.04           100.00%
374        292   264   5019         5019         0.01           100.00%
375        974   438   10051        10051        0.02           100.00%
376        548   517   6525         6525         0.01           100.00%
377        744   613   5881         5881         0.01           100.00%
378        548   338   28916        28916        0.03           100.00%
379        831   271   13334        13334        0.02           100.00%
380        276   632   8825         8825         0.01           100.00%
381        474   451   14675        14675        0.02           100.00%
382        818   559   13191        13191        0.02           100.00%
383        648   519   91479        91479        0.14           100.00%
384        492   965   12158        12158        0.03           100.00%
385        431   323   4846         4846         0.01           100.00%
386        822   933   8747         8747         0.04           100.00%
387        860   787   66850        66850        0.24           100.00%
388        975   157   8446         8446         0.18           100.00%
389        644   133   6143         6143         0.01           100.00%
390        837   636   8070         8070         0.03           100.00%
391        221   344   12366        12366        0.02           100.00%
392        134   697   33517        33517        0.08           100.00%
393        133   278   60756        60756        0.06           100.00%
394        501   505   5640         5640         0.01           100.00%
395        192   817   143052       143052       0.19           100.00%
396        147   904   18463        18463        0.04           100.00%
397        980   602   301148       301148       0.88           100.00%
398        612   433   6210         6210         0.01           100.00%
399        194   879   103170       103170       0.15           100.00%
400        793   774   505210       505210       1.64           100.00%
401        332   933   5484         5484         0.17           100.00%
402        468   680   14882        14882        0.09           100.00%
403        401   568   4964         4964         0.01           100.00%
404        297   356   8479         8479         0.01           100.00%
405        442   410   6348         6348         0.01           100.00%
406        819   1012  6257         6257         0.02           100.00%
407        613   365   22401        22401        0.03           100.00%
408        348   255   107615       107615       0.10           100.00%
409        572   584   26196        26196        0.03           100.00%
410        231   500   12685        12685        0.02           100.00%
411        218   1019  5961         5961         0.02           100.00%
412        691   612   8459         8459         0.02           100.00%
413        146   543   7324         7324         0.01           100.00%
414        917   927   5098         5098         0.02           100.00%
415        797   410   4857         4857         0.01           100.00%
416        766   268   6038         6038         0.01           100.00%
417        750   672   23149        23149        0.09           100.00%
418        236   248   24050        24050        0.02           100.00%
419        318   602   15711        15711        0.04           100.00%
420        470   996   10306        10306        0.02           100.00%
421        666   454   4972         4972         0.01           100.00%
422        586   728   1369002      1369002      1.80           100.00%
423        1019  279   8020         8020         0.02           100.00%
424        426   311   21530        21530        0.03           100.00%
425        803   132   6925         6925         0.01           100.00%
426        583   169   9644         9644         0.01           100.00%
427        415   809   17870        17870        0.04           100.00%
428        577   311   9808         9808         0.02           100.00%
429        630   473   8595         8595         0.01           100.00%
430        205   709   8336         8336         0.02           100.00%
431        641   985   5950         5950         0.03           100.00%
432        930   480   10632        10632        0.02           100.00%
433        242   757   90353        90353        0.13           100.00%
434        830   763   6123         6123         0.02           100.00%
435        868   954   4899         4899         0.02           100.00%
436        580   547   5542         5542         0.01           100.00%
437        144   502   21691        21691        0.03           100.00%
438        695   377   16633        16633        0.03           100.00%
439        513   338   15073        15073        0.02           100.00%
440        358   438   172117       172117       0.15           100.00%
441        384   622   52371        52371        0.09           100.00%
442        807   446   5800         5800         0.01           100.00%
443        165   773   6689         6689         0.02           100.00%
444        905   648   19101        19101        0.07           100.00%
445        290   379   7165         7165         0.01           100.00%
446        892   140   4981         4981         0.01           100.00%
447        228   251   37747        37747        0.04           100.00%
448        641   500   5330         5330         0.01           100.00%
449        446   232   5343         5343         0.01           100.00%
450        352   972   5355         5355         0.02           100.00%
451        772   144   17560        17560        0.03           100.00%
452        645   308   57760        57760        0.09           100.00%
453        693   334   17257        17257        0.03           100.00%
454        536   871   5564         5564         0.02           100.00%
455        289   358   5134         5134         0.01           100.00%
456        563   307   4955         4955         0.01           100.00%
457        613   151   23777        23777        0.02           100.00%
458        263   312   4777         4777         0.01           100.00%
459        170   336   57535        57535        0.05           100.00%
460        927   967   4780         4780         0.02           100.00%
461        427   147   10613        10613        0.02           100.00%
462        217   268   5526         5526         0.01           100.00%
463        276   314   17031        17031        0.02           100.00%
464        527   431   23274        23274        0.03           100.00%
465        282   431   22510        22510        0.03           100.00%
466        827   351   12044        12044        0.02           100.00%
467        530   313   14200        14200        0.02           100.00%
468        167   684   35519        35519        0.07           100.00%
469        256   806   11719        11719        0.03           100.00%
470        450   517   7457         7457         0.01           100.00%
471        580   830   6385         6385         0.02           100.00%
472        158   439   8018         8018         0.01           100.00%
473        351   418   7521         7521         0.01           100.00%
474        887   936   6480         6480         0.03           100.00%
475        742   894   5655         5655         0.03           100.00%
476        430   342   6050         6050         0.01           100.00%
477        156   501   8542         8542         0.01           100.00%
478        883   821   6793         6793         0.03           100.00%
479        460   630   6272         6272         0.02           100.00%
480        141   775   19471        19471        0.04           100.00%
481        874   435   9260         9260         0.02           100.00%
482        460   654   76776        76776        0.11           100.00%
483        367   189   54402        54402        0.05           100.00%
484        928   963   21618        21618        0.09           100.00%
485        415   151   5588         5588         0.01           100.00%
486        316   351   86300        86300        0.08           100.00%
487        242   146   10120        10120        0.02           100.00%
488        387   988   7161         7161         0.02           100.00%
489        988   723   4869         4869         0.02           100.00%
490        240   821   21678        21678        0.05           100.00%
491        219   347   14696        14696        0.02           100.00%
492        342   546   41783        41783        0.04           100.00%
493        845   395   6032         6032         0.01           100.00%
494        629   131   5294         5294         0.01           100.00%
495        875   212   5566         5566         0.01           100.00%
496        242   755   5591         5591         0.02           100.00%
497        679   514   19434        19434        0.03           100.00%
498        968   886   17081        17081        0.05           100.00%
499        982   131   7095         7095         0.02           100.00%
500        149   815   28912        28912        0.07           100.00%
501        567   817   5563         5563         0.02           100.00%
502        819   228   11296        11296        0.02           100.00%
503        269   984   16345        16345        0.04           100.00%
504        392   641   5622         5622         0.02           100.00%
505        1006  573   69580        69580        0.12           100.00%
506        559   603   9161         9161         0.01           100.00%
507        1015  499   5199         5199         0.01           100.00%
508        182   752   5566         5566         0.02           100.00%
509        282   452   6320         6320         0.01           100.00%
510        631   1000  6204         6204         0.02           100.00%
511        552   300   6497         6497         0.01           100.00%
512        139   294   6344         6344         0.01           100.00%
513        334   269   4857         4857         0.01           100.00%
514        622   454   7536         7536         0.02           100.00%
515        682   369   109707       109707       0.18           100.00%
516        324   856   14912        14912        0.03           100.00%
517        340   352   8295         8295         0.01           100.00%
518        413   383   5637         5637         0.01           100.00%
519        168   193   6700         6700         0.01           100.00%
520        801   661   9811         9811         0.05           100.00%
521        378   782   6386         6386         0.02           100.00%
522        212   860   15907        15907        0.04           100.00%
523        513   691   5552         5552         0.02           100.00%
524        827   346   5844         5844         0.01           100.00%
525        474   255   6466         6466         0.01           100.00%
526        163   638   17403        17403        0.04           100.00%
527        690   171   8001         8001         0.02           100.00%
528        520   916   6486         6486         0.02           100.00%
529        556   865   7788         7788         0.02           100.00%
530        382   359   11940        11940        0.01           100.00%
531        806   541   12208        12208        0.02           100.00%
532        596   471   12636        12636        0.02           100.00%
533        308   678   8767         8767         0.03           100.00%
534        158   133   7134         7134         0.01           100.00%
535        898   447   6997         6997         0.02           100.00%
536        548   961   5412         5412         0.01           100.00%
537        152   517   5239         5239         0.01           100.00%
538        451   535   10746        10746        0.02           100.00%
539        427   515   6699         6699         0.01           100.00%
540        546   713   10447        10447        0.03           100.00%
541        698   779   12489        12489        0.06           100.00%
542        997   923   10471        10471        0.04           100.00%
543        351   594   11114        11114        0.03           100.00%
544        642   433   5942         5942         0.03           100.00%
545        731   531   7205         7205         0.01           100.00%
546        450   806   4908         4908         0.02           100.00%
547        193   538   9267         9267         0.01           100.00%
548        281   912   6802         6802         0.02           100.00%
549        965   754   28522        28522        0.11           100.00%
550        749   192   11802        11802        0.02           100.00%
551        679   977   9333         9333         0.04           100.00%
552        693   486   5591         5591         0.01           100.00%
553        133   159   45242        45242        0.05           100.00%
554        704   796   58999        58999        0.20           100.00%
555        883   515   10682        10682        0.02           100.00%
556        900   716   12924        12924        0.06           100.00%
557        615   735   9016         9016         0.04           100.00%
558        729   970   5876         5876         0.03           100.00%
559        466   454   6286         6286         0.01           100.00%
560        807   944   8411         8411         0.03           100.00%
561        349   248   6271         6271         0.01           100.00%
562        927   505   36784        36784        0.07           100.00%
563        784   764   43422        43422        0.14           100.00%
564        935   331   8024         8024         0.02           100.00%
565        167   410   7597         7597         0.01           100.00%
566        277   433   33241        33241        0.04           100.00%
567        1005  165   44419        44419        0.08           100.00%
568        465   297   7391         7391         0.01           100.00%
569        638   897   29594        29594        0.10           100.00%
570        209   790   8737         8737         0.02           100.00%
571        511   429   12521        12521        0.02           100.00%
572        460   248   4900         4900         0.01           100.00%
573        248   586   5497         5497         0.01           100.00%
574        462   930   20200        20200        0.05           100.00%
575        375   943   4805         4805         0.02           100.00%
576        173   662   10327        10327        0.02           100.00%
577        281   892   17153        17153        0.04           100.00%
578        748   525   23592        23592        0.04           100.00%
579        438   257   64086        64086        0.06           100.00%
580        831   402   4931         4931         0.01           100.00%
581        335   821   6001         6001         0.02           100.00%
582        274   219   7092         7092         0.01           100.00%
583        950   361   108412       108412       0.16           100.00%
584        400   301   95039        95039        0.09           100.00%
585        751   314   8606         8606         0.02           100.00%
586        801   428   7798         7798         0.02           100.00%
587        968   526   8415         8415         0.02           100.00%
588        186   925   5101         5101         0.01           100.00%
589        222   617   5962         5962         0.02           100.00%
590        361   717   5528         5528         0.02           100.00%
591        783   309   6004         6004         0.01           100.00%
592        808   900   13170        13170        0.05           100.00%
593        743   710   5635         5635         0.03           100.00%
594        954   684   38154        38154        0.13           100.00%
595        351   423   8921         8921         0.01           100.00%
596        585   297   43907        43907        0.04           100.00%
597        816   237   7062         7062         0.01           100.00%
598        825   579   5955         5955         0.01           100.00%
599        876   651   5502         5502         0.02           100.00%
600        346   401   31319        31319        0.03           100.00%
601        442   811   5931         5931         0.02           100.00%
602        721   518   6124         6124         0.01           100.00%
603        439   660   62382        62382        0.11           100.00%
604        317   512   7094         7094         0.01           100.00%
605        613   382   4922         4922         0.01           100.00%
606        734   174   7513         7513         0.02           100.00%
607        179   645   5069         5069         0.02           100.00%
608        712   535   4984         4984         0.01           100.00%
609        671   516   12808        12808        0.02           100.00%
610        808   613   9210         9210         0.02           100.00%
611        771   225   718625       718625       1.10           100.00%
612        337   489   6874         6874         0.01           100.00%
613        815   654   6268         6268         0.07           100.00%
614        434   867   8504         8504         0.03           100.00%
615        673   627   20405        20405        0.05           100.00%
616        947   704   4877         4877         0.02           100.00%
617        209   554   8579         8579         0.01           100.00%
618        436   954   5607         5607         0.02           100.00%
619        478   670   6302         6302         0.02           100.00%
620        676   787   6907         6907         0.03           100.00%
621        949   219   25901        25901        0.05           100.00%
622        748   327   7306         7306         0.01           100.00%
623        454   660   11484        11484        0.03           100.00%
