Src   Dst   Srvport  Utilized (ns)   Utilization
71    699   YES      3825510328      12.75%
69    683   YES      1135225841      3.78%
59    606   YES      627748773       2.09%
72    706   YES      490943700       1.64%
68    679   YES      350292751       1.17%
998   108   YES      233707893       0.78%
679   68    YES      209530271       0.70%
61    617   YES      188410072       0.63%
98    916   YES      187937625       0.63%
108   998   YES      157588107       0.53%
108   68    NO       132722144       0.44%
790   82    YES      91831055        0.31%
101   943   YES      78524375        0.26%
1018  111   YES      53076312        0.18%
943   101   YES      49492102        0.16%
111   1018  YES      38609126        0.13%
111   71    NO       30748534        0.10%
71    101   NO       30646944        0.10%
71    703   YES      15840874        0.05%
82    790   YES      13480619        0.04%
463   41    YES      12447802        0.04%
431   37    YES      12283152        0.04%
37    30    NO       12067292        0.04%
58    598   YES      11452385        0.04%
30    58    NO       11270029        0.04%
65    651   YES      11172799        0.04%
68    108   NO       10691305        0.04%
46    503   YES      10565142        0.04%
41    19    NO       10431676        0.03%
19    46    NO       10384543        0.03%
651   65    YES      9745041         0.03%
105   972   YES      8879142         0.03%
517   48    YES      8253366         0.03%
972   105   YES      8140593         0.03%
48    121   NO       8093191         0.03%
121   65    NO       8048017         0.03%
689   70    YES      8032298         0.03%
94    881   YES      7247544         0.02%
82    784   YES      6902650         0.02%
58    80    NO       6897750         0.02%
37    431   YES      6782531         0.02%
96    902   YES      6763102         0.02%
1     137   YES      6625133         0.02%
172   5     YES      6579396         0.02%
9     201   YES      6573248         0.02%
597   58    YES      6487087         0.02%
99    922   YES      6390689         0.02%
80    1     NO       6365032         0.02%
5     9     NO       6339578         0.02%
133   0     YES      6277633         0.02%
824   87    YES      6217781         0.02%
94    885   YES      6182760         0.02%
85    812   YES      6155959         0.02%
90    849   YES      6104680         0.02%
885   94    YES      5998428         0.02%
85    811   YES      5975384         0.02%
811   85    YES      5828494         0.02%
80    774   YES      5812698         0.02%
92    865   YES      5799656         0.02%
812   85    YES      5798357         0.02%
0     108   NO       5773481         0.02%
108   37    NO       5726306         0.02%
782   81    YES      5630718         0.02%
751   77    YES      5323744         0.02%
774   80    YES      5058245         0.02%
20    288   YES      4912117         0.02%
77    57    NO       4893447         0.02%
105   20    NO       4675096         0.02%
81    782   YES      4616273         0.02%
87    824   YES      4561140         0.02%
77    751   YES      4558031         0.02%
12    225   YES      4548370         0.02%
83    796   YES      4528845         0.02%
902   96    YES      4314029         0.01%
881   94    YES      4279997         0.01%
702   71    YES      4258216         0.01%
961   104   YES      4248071         0.01%
75    729   YES      4092701         0.01%
922   99    YES      4009521         0.01%
849   90    YES      3990990         0.01%
33    397   YES      3972430         0.01%
86    817   YES      3829284         0.01%
94    33    NO       3789182         0.01%
109   1007  YES      3719900         0.01%
85    30    NO       3678963         0.01%
61    616   YES      3648597         0.01%
88    839   YES      3584441         0.01%
30    12    NO       3552537         0.01%
82    788   YES      3494263         0.01%
77    748   YES      3473429         0.01%
67    665   YES      3412503         0.01%
616   61    YES      3407314         0.01%
865   92    YES      3395693         0.01%
70    690   YES      3363809         0.01%
1007  109   YES      3301710         0.01%
62    630   YES      3256121         0.01%
63    638   YES      3249733         0.01%
100   932   YES      3159020         0.01%
71    702   YES      3135307         0.01%
65    655   YES      3119571         0.01%
748   77    YES      3115863         0.01%
66    660   YES      3110028         0.01%
1004  109   YES      3092824         0.01%
503   46    YES      3079612         0.01%
612   60    YES      3047157         0.01%
447   39    YES      3044913         0.01%
19    286   YES      3043041         0.01%
817   86    YES      3041724         0.01%
109   1004  YES      3038985         0.01%
88    837   YES      3033224         0.01%
932   100   YES      3031883         0.01%
796   83    YES      2994908         0.01%
88    835   YES      2981723         0.01%
60    77    NO       2928687         0.01%
54    561   YES      2912185         0.01%
39    56    NO       2909468         0.01%
77    82    NO       2900199         0.01%
638   63    YES      2846529         0.01%
56    19    NO       2844116         0.01%
100   934   YES      2841675         0.01%
31    70    NO       2834750         0.01%
655   65    YES      2833919         0.01%
927   99    YES      2826157         0.01%
934   100   YES      2793104         0.01%
57    94    NO       2777191         0.01%
690   70    YES      2765468         0.01%
53    552   YES      2740411         0.01%
729   75    YES      2721885         0.01%
318   23    YES      2705384         0.01%
867   92    YES      2697551         0.01%
105   975   YES      2649905         0.01%
81    109   NO       2568507         0.01%
23    81    NO       2561953         0.01%
70    693   YES      2552839         0.01%
52    111   NO       2521076         0.01%
716   73    YES      2512685         0.01%
101   52    NO       2501603         0.01%
833   88    YES      2476632         0.01%
839   88    YES      2440150         0.01%
665   67    YES      2412358         0.01%
99    927   YES      2409282         0.01%
432   38    YES      2404034         0.01%
989   107   YES      2403413         0.01%
81    778   YES      2377124         0.01%
63    636   YES      2373808         0.01%
888   95    YES      2371294         0.01%
81    99    NO       2344087         0.01%
963   104   YES      2326923         0.01%
88    833   YES      2315973         0.01%
67    668   YES      2290847         0.01%
111   1016  YES      2288855         0.01%
38    127   NO       2273878         0.01%
106   980   YES      2271055         0.01%
70    689   YES      2270363         0.01%
942   101   YES      2256562         0.01%
251   15    YES      2249925         0.01%
72    711   YES      2228327         0.01%
87    96    NO       2222569         0.01%
693   70    YES      2201285         0.01%
127   54    NO       2196151         0.01%
22    305   YES      2180179         0.01%
78    755   YES      2179977         0.01%
93    876   YES      2173796         0.01%
68    677   YES      2161063         0.01%
101   942   YES      2146071         0.01%
42    471   YES      2136526         0.01%
954   103   YES      2122114         0.01%
85    92    NO       2117998         0.01%
67    669   YES      2117580         0.01%
871   92    YES      2115973         0.01%
75    728   YES      2111404         0.01%
110   1012  YES      2111055         0.01%
71    111   NO       2109193         0.01%
92    867   YES      2108945         0.01%
68    678   YES      2107679         0.01%
4     42    NO       2104314         0.01%
737   76    YES      2086332         0.01%
552   53    YES      2080790         0.01%
757   78    YES      2079754         0.01%
78    757   YES      2076096         0.01%
111   90    NO       2073719         0.01%
73    715   YES      2065720         0.01%
15    22    NO       2062630         0.01%
744   77    YES      2054137         0.01%
630   62    YES      2044803         0.01%
788   82    YES      2041922         0.01%
