Src   Dst   Srvport  Utilized (ns)   Utilization
25    111   NO       10167737248     20.34%
9     206   YES      10068844296     20.14%
111   9     NO       10060545368     20.12%
118   25    NO       10044079576     20.09%
32    110   NO       9719103928      19.44%
1075  118   YES      9521674448      19.04%
87    32    NO       9503987304      19.01%
48    87    NO       9344643096      18.69%
516   48    YES      8750469424      17.50%
110   1013  YES      8657377608      17.31%
15    121   NO       8653930794      17.31%
84    15    NO       8599514980      17.20%
121   108   NO       8585333644      17.17%
805   84    YES      7773121790      15.55%
108   996   YES      7740139162      15.48%
13    40    NO       4133230440      8.27%
126   107   NO       4007458480      8.01%
34    64    NO       3927754680      7.86%
101   34    NO       3797475992      7.59%
64    13    NO       3779332000      7.56%
942   101   YES      3273737384      6.55%
40    452   YES      3223852784      6.45%
107   986   YES      3092190992      6.18%
1136  126   YES      3076193928      6.15%
68    5     NO       2837323400      5.67%
48    104   NO       2776297384      5.55%
105   46    NO       2755969664      5.51%
28    25    NO       2681606416      5.36%
79    12    NO       2636359488      5.27%
63    48    NO       2625977800      5.25%
65    14    NO       2612224264      5.22%
49    97    NO       2529912124      5.06%
73    63    NO       2514220248      5.03%
42    55    NO       2396368136      4.79%
23    73    NO       2390741880      4.78%
5     105   NO       2389847400      4.78%
91    65    NO       2372367152      4.74%
14    123   NO       2338133464      4.68%
104   68    NO       2337480840      4.67%
10    49    NO       2329975358      4.66%
45    49    NO       2280541788      4.56%
46    98    NO       2275348989      4.55%
26    119   NO       2273847176      4.55%
95    107   NO       2228431376      4.46%
16    45    NO       2181281696      4.36%
96    10    NO       2146571208      4.29%
28    91    NO       2143693496      4.29%
28    115   NO       2084310264      4.17%
110   0     NO       2058955872      4.12%
4     85    NO       2041949848      4.08%
105   121   NO       2022403024      4.04%
17    60    NO       2019536616      4.04%
107   126   NO       2009015496      4.02%
99    90    NO       2001761176      4.00%
12    26    NO       1987306400      3.97%
10    96    NO       1977811408      3.96%
0     14    NO       1948937264      3.90%
115   65    NO       1945134464      3.89%
9     111   NO       1910758600      3.82%
106   5     NO       1909911192      3.82%
40    13    NO       1906128416      3.81%
5     175   YES      1897479080      3.79%
50    108   NO       1896666040      3.79%
119   123   NO       1895739008      3.79%
53    117   NO       1886853160      3.77%
11    87    NO       1867334392      3.73%
633   63    YES      1863772344      3.73%
121   15    NO       1863067920      3.73%
81    41    NO       1848411072      3.70%
97    49    NO       1838522648      3.68%
16    5     NO       1832759784      3.67%
32    87    NO       1818052576      3.64%
96    88    NO       1811486448      3.62%
88    42    NO       1790323392      3.58%
49    521   YES      1788567792      3.58%
109   28    NO       1739716912      3.48%
5     68    NO       1729953008      3.46%
102   17    NO       1720035480      3.44%
63    634   YES      1714026728      3.43%
12    109   NO       1713199816      3.43%
29    121   NO       1708595944      3.42%
124   92    NO       1690337000      3.38%
83    11    NO       1690186712      3.38%
24    81    NO       1684545152      3.37%
32    59    NO       1678848800      3.36%
27    31    NO       1672263888      3.34%
62    96    NO       1671768184      3.34%
70    52    NO       1658332960      3.32%
110   32    NO       1652657920      3.31%
315   23    YES      1651567704      3.30%
100   18    NO       1649305904      3.30%
87    48    NO       1632069200      3.26%
19    12    NO       1621382048      3.24%
354   28    YES      1612020328      3.22%
15    84    NO       1608558208      3.22%
35    2     NO       1600987712      3.20%
90    17    NO       1598431024      3.20%
77    30    NO       1597802552      3.20%
123   1119  YES      1597261952      3.19%
57    66    NO       1588381104      3.18%
113   70    NO       1583564720      3.17%
122   20    NO       1582762684      3.17%
101   50    NO       1574601192      3.15%
121   105   NO       1571364272      3.14%
27    1     NO       1571246368      3.14%
25    328   YES      1570453416      3.14%
111   25    NO       1563472016      3.13%
93    18    NO       1542496656      3.08%
1     106   NO       1535193168      3.07%
86    37    NO       1532864200      3.07%
357   28    YES      1529707976      3.06%
62    101   NO       1527381448      3.05%
25    21    NO       1524433144      3.05%
14    0     NO       1514880688      3.03%
2     58    NO       1513342880      3.03%
49    45    NO       1496422296      2.99%
74    113   NO       1492332688      2.98%
76    116   NO       1490342704      2.98%
767   79    YES      1485427104      2.97%
14    68    NO       1482741088      2.97%
65    655   YES      1479157592      2.96%
12    79    NO       1477984912      2.96%
13    64    NO       1467820568      2.94%
74    53    NO       1466404408      2.93%
11    105   NO       1465771656      2.93%
85    4     NO       1465490904      2.93%
1000  109   YES      1451052760      2.90%
85    100   NO       1450644640      2.90%
94    35    NO       1448369040      2.90%
114   78    NO       1444451104      2.89%
77    27    NO       1441878904      2.88%
81    106   NO       1440789736      2.88%
22    6     NO       1430235424      2.86%
97    56    NO       1426168840      2.85%
66    9     NO       1424151120      2.85%
98    97    NO       1422355064      2.84%
32    100   NO       1421075776      2.84%
90    855   YES      1418112968      2.84%
118   1075  YES      1414822224      2.83%
98    51    NO       1410085760      2.82%
68    90    NO       1400856880      2.80%
72    94    NO       1396434448      2.79%
100   85    NO       1388435400      2.78%
87    74    NO       1387895136      2.78%
123   1116  YES      1385415256      2.77%
34    102   NO       1381414896      2.76%
17    102   NO       1379463976      2.76%
97    38    NO       1375561304      2.75%
927   99    YES      1373423040      2.75%
74    43    NO       1372179640      2.74%
38    94    NO       1365838984      2.73%
109   12    NO       1365188712      2.73%
24    44    NO       1364680616      2.73%
106   86    NO       1364366576      2.73%
121   53    NO       1360625488      2.72%
76    52    NO       1351377600      2.70%
50    23    NO       1344101072      2.69%
126   124   NO       1338879144      2.68%
25    118   NO       1336624792      2.67%
11    97    NO       1336461024      2.67%
26    22    NO       1325108856      2.65%
105   11    NO       1321382288      2.64%
71    10    NO       1319403496      2.64%
34    98    NO       1314082056      2.63%
13    122   NO       1313585088      2.63%
41    19    NO       1313358568      2.63%
85    81    NO       1311423744      2.62%
61    76    NO       1306572152      2.61%
55    42    NO       1305867744      2.61%
30    6     NO       1304407368      2.61%
0     110   NO       1301867352      2.60%
9     49    NO       1298702352      2.60%
100   32    NO       1290227352      2.58%
117   30    NO       1286084544      2.57%
0     82    NO       1277568888      2.56%
108   121   NO       1267264192      2.53%
59    32    NO       1265734824      2.53%
4     103   NO       1255077928      2.51%
19    53    NO       1253645462      2.51%
65    76    NO       1252204296      2.50%
60    17    NO       1250843792      2.50%
3     28    NO       1245224080      2.49%
31    27    NO       1243104760      2.49%
19    16    NO       1242258288      2.48%
42    124   NO       1240165728      2.48%
10    71    NO       1236516072      2.47%
52    124   NO       1236274488      2.47%
102   125   NO       1224541936      2.45%
69    79    NO       1224436224      2.45%
73    23    NO       1223991400      2.45%
30    77    NO       1222072968      2.44%
96    112   NO       1221553608      2.44%
108   10    NO       1215420080      2.43%
21    40    NO       1213915392      2.43%
43    96    NO       1210779576      2.42%
38    97    NO       1199108400      2.40%
45    1     NO       1193673240      2.39%
78    755   YES      1190632640      2.38%
79    61    NO       1189269360      2.38%
31    0     NO       1188421344      2.38%
209   10    YES      1182320496      2.36%
56    109   NO       1182001232      2.36%
35    94    NO       1178481296      2.36%
55    572   YES      1178225872      2.36%
27    77    NO       1175038880      2.35%
