Src   Dst   Srvport  Utilized (ns)   Utilization
22    24    NO       18745451970     37.49%
1     24    NO       18743417023     37.49%
18    67    NO       18726234506     37.45%
8     89    NO       18625294554     37.25%
23    10    NO       18616281786     37.23%
7     19    NO       18612846914     37.23%
11    48    NO       18605745593     37.21%
3     94    NO       18594368942     37.19%
8     193   YES      18562399006     37.12%
106   8     NO       18537397988     37.07%
0     129   YES      18498318603     37.00%
5     9     NO       18494216714     36.99%
23    318   YES      18433568568     36.87%
17    86    NO       18409246443     36.82%
19    46    NO       18404364992     36.81%
13    28    NO       18374424592     36.75%
10    52    NO       18325154468     36.65%
10    84    NO       18306677017     36.61%
3     96    NO       18287696752     36.58%
1     136   YES      18278178212     36.56%
19    115   NO       18270217324     36.54%
13    20    NO       18264294305     36.53%
22    15    NO       18262596379     36.53%
18    7     NO       18181072378     36.36%
6     8     NO       18155082408     36.31%
5     7     NO       18131348645     36.26%
15    4     NO       18100596227     36.20%
6     179   YES      18100498646     36.20%
13    232   YES      18099280545     36.20%
1     79    NO       18093760109     36.19%
5     89    NO       18049333821     36.10%
5     92    NO       18038754571     36.08%
7     5     NO       18017819125     36.04%
31    7     NO       18001983034     36.00%
6     75    NO       17966906838     35.93%
23    54    NO       17947866341     35.90%
1     80    NO       17940770300     35.88%
9     89    NO       17905143257     35.81%
22    4     NO       17897171083     35.79%
1     17    NO       17894009722     35.79%
1     2     NO       17840601161     35.68%
16    262   YES      17828855474     35.66%
8     67    NO       17766474907     35.53%
7     91    NO       17758443401     35.52%
16    116   NO       17756002791     35.51%
2     1     NO       17736923719     35.47%
9     50    NO       17698842535     35.40%
9     42    NO       17665707777     35.33%
10    3     NO       17653440816     35.31%
1     141   YES      17650412641     35.30%
0     23    NO       17627524948     35.26%
6     5     NO       17627311780     35.25%
15    52    NO       17607127059     35.21%
15    11    NO       17597216521     35.19%
15    59    NO       17568228005     35.14%
17    95    NO       17524491112     35.05%
78    19    NO       17517635012     35.04%
91    13    NO       17512691555     35.03%
10    39    NO       17502980784     35.01%
3     159   YES      17484875911     34.97%
12    50    NO       17483359648     34.97%
10    122   NO       17478524080     34.96%
12    231   YES      17476221768     34.95%
5     119   NO       17469129553     34.94%
6     28    NO       17445381751     34.89%
15    249   YES      17436361817     34.87%
7     88    NO       17434464166     34.87%
14    33    NO       17426820137     34.85%
6     2     NO       17413702363     34.83%
22    305   YES      17392854296     34.79%
0     119   NO       17388218377     34.78%
12    9     NO       17368985006     34.74%
6     9     NO       17348232946     34.70%
16    53    NO       17317292651     34.63%
10    214   YES      17300801907     34.60%
10    17    NO       17297847891     34.60%
15    252   YES      17293883349     34.59%
7     100   NO       17251074103     34.50%
4     10    NO       17246463335     34.49%
13    22    NO       17233188598     34.47%
15    19    NO       17195145630     34.39%
45    10    NO       17183715787     34.37%
14    96    NO       17163679779     34.33%
7     27    NO       17149691066     34.30%
7     99    NO       17147193555     34.29%
20    295   YES      17145884567     34.29%
3     53    NO       17135667725     34.27%
23    0     NO       17123670736     34.25%
7     29    NO       17086445192     34.17%
15    106   NO       17055976123     34.11%
15    12    NO       17048871512     34.10%
1     33    NO       17045795562     34.09%
21    11    NO       17044103518     34.09%
17    7     NO       17014740613     34.03%
11    46    NO       17012913270     34.03%
4     5     NO       16960770938     33.92%
46    11    NO       16928560656     33.86%
6     180   YES      16901710458     33.80%
7     191   YES      16889896606     33.78%
3     5     NO       16874953312     33.75%
21    89    NO       16865096136     33.73%
10    82    NO       16845529876     33.69%
11    28    NO       16808980244     33.62%
21    63    NO       16805604094     33.61%
23    99    NO       16795123010     33.59%
18    22    NO       16748370194     33.50%
8     13    NO       16734441188     33.47%
10    86    NO       16721573557     33.44%
21    119   NO       16702803961     33.41%
20    292   YES      16698534076     33.40%
21    24    NO       16698297962     33.40%
25    10    NO       16680596832     33.36%
8     110   NO       16665278269     33.33%
1     54    NO       16660818764     33.32%
108   4     NO       16627751811     33.26%
6     14    NO       16619394331     33.24%
1     142   YES      16602300009     33.20%
23    52    NO       16562305634     33.12%
13    239   YES      16559454961     33.12%
12    230   YES      16548569182     33.10%
0     38    NO       16535906988     33.07%
3     89    NO       16533241115     33.07%
14    24    NO       16526680864     33.05%
23    110   NO       16498644329     33.00%
13    238   YES      16483268178     32.97%
7     17    NO       16463977960     32.93%
0     89    NO       16438882382     32.88%
50    19    NO       16397102556     32.79%
18    55    NO       16356114104     32.71%
9     5     NO       16352126166     32.70%
11    109   NO       16326725514     32.65%
21    12    NO       16307429774     32.61%
19    105   NO       16306332637     32.61%
22    304   YES      16241426625     32.48%
5     96    NO       16216692209     32.43%
18    48    NO       16188067626     32.38%
14    21    NO       16186087100     32.37%
52    15    NO       16086278326     32.17%
13    92    NO       16076384361     32.15%
4     160   YES      16069374147     32.14%
21    301   YES      16026776764     32.05%
12    48    NO       15998777527     32.00%
19    14    NO       15970118379     31.94%
20    13    NO       15944880441     31.89%
7     31    NO       15935744701     31.87%
14    104   NO       15929075772     31.86%
20    18    NO       15924642097     31.85%
14    105   NO       15920017322     31.84%
15    99    NO       15879047709     31.76%
20    96    NO       15878923938     31.76%
14    42    NO       15862120224     31.72%
108   2     NO       15855128826     31.71%
13    8     NO       15792242854     31.58%
22    0     NO       15790194908     31.58%
17    42    NO       15787013647     31.57%
16    71    NO       15784112072     31.57%
17    266   YES      15774924061     31.55%
14    54    NO       15731629966     31.46%
23    16    NO       15726306570     31.45%
22    18    NO       15721805972     31.44%
3     32    NO       15677208821     31.35%
1     3     NO       15667752312     31.34%
10    23    NO       15653826046     31.31%
15    28    NO       15646868463     31.29%
6     20    NO       15639013775     31.28%
13    237   YES      15626642809     31.25%
14    240   YES      15601855508     31.20%
17    28    NO       15597862106     31.20%
23    319   YES      15581693825     31.16%
16    0     NO       15518421960     31.04%
17    264   YES      15503112741     31.01%
10    25    NO       15498773841     31.00%
42    9     NO       15477784939     30.96%
4     13    NO       15474420794     30.95%
64    12    NO       15468618654     30.94%
23    29    NO       15457727631     30.92%
115   8     NO       15457087595     30.91%
23    317   YES      15447787926     30.90%
22    311   YES      15434122021     30.87%
4     42    NO       15423614053     30.85%
7     184   YES      15404557304     30.81%
16    98    NO       15402156459     30.80%
5     100   NO       15401152980     30.80%
15    22    NO       15385758872     30.77%
83    10    NO       15385122706     30.77%
13    54    NO       15377433807     30.75%
3     155   YES      15357391771     30.71%
11    76    NO       15343005451     30.69%
0     92    NO       15314695564     30.63%
13    115   NO       15308433774     30.62%
7     42    NO       15293336266     30.59%
11    116   NO       15288698290     30.58%
1     140   YES      15284385709     30.57%
18    42    NO       15272179577     30.54%
0     130   YES      15266646345     30.53%
10    212   YES      15247917014     30.50%
0     81    NO       15245732181     30.49%
9     122   NO       15198386257     30.40%
5     67    NO       15193896324     30.39%
19    87    NO       15186303139     30.37%
18    92    NO       15181811017     30.36%
4     167   YES      15169464279     30.34%
2     12    NO       15138661781     30.28%
8     40    NO       15076128289     30.15%
21    297   YES      15065096710     30.13%
17    88    NO       15055721882     30.11%
18    64    NO       15021064378     30.04%
21    121   NO       15017971852     30.04%
15    18    NO       15015598835     30.03%
50    8     NO       15008952698     30.02%
14    244   YES      14993512857     29.99%
13    35    NO       14992195787     29.98%
7     51    NO       14978522365     29.96%
16    12    NO       14947247016     29.89%
10    9     NO       14935802199     29.87%
8     0     NO       14906165952     29.81%
99    7     NO       14899834578     29.80%
0     80    NO       14881587552     29.76%
14    53    NO       14813263439     29.63%
23    86    NO       14783458392     29.57%
82    11    NO       14770159394     29.54%
18    13    NO       14752944570     29.51%
