Src   Dst   Srvport  Utilized (ns)   Utilization
105   11    NO       3479246439      11.60%
11    97    NO       3223265128      10.74%
121   105   NO       2102183408      7.01%
108   121   NO       1950382760      6.50%
124   108   NO       1939777272      6.47%
1120  124   YES      1931273632      6.44%
11    218   YES      1930106256      6.43%
99    2     NO       879072341       2.93%
111   25    NO       863803551       2.88%
2     88    NO       804233799       2.68%
21    90    NO       692378260       2.31%
42    88    NO       668314410       2.23%
88    42    NO       646068104       2.15%
66    22    NO       638424920       2.13%
10    60    NO       552386822       1.84%
113   49    NO       539188217       1.80%
88    2     NO       398807459       1.33%
2     71    NO       397666951       1.33%
4     85    NO       389193062       1.30%
126   57    NO       385109640       1.28%
100   18    NO       362809565       1.21%
66    41    NO       359220122       1.20%
17    117   NO       358612569       1.20%
71    2     NO       356117763       1.19%
15    84    NO       348942229       1.16%
116   40    NO       347592860       1.16%
13    122   NO       343712248       1.15%
40    116   NO       342564100       1.14%
47    123   NO       340539044       1.14%
2     99    NO       326825386       1.09%
102   17    NO       326823489       1.09%
117   17    NO       307091207       1.02%
23    54    NO       303611754       1.01%
82    0     NO       290310585       0.97%
123   14    NO       281222513       0.94%
26    119   NO       275564243       0.92%
60    10    NO       273477840       0.91%
85    4     NO       262985889       0.88%
89    60    NO       252836887       0.84%
102   58    NO       247912996       0.83%
0     82    NO       244051490       0.81%
109   12    NO       241136107       0.80%
102   34    NO       228746932       0.76%
97    11    NO       227254727       0.76%
79    4     NO       226376673       0.75%
64    18    NO       221050330       0.74%
43    74    NO       215585688       0.72%
69    126   NO       214967032       0.72%
4     115   NO       212241152       0.71%
68    5     NO       208508198       0.70%
14    123   NO       207066509       0.69%
18    100   NO       206065761       0.69%
90    17    NO       203874049       0.68%
924   99    YES      202112544       0.67%
65    115   NO       199999017       0.67%
42    470   YES      199510720       0.67%
9     66    NO       195920822       0.65%
107   126   NO       195148053       0.65%
115   65    NO       193818892       0.65%
59    127   NO       190770238       0.64%
39    43    NO       187764152       0.63%
12    109   NO       186810769       0.62%
97    38    NO       185438888       0.62%
105   46    NO       183836208       0.61%
57    126   NO       183009967       0.61%
24    44    NO       182135824       0.61%
77    30    NO       180278396       0.60%
44    53    NO       179342344       0.60%
71    127   NO       177633994       0.59%
18    64    NO       175014730       0.58%
440   39    YES      173421944       0.58%
38    92    NO       172737360       0.58%
66    9     NO       172460518       0.57%
120   82    NO       172164674       0.57%
74    723   YES      171069424       0.57%
73    23    NO       170905209       0.57%
84    41    NO       170714212       0.57%
92    124   NO       169118496       0.56%
58    102   NO       168763612       0.56%
35    67    NO       166269448       0.55%
218   11    YES      161647816       0.54%
27    1     NO       161384992       0.54%
327   24    YES      161251928       0.54%
67    27    NO       161223272       0.54%
30    77    NO       160537705       0.54%
53    554   YES      160224688       0.53%
117   30    NO       158313465       0.53%
46    496   YES      158009672       0.53%
1097  121   YES      157658712       0.53%
122   13    NO       156514311       0.52%
124   1120  YES      156512336       0.52%
127   59    NO       155857534       0.52%
115   4     NO       155649686       0.52%
126   69    NO       154855146       0.52%
83    7     NO       150567093       0.50%
415   35    YES      149863288       0.50%
25    111   NO       148552697       0.50%
1     141   YES      143599096       0.48%
50    18    NO       143412656       0.48%
1     125   NO       142346769       0.47%
100   47    NO       141044800       0.47%
5     105   NO       140557168       0.47%
28    91    NO       139054739       0.46%
0     110   NO       136112338       0.45%
23    110   NO       135576396       0.45%
103   4     NO       135195814       0.45%
84    15    NO       135188240       0.45%
15    121   NO       134941093       0.45%
105   5     NO       134069887       0.45%
23    73    NO       130753360       0.44%
125   15    NO       130614664       0.44%
91    29    NO       128847536       0.43%
7     83    NO       128549028       0.43%
96    10    NO       124909650       0.42%
90    21    NO       123778656       0.41%
126   107   NO       123002521       0.41%
4     79    NO       121786574       0.41%
48    119   NO       119488508       0.40%
54    23    NO       117601193       0.39%
123   47    NO       117553751       0.39%
17    102   NO       116366157       0.39%
30    117   NO       115211216       0.38%
5     68    NO       111974998       0.37%
108   10    NO       110353384       0.37%
110   23    NO       109789106       0.37%
34    102   NO       109711451       0.37%
49    113   NO       109681056       0.37%
87    11    NO       109604435       0.37%
121   29    NO       107415642       0.36%
29    121   NO       107380487       0.36%
110   0     NO       105823541       0.35%
10    108   NO       104646754       0.35%
115   28    NO       104206362       0.35%
119   26    NO       103564352       0.35%
91    28    NO       100487501       0.33%
24    50    NO       99011432        0.33%
5     106   NO       98204134        0.33%
116   36    NO       98151034        0.33%
41    84    NO       98127446        0.33%
11    87    NO       97932939        0.33%
33    90    NO       97387370        0.32%
106   5     NO       95164546        0.32%
53    121   NO       94391420        0.31%
119   48    NO       94266123        0.31%
107   42    NO       92934213        0.31%
125   1     NO       91473192        0.30%
22    66    NO       91429451        0.30%
58    2     NO       91356832        0.30%
6     120   NO       89088221        0.30%
114   32    NO       88480094        0.29%
17    60    NO       86339166        0.29%
85    100   NO       84436792        0.28%
60    17    NO       83806776        0.28%
90    33    NO       83392077        0.28%
118   25    NO       82584881        0.28%
60    89    NO       82245901        0.27%
25    118   NO       81711005        0.27%
64    104   NO       80595984        0.27%
17    90    NO       80546330        0.27%
46    114   NO       80459094        0.27%
119   36    NO       79625663        0.27%
121   53    NO       79012326        0.26%
42    124   NO       78823712        0.26%
4     103   NO       78178432        0.26%
29    91    NO       77561146        0.26%
15    125   NO       77471813        0.26%
42    107   NO       76936353        0.26%
28    115   NO       76686094        0.26%
11    105   NO       76518242        0.26%
36    116   NO       76399004        0.25%
114   46    NO       76002371        0.25%
93    18    NO       75450444        0.25%
82    120   NO       74787171        0.25%
120   6     NO       74544398        0.25%
82    7     NO       74184757        0.25%
103   29    NO       73214322        0.24%
125   102   NO       73062912        0.24%
47    39    NO       73052064        0.24%
121   15    NO       72509138        0.24%
164   4     YES      71162840        0.24%
7     82    NO       70915249        0.24%
29    103   NO       70596656        0.24%
51    125   NO       69962896        0.23%
41    66    NO       68970992        0.23%
123   1117  YES      67638272        0.23%
535   50    YES      67493888        0.22%
32    114   NO       67216877        0.22%
53    44    NO       66880408        0.22%
124   42    NO       66741235        0.22%
44    24    NO       65110360        0.22%
536   51    YES      64792160        0.22%
2     147   YES      64790744        0.22%
127   71    NO       64226883        0.21%
323   24    YES      63738336        0.21%
104   962   YES      62911904        0.21%
88    79    NO       62040336        0.21%
8     125   NO       60320951        0.20%
101   62    NO       60015656        0.20%
18    93    NO       59667933        0.20%
35    2     NO       59644552        0.20%
74    53    NO       59469048        0.20%
125   8     NO       59354511        0.20%
39    444   YES      58931824        0.20%
70    52    NO       58600472        0.20%
62    8     NO       57844776        0.19%
119   89    NO       57790728        0.19%
30    84    NO       57582264        0.19%
67    35    NO       57494192        0.19%
86    37    NO       56618160        0.19%
109   28    NO       56487639        0.19%
52    124   NO       56268256        0.19%
28    109   NO       55980932        0.19%
31    70    NO       55449392        0.18%
10    96    NO       55037045        0.18%
70    62    NO       54024152        0.18%
