107,89,N,9448948336,31.496494453333334
89,845,Y,9365605104,31.218683679999998
991,107,Y,9355288792,31.18429597333333
31,27,N,1129253560,3.764178533333333
20,31,N,1095520680,3.6517356000000003
27,77,N,1069356408,3.5645213600000005
77,80,N,1042881744,3.47627248
1,125,N,1007874002,3.3595800066666666
80,771,Y,1006330456,3.3544348533333332
292,20,Y,995257632,3.31752544
89,107,N,863654160,2.8788472
125,1,N,857626919,2.8587563966666667
40,13,N,799879704,2.66626568
13,122,N,794071880,2.646906266666667
122,44,N,764049464,2.5468315466666667
845,89,Y,759910768,2.5330358933333335
107,991,Y,759631840,2.532106133333333
44,24,N,733434608,2.4447820266666667
24,324,Y,693041200,2.3101373333333335
451,40,Y,684897272,2.282990906666667
121,29,N,680513007,2.2683766899999998
46,105,N,652968472,2.176561573333333
10,96,N,640439688,2.13479896
95,73,N,636726712,2.1224223733333334
8,125,N,636432025,2.1214400833333333
68,95,N,615723352,2.0524111733333332
54,114,N,592772296,1.9759076533333333
3,54,N,581901520,1.9396717333333333
108,10,N,573543041,1.9118101366666669
29,121,N,568916708,1.8963890266666665
125,8,N,566749075,1.8891635833333333
73,712,Y,560196968,1.8673232266666666
675,68,Y,554237488,1.8474582933333334
10,108,N,549173926,1.8305797533333334
96,10,N,549120323,1.8304010766666667
114,46,N,546465216,1.82155072
44,53,N,535803360,1.7860112000000001
36,119,N,525705812,1.7523527066666666
119,36,N,524774663,1.7492488766666667
105,975,Y,523208888,1.7440296266666666
15,61,N,515886784,1.7196226133333332
72,80,N,498807040,1.6626901333333333
84,15,N,495762632,1.6525421066666668
0,82,N,495306553,1.6510218433333335
157,3,Y,488365232,1.6278841066666667
64,34,N,481026224,1.6034207466666666
18,100,N,477527936,1.5917597866666668
82,0,N,467010936,1.5567031199999999
83,89,N,461562640,1.5385421333333333
17,90,N,460732023,1.53577341
21,25,N,456957280,1.5231909333333333
125,15,N,452980080,1.5099335999999999
25,72,N,449401688,1.4980056266666666
58,83,N,444686648,1.4822888266666667
2,58,N,444653888,1.4821796266666667
80,108,N,439580920,1.4652697333333333
53,74,N,433590264,1.44530088
29,103,N,427406587,1.4246886233333333
69,59,N,407690384,1.3589679466666666
42,55,N,406813600,1.3560453333333333
107,42,N,401708169,1.3390272300000001
90,17,N,397779613,1.3259320433333333
34,69,N,394595096,1.3153169866666667
74,123,N,386403752,1.2880125066666666
55,8,N,384981320,1.2832710666666667
104,72,N,381762432,1.27254144
48,119,N,372369724,1.2412324133333332
124,42,N,363003224,1.2100107466666665
108,992,Y,357645136,1.1921504533333334
123,1116,Y,355324416,1.18441472
87,32,N,344441464,1.1481382133333333
100,18,N,343674894,1.14558298
101,50,N,340189656,1.13396552
38,94,N,330996632,1.1033221066666665
42,107,N,330587622,1.10195874
145,2,Y,330213352,1.1007111733333332
103,4,N,328859447,1.0961981566666665
89,844,Y,327724632,1.0924154400000001
301,21,Y,324649488,1.08216496
66,41,N,323414696,1.0780489866666667
106,1,N,321234161,1.0707805366666667
57,66,N,313702376,1.0456745866666668
41,84,N,313604856,1.04534952
486,44,Y,312193648,1.0406454933333333
50,23,N,311424152,1.0380805066666667
119,48,N,307590655,1.0253021833333333
42,124,N,304181251,1.0139375033333333
33,38,N,302989088,1.0099636266666667
102,17,N,298615234,0.9953841133333333
81,41,N,294536048,0.9817868266666666
136,1,Y,287842496,0.9594749866666666
61,621,Y,286334344,0.9544478133333333
17,102,N,283376033,0.9445867766666666
50,108,N,283161224,0.9438707466666666
59,602,Y,281513672,0.9383789066666667
92,103,N,280516656,0.9350555199999999
103,29,N,279975453,0.93325151
646,64,Y,279852680,0.9328422666666667
51,24,N,277231656,0.9241055200000001
15,121,N,273835376,0.9127845866666666
37,61,N,269894328,0.89964776
41,81,N,266537168,0.8884572266666666
6,120,N,265280632,0.8842687733333333
116,78,N,263196664,0.8773222133333333
4,115,N,263101269,0.8770042299999999
5,16,N,262231488,0.87410496
108,121,N,259907544,0.86635848
467,42,Y,258357816,0.8611927199999999
24,50,N,258000520,0.8600017333333333
125,1128,Y,253921032,0.84640344
72,94,N,250421328,0.8347377600000001
94,38,N,248532920,0.8284430666666667
59,69,N,246463768,0.8215458933333333
94,37,N,243195640,0.8106521333333333
4,103,N,240943856,0.8031461866666667
92,120,N,240641280,0.8021376
16,6,N,240490328,0.8016344266666666
93,46,N,238076216,0.7935873866666667
44,122,N,237960160,0.7932005333333334
88,37,N,237594576,0.7919819200000001
78,84,N,235894640,0.7863154666666667
49,45,N,235738944,0.78579648
91,71,N,235602048,0.7853401600000001
10,71,N,232749320,0.7758310666666667
31,70,N,231729496,0.7724316533333333
23,313,Y,230493136,0.7683104533333334
32,59,N,229929472,0.7664315733333333
52,57,N,228370208,0.7612340266666666
22,66,N,227650920,0.7588364000000001
120,92,N,222854624,0.7428487466666667
13,75,N,221798520,0.7393284
115,112,N,218985968,0.7299532266666666
111,87,N,218942952,0.72980984
45,1,N,218729160,0.7290972
75,103,N,217803016,0.7260100533333333
49,10,N,217373776,0.7245792533333333
34,102,N,217317304,0.7243910133333333
63,93,N,216845464,0.7228182133333334
46,93,N,214846544,0.7161551466666667
70,52,N,214695296,0.7156509866666666
61,20,N,213758096,0.7125269866666667
119,123,N,213199200,0.710664
27,67,N,213086352,0.71028784
39,47,N,212454120,0.7081803999999999
115,4,N,210793209,0.70264403
89,119,N,207782744,0.6926091466666667
43,74,N,207362240,0.6912074666666667
120,111,N,207019536,0.69006512
80,127,N,205815240,0.6860508000000001
11,97,N,203914096,0.6797136533333333
103,75,N,203327736,0.67775912
47,86,N,202411216,0.6747040533333334
97,11,N,202312874,0.6743762466666666
60,31,N,201946528,0.6731550933333333
23,73,N,200603832,0.66867944
90,68,N,199340760,0.6644692
1,106,N,197878088,0.6595936266666667
11,105,N,197758792,0.6591959733333332
122,13,N,195263976,0.6508799200000001
96,88,N,195168728,0.6505624266666666
105,5,N,194264408,0.6475480266666667
24,81,N,193846120,0.6461537333333333
96,112,N,193783920,0.6459464
15,48,N,193356296,0.6445209866666667
93,101,N,192796952,0.6426565066666666
48,87,N,190678400,0.6355946666666666
89,60,N,190124328,0.63374776
112,22,N,189513240,0.6317108
75,37,N,188722040,0.6290734666666666
14,123,N,188440256,0.6281341866666666
13,40,N,188294696,0.6276489866666667
76,46,N,187913008,0.6263766933333333
9,42,N,187828256,0.6260941866666666
61,622,Y,187231448,0.6241048266666667
45,49,N,187185848,0.6239528266666666
123,14,N,186915536,0.6230517866666667
122,20,N,186515656,0.6217188533333333
112,115,N,184121544,0.6137384800000001
41,66,N,183594880,0.6119829333333333
71,2,N,183355408,0.6111846933333334
12,79,N,182992864,0.6099762133333333
126,69,N,182449000,0.6081633333333334
0,16,N,181908736,0.6063624533333334
101,34,N,181829368,0.6060978933333333
119,89,N,181687824,0.6056260800000001
0,14,N,180991768,0.6033058933333333
104,48,N,180417976,0.6013932533333334
10,60,N,179991304,0.5999710133333334
58,43,N,178987088,0.5966236266666667
25,111,N,178675208,0.5955840266666667
399,33,Y,178240264,0.5941342133333334
72,104,N,177924648,0.59308216
95,68,N,177681560,0.5922718666666666
74,53,N,177401080,0.5913369333333333
66,54,N,177014512,0.5900483733333333
62,101,N,176840248,0.5894674933333334
120,1093,Y,175045360,0.5834845333333333
97,38,N,173918144,0.5797271466666667
123,101,N,173913256,0.5797108533333334
100,47,N,173206776,0.57735592
29,360,Y,172436528,0.5747884266666667
120,6,N,172215472,0.5740515733333333
