Src   Dst   Srvport  Utilized (ns)   Utilization
11    113   NO       42284333        0.08%
0     133   YES      28260243        0.06%
113   0     NO       25044988        0.05%
5     174   YES      23276643        0.05%
217   11    YES      21778590        0.04%
89    5     NO       21349188        0.04%
8     89    NO       21196045        0.04%
13    235   YES      20314733        0.04%
133   0     YES      19011242        0.04%
199   8     YES      18180639        0.04%
113   13    NO       17935386        0.04%
174   5     YES      16400394        0.03%
223   11    YES      16012175        0.03%
8     199   YES      14817052        0.03%
11    217   YES      14733337        0.03%
38    11    NO       13723376        0.03%
11    223   YES      13029415        0.03%
235   13    YES      13005783        0.03%
0     38    NO       12047504        0.02%
5     72    NO       11041283        0.02%
72    8     NO       9255475         0.02%
11    219   YES      7182424         0.01%
17    21    NO       7118315         0.01%
13    117   NO       6942648         0.01%
212   10    YES      6918890         0.01%
219   11    YES      6857785         0.01%
18    273   YES      6565145         0.01%
117   11    NO       6194032         0.01%
10    212   YES      6137273         0.01%
21    298   YES      5904219         0.01%
298   21    YES      5517863         0.01%
135   0     YES      5458267         0.01%
273   18    YES      5219763         0.01%
270   17    YES      4871050         0.01%
14    41    NO       4813502         0.01%
280   19    YES      4621852         0.01%
240   14    YES      4492359         0.01%
2     6     NO       4481482         0.01%
303   21    YES      4455565         0.01%
169   5     YES      4282191         0.01%
117   18    NO       4235011         0.01%
6     24    NO       4110433         0.01%
105   11    NO       4100638         0.01%
24    22    NO       4092056         0.01%
5     169   YES      4036232         0.01%
301   21    YES      3921700         0.01%
182   6     YES      3903946         0.01%
19    117   NO       3876725         0.01%
292   20    YES      3871712         0.01%
10    105   NO       3840356         0.01%
21    50    NO       3809561         0.01%
6     180   YES      3807045         0.01%
180   6     YES      3719019         0.01%
17    270   YES      3708087         0.01%
41    10    NO       3707929         0.01%
166   4     YES      3613430         0.01%
21    17    NO       3602136         0.01%
23    319   YES      3598437         0.01%
7     189   YES      3590864         0.01%
12    225   YES      3580575         0.01%
13    108   NO       3481236         0.01%
19    284   YES      3472604         0.01%
6     5     NO       3381355         0.01%
178   6     YES      3332610         0.01%
20    19    NO       3317146         0.01%
225   12    YES      3270399         0.01%
12    230   YES      3269092         0.01%
246   14    YES      3232173         0.01%
0     135   YES      3226544         0.01%
19    280   YES      3220429         0.01%
21    303   YES      3136209         0.01%
252   15    YES      3124451         0.01%
21    6     NO       3090465         0.01%
4     47    NO       3076347         0.01%
234   13    YES      3028171         0.01%
10    214   YES      3023174         0.01%
50    16    NO       2999452         0.01%
18    277   YES      2997960         0.01%
2     148   YES      2969665         0.01%
14    246   YES      2954997         0.01%
309   22    YES      2952290         0.01%
22    309   YES      2926617         0.01%
261   16    YES      2912205         0.01%
15    12    NO       2851289         0.01%
3     153   YES      2850052         0.01%
23    104   NO       2840642         0.01%
230   12    YES      2828558         0.01%
210   10    YES      2813268         0.01%
44    5     NO       2774023         0.01%
7     187   YES      2758100         0.01%
266   17    YES      2711434         0.01%
284   19    YES      2679485         0.01%
50    8     NO       2655838         0.01%
171   5     YES      2651215         0.01%
189   7     YES      2633472         0.01%
0     44    NO       2624875         0.01%
13    236   YES      2605597         0.01%
108   23    NO       2587138         0.01%
192   8     YES      2586544         0.01%
6     8     NO       2570794         0.01%
16    9     NO       2565947         0.01%
148   2     YES      2554398         0.01%
12    2     NO       2528475         0.01%
10    115   NO       2520944         0.01%
316   23    YES      2505817         0.01%
319   23    YES      2501816         0.01%
10    210   YES      2485935         0.00%
188   7     YES      2484503         0.00%
14    242   YES      2479378         0.00%
47    7     NO       2472068         0.00%
6     21    NO       2470693         0.00%
5     171   YES      2455928         0.00%
242   14    YES      2435807         0.00%
23    317   YES      2428324         0.00%
175   5     YES      2425515         0.00%
14    240   YES      2418264         0.00%
8     192   YES      2389703         0.00%
13    232   YES      2376472         0.00%
317   23    YES      2372367         0.00%
14    244   YES      2361246         0.00%
17    266   YES      2356309         0.00%
153   3     YES      2351585         0.00%
21    301   YES      2332085         0.00%
187   7     YES      2315945         0.00%
20    18    NO       2303098         0.00%
150   2     YES      2292540         0.00%
55    18    NO       2288153         0.00%
16    256   YES      2282192         0.00%
238   13    YES      2276042         0.00%
6     182   YES      2275748         0.00%
232   13    YES      2258981         0.00%
214   10    YES      2256851         0.00%
6     2     NO       2237957         0.00%
0     134   YES      2237920         0.00%
91    23    NO       2233644         0.00%
11    82    NO       2194327         0.00%
42    7     NO       2186680         0.00%
256   16    YES      2184809         0.00%
7     19    NO       2176640         0.00%
2     145   YES      2171922         0.00%
207   9     YES      2170801         0.00%
236   13    YES      2152175         0.00%
244   14    YES      2151838         0.00%
3     158   YES      2148209         0.00%
2     12    NO       2147021         0.00%
12    15    NO       2146838         0.00%
15    252   YES      2142833         0.00%
23    316   YES      2141218         0.00%
47    14    NO       2141043         0.00%
134   0     YES      2129857         0.00%
203   9     YES      2120533         0.00%
17    28    NO       2117921         0.00%
18    64    NO       2116524         0.00%
82    10    NO       2109099         0.00%
6     108   NO       2107241         0.00%
19    20    NO       2101235         0.00%
5     175   YES      2092665         0.00%
1     18    NO       2088940         0.00%
16    12    NO       2086376         0.00%
9     207   YES      2078198         0.00%
297   21    YES      2051974         0.00%
18    272   YES      2050462         0.00%
195   8     YES      2044835         0.00%
64    19    NO       2041200         0.00%
227   12    YES      2031542         0.00%
172   5     YES      2027889         0.00%
13    42    NO       2024204         0.00%
9     200   YES      2021531         0.00%
96    14    NO       2018586         0.00%
13    234   YES      2017155         0.00%
308   22    YES      2016448         0.00%
4     166   YES      2001468         0.00%
245   14    YES      1987005         0.00%
0     16    NO       1962648         0.00%
293   20    YES      1946340         0.00%
12    96    NO       1937878         0.00%
11    16    NO       1937246         0.00%
11    44    NO       1920568         0.00%
272   18    YES      1886373         0.00%
211   10    YES      1880181         0.00%
243   14    YES      1874710         0.00%
19    4     NO       1868900         0.00%
16    0     NO       1864515         0.00%
18    278   YES      1847562         0.00%
277   18    YES      1831383         0.00%
6     20    NO       1825446         0.00%
13    238   YES      1814553         0.00%
287   19    YES      1793005         0.00%
306   22    YES      1786559         0.00%
18    13    NO       1785932         0.00%
274   18    YES      1785272         0.00%
278   18    YES      1779085         0.00%
