Src   Dst   Srvport  Utilized (ns)   Utilization
97    49    NO       240124480       0.80%
105   5     NO       232573512       0.78%
799   83    YES      222178336       0.74%
83    11    NO       221841328       0.74%
49    10    NO       221731896       0.74%
98    97    NO       221454136       0.74%
46    98    NO       220064616       0.73%
11    105   NO       219972456       0.73%
48    63    NO       210954216       0.70%
10    211   YES      208679992       0.70%
496   46    YES      207646720       0.69%
37    88    NO       204980552       0.68%
5     173   YES      204191400       0.68%
88    835   YES      201106752       0.67%
430   37    YES      174661440       0.58%
61    15    NO       172792272       0.58%
37    61    NO       159692816       0.53%
75    37    NO       156623296       0.52%
15    48    NO       156453408       0.52%
119   26    NO       149605056       0.50%
56    54    NO       149344240       0.50%
26    119   NO       146782688       0.49%
16    45    NO       142669016       0.48%
63    632   YES      142062992       0.47%
734   75    YES      141156624       0.47%
45    78    NO       139120464       0.46%
0     16    NO       134323176       0.45%
89    83    NO       134263384       0.45%
78    752   YES      129917640       0.43%
115   4     NO       128913065       0.43%
26    342   YES      125941632       0.42%
1080  119   YES      125056304       0.42%
132   0     YES      124199864       0.41%
119   89    NO       122971696       0.41%
4     85    NO       112718072       0.38%
338   26    YES      109801904       0.37%
83    797   YES      108026952       0.36%
578   56    YES      107865504       0.36%
4     115   NO       104386290       0.35%
23    30    NO       97907808        0.33%
30    117   NO       94492968        0.31%
53    74    NO       87604640        0.29%
54    23    NO       86912624        0.29%
77    27    NO       85972048        0.29%
31    70    NO       82561096        0.28%
14    0     NO       80040696        0.27%
27    31    NO       77991000        0.26%
117   1068  YES      76632472        0.26%
30    77    NO       76196032        0.25%
74    43    NO       74193336        0.25%
4     79    NO       73949984        0.25%
0     31    NO       73585600        0.25%
99    14    NO       73373040        0.24%
85    100   NO       73313024        0.24%
54    114   NO       72707768        0.24%
582   56    YES      72474200        0.24%
80    108   NO       72446496        0.24%
27    77    NO       71951432        0.24%
114   46    NO       71131128        0.24%
77    80    NO       70369560        0.23%
44    53    NO       70071504        0.23%
12    26    NO       69919488        0.23%
83    89    NO       69111720        0.23%
124   42    NO       65911217        0.22%
512   48    YES      65155448        0.22%
63    637   YES      64964872        0.22%
100   931   YES      63619480        0.21%
46    499   YES      63495472        0.21%
85    1     NO       63402024        0.21%
1052  115   YES      61351568        0.20%
42    107   NO       60933053        0.20%
70    693   YES      60877880        0.20%
370   30    YES      60385232        0.20%
57    52    NO       60062496        0.20%
103   4     NO       59805614        0.20%
19    53    NO       58805256        0.20%
1     125   NO       57841148        0.19%
80    77    NO       57189016        0.19%
109   12    NO       57008864        0.19%
125   1     NO       56532198        0.19%
31    378   YES      56004120        0.19%
4     103   NO       54383763        0.18%
925   99    YES      54234824        0.18%
108   993   YES      53417840        0.18%
108   124   NO       52858568        0.18%
35    26    NO       51939752        0.17%
60    10    NO       51220792        0.17%
39    21    NO       51173768        0.17%
14    99    NO       51048800        0.17%
348   27    YES      51004048        0.17%
52    551   YES      50822672        0.17%
85    4     NO       50718384        0.17%
56    109   NO       50440216        0.17%
126   69    NO       49590808        0.17%
587   57    YES      49506712        0.17%
121   29    NO       48927959        0.16%
2     71    NO       48353832        0.16%
102   17    NO       48170820        0.16%
71    91    NO       47660248        0.16%
118   25    NO       47527016        0.16%
90    33    NO       46732160        0.16%
127   80    NO       46048768        0.15%
77    118   NO       45883632        0.15%
53    19    NO       45747240        0.15%
79    69    NO       44838744        0.15%
7     83    NO       44814000        0.15%
79    12    NO       44300400        0.15%
36    119   NO       44298737        0.15%
109   1001  YES      44060192        0.15%
96    112   NO       44028880        0.15%
283   19    YES      43779640        0.15%
26    338   YES      43603480        0.15%
163   4     YES      43577792        0.15%
41    83    NO       43359512        0.14%
0     110   NO       42849680        0.14%
118   109   NO       42604976        0.14%
107   126   NO       42345936        0.14%
70    31    NO       42127912        0.14%
9     39    NO       41857504        0.14%
26    22    NO       41373544        0.14%
2     35    NO       41273288        0.14%
10    108   NO       40922012        0.14%
89    60    NO       40798472        0.14%
107   70    NO       40721304        0.14%
126   107   NO       40391104        0.13%
77    30    NO       40390464        0.13%
45    36    NO       40350424        0.13%
86    37    NO       40333064        0.13%
43    477   YES      40196208        0.13%
108   121   NO       40098680        0.13%
29    80    NO       39855088        0.13%
1     45    NO       39808400        0.13%
69    34    NO       39767928        0.13%
47    123   NO       39654000        0.13%
123   14    NO       39624832        0.13%
36    3     NO       39521720        0.13%
47    100   NO       39458896        0.13%
31    27    NO       39264464        0.13%
105   46    NO       39221112        0.13%
26    35    NO       39144688        0.13%
12    109   NO       39105776        0.13%
108   10    NO       39000509        0.13%
91    29    NO       38676712        0.13%
25    118   NO       38499424        0.13%
120   82    NO       38182776        0.13%
57    66    NO       38030048        0.13%
34    101   NO       37744632        0.13%
56    97    NO       37518800        0.13%
100   85    NO       37502240        0.13%
50    23    NO       37196080        0.12%
76    61    NO       37192152        0.12%
99    57    NO       37008664        0.12%
21    90    NO       36490560        0.12%
1146  127   YES      36357376        0.12%
19    12    NO       36297904        0.12%
69    44    NO       36253432        0.12%
30    23    NO       36058736        0.12%
71    10    NO       35816800        0.12%
9     111   NO       35290728        0.12%
29    118   NO       35042832        0.12%
83    58    NO       35022872        0.12%
95    107   NO       35011936        0.12%
88    37    NO       34976384        0.12%
17    90    NO       34609922        0.12%
10    60    NO       34602416        0.12%
65    14    NO       34501016        0.12%
25    111   NO       34382528        0.11%
103   29    NO       34285475        0.11%
74    723   YES      34243160        0.11%
17    20    NO       34089288        0.11%
111   25    NO       34023704        0.11%
26    5     NO       34020584        0.11%
90    17    NO       34006312        0.11%
125   15    NO       33991096        0.11%
105   11    NO       33559136        0.11%
22    26    NO       33492512        0.11%
23    54    NO       33306792        0.11%
99    90    NO       33228952        0.11%
82    0     NO       32854536        0.11%
66    9     NO       32739616        0.11%
90    99    NO       32682096        0.11%
59    32    NO       32665544        0.11%
80    72    NO       32642528        0.11%
0     14    NO       32501128        0.11%
101   123   NO       32375136        0.11%
39    47    NO       32301088        0.11%
46    105   NO       32282112        0.11%
99    2     NO       32127248        0.11%
43    96    NO       31896520        0.11%
111   86    NO       31741808        0.11%
112   75    NO       31683464        0.11%
9     42    NO       31666496        0.11%
15    61    NO       31630896        0.11%
112   115   NO       31578760        0.11%
15    84    NO       31558368        0.11%
5     105   NO       31537144        0.11%
41    81    NO       31446208        0.10%
43    39    NO       31382968        0.10%
123   101   NO       31356576        0.10%
47    86    NO       31209576        0.10%
40    13    NO       31161176        0.10%
82    7     NO       31156824        0.10%
9     49    NO       31136888        0.10%
5     106   NO       31126216        0.10%
3     28    NO       31070032        0.10%
61    76    NO       31006304        0.10%
47    39    NO       30570832        0.10%
78    45    NO       30499336        0.10%
113   74    NO       30462312        0.10%
71    2     NO       30451944        0.10%
23    50    NO       30410224        0.10%
81    38    NO       30353616        0.10%
120   111   NO       30235112        0.10%
112   22    NO       30106184        0.10%
956   103   YES      30078712        0.10%
25    21    NO       30023328        0.10%
58    102   NO       30021832        0.10%
110   0     NO       29948368        0.10%
27    40    NO       29920704        0.10%
38    92    NO       29896464        0.10%
121   105   NO       29855792        0.10%
62    101   NO       29760064        0.10%
1     138   YES      29680392        0.10%
146   2     YES      29545688        0.10%
752   78    YES      29371448        0.10%
463   41    YES      29334096        0.10%
118   1073  YES      29330536        0.10%
2     88    NO       29263744        0.10%
49    9     NO       29118360        0.10%
835   88    YES      29102936        0.10%
111   9     NO       28826240        0.10%
24    50    NO       28762176        0.10%
45    1     NO       28553960        0.10%
59    69    NO       28480680        0.09%
5     68    NO       28469920        0.09%
35    67    NO       28441448        0.09%
78    114   NO       28301696        0.09%
45    16    NO       28217824        0.09%
50    108   NO       28120776        0.09%
121   108   NO       28016592        0.09%
76    65    NO       27928736        0.09%
8     125   NO       27909261        0.09%
10    215   YES      27889672        0.09%
125   1135  YES      27819808        0.09%
42    55    NO       27711776        0.09%
19    41    NO       27447560        0.09%
52    76    NO       27420256        0.09%
96    10    NO       27408980        0.09%
29    121   NO       27351651        0.09%
55    8     NO       27166456        0.09%
102   125   NO       27081464        0.09%
22    6     NO       27036464        0.09%
119   36    NO       26986836        0.09%
12    19    NO       26969144        0.09%
63    60    NO       26954256        0.09%
44    122   NO       26816272        0.09%
107   95    NO       26816264        0.09%
43    78    NO       26762224        0.09%
78    43    NO       26629592        0.09%
116   76    NO       26594512        0.09%
11    83    NO       26572104        0.09%
813   85    YES      26406992        0.09%
91    71    NO       26346024        0.09%
116   36    NO       26332296        0.09%
109   56    NO       26247760        0.09%
993   108   YES      26133680        0.09%
115   64    NO       26049064        0.09%
126   57    NO       26003800        0.09%
31    0     NO       25913856        0.09%
18    126   NO       25894272        0.09%
33    11    NO       25893016        0.09%
101   943   YES      25795712        0.09%
15    121   NO       25737872        0.09%
81    41    NO       25714432        0.09%
100   18    NO       25622098        0.09%
13    4     NO       25566944        0.09%
41    84    NO       25464312        0.08%
89    119   NO       25451288        0.08%
49    97    NO       25375680        0.08%
58    43    NO       25368456        0.08%
32    100   NO       25278352        0.08%
93    46    NO       25226928        0.08%
54    56    NO       25217592        0.08%
79    61    NO       25143552        0.08%
21    40    NO       25125048        0.08%
120   92    NO       25116736        0.08%
14    65    NO       25056176        0.08%
106   81    NO       24896688        0.08%
23    73    NO       24894016        0.08%
87    111   NO       24892592        0.08%
108   80    NO       24868912        0.08%
88    96    NO       24734680        0.08%
57    99    NO       24705024        0.08%
49    45    NO       24447776        0.08%
661   66    YES      24428296        0.08%
16    0     NO       24376968        0.08%
