Src   Dst   Srvport  Utilized (ns)   Utilization
101   34    NO       3326024408      6.65%
13    40    NO       3282174232      6.56%
34    64    NO       3217196648      6.43%
64    13    NO       3210908944      6.42%
942   101   YES      3137173952      6.27%
40    452   YES      3127488928      6.25%
26    119   NO       1521833352      3.04%
79    12    NO       1429998880      2.86%
119   123   NO       1402073032      2.80%
12    26    NO       1380084352      2.76%
16    45    NO       1338749992      2.68%
767   79    YES      1317399272      2.63%
123   1116  YES      1289582424      2.58%
45    49    NO       1135746520      2.27%
261   16    YES      919011688       1.84%
49    521   YES      914108696       1.83%
50    108   NO       764380864       1.53%
40    13    NO       744911832       1.49%
93    18    NO       726417496       1.45%
66    22    NO       720478648       1.44%
62    101   NO       703562224       1.41%
18    50    NO       702834968       1.41%
57    66    NO       700672504       1.40%
22    6     NO       684742936       1.37%
6     7     NO       684234296       1.37%
101   50    NO       667281472       1.33%
105   46    NO       662311984       1.32%
878   93    YES      658001824       1.32%
108   992   YES      656459200       1.31%
50    534   YES      620690688       1.24%
631   62    YES      617865944       1.24%
7     190   YES      603483408       1.21%
587   57    YES      599383640       1.20%
109   12    NO       549059384       1.10%
13    122   NO       547608616       1.10%
46    98    NO       529809904       1.06%
98    51    NO       499652928       1.00%
122   20    NO       498764664       1.00%
5     68    NO       472270296       0.94%
51    541   YES      460261536       0.92%
56    109   NO       435846176       0.87%
973   105   YES      431025040       0.86%
5     16    NO       429497736       0.86%
12    79    NO       421674744       0.84%
16    5     NO       411025272       0.82%
20    295   YES      404465032       0.81%
448   40    YES      399742608       0.80%
95    107   NO       374922496       0.75%
68    95    NO       368207224       0.74%
107   126   NO       364192520       0.73%
10    49    NO       361432568       0.72%
101   942   YES      360123416       0.72%
77    30    NO       353884712       0.71%
64    34    NO       352197856       0.70%
30    6     NO       345751088       0.69%
45    78    NO       339976616       0.68%
71    10    NO       339052064       0.68%
34    101   NO       327838240       0.66%
3     56    NO       327607008       0.66%
11    87    NO       325371184       0.65%
123   101   NO       325019128       0.65%
13    64    NO       322349528       0.64%
45    16    NO       319137104       0.64%
259   16    YES      318134800       0.64%
