Src   Dst   Srvport  Utilized (ns)   Utilization
13    235   YES      42295307        0.08%
185   7     YES      38122983        0.08%
63    13    NO       37144903        0.07%
7     63    NO       37077271        0.07%
0     133   YES      20247422        0.04%
15    18    NO       14671047        0.03%
18    278   YES      14478594        0.03%
251   15    YES      14283954        0.03%
136   1     YES      13446744        0.03%
4     5     NO       13354777        0.03%
5     175   YES      13176540        0.03%
167   4     YES      13119707        0.03%
1     80    NO       13055890        0.03%
80    0     NO       12923078        0.03%
16    257   YES      12747624        0.03%
142   1     YES      11612601        0.02%
53    16    NO       11115156        0.02%
1     53    NO       10988963        0.02%
11    113   NO       10640615        0.02%
1     18    NO       9698750         0.02%
18    277   YES      9624551         0.02%
2     1     NO       8713584         0.02%
147   2     YES      7720862         0.02%
217   11    YES      7437603         0.01%
113   0     NO       6376009         0.01%
5     174   YES      6344275         0.01%
257   16    YES      6157214         0.01%
199   8     YES      6026759         0.01%
4     167   YES      5624388         0.01%
89    5     NO       5239870         0.01%
8     89    NO       5183069         0.01%
223   11    YES      5106544         0.01%
12    226   YES      4996521         0.01%
8     22    NO       4841926         0.01%
3     152   YES      4813056         0.01%
22    310   YES      4789640         0.01%
200   9     YES      4688908         0.01%
195   8     YES      4683657         0.01%
6     178   YES      4677029         0.01%
4     162   YES      4655640         0.01%
21    298   YES      4580053         0.01%
173   5     YES      4551055         0.01%
215   10    YES      4507488         0.01%
9     3     NO       4437661         0.01%
235   13    YES      4390514         0.01%
113   13    NO       4387152         0.01%
6     182   YES      4364405         0.01%
5     6     NO       4203331         0.01%
169   5     YES      4064511         0.01%
259   16    YES      4037727         0.01%
20    19    NO       4030211         0.01%
10    84    NO       3933188         0.01%
84    12    NO       3874548         0.01%
11    219   YES      3805847         0.01%
14    244   YES      3691657         0.01%
7     185   YES      3689241         0.01%
236   13    YES      3664685         0.01%
153   3     YES      3657094         0.01%
16    37    NO       3649511         0.01%
37    4     NO       3584853         0.01%
6     176   YES      3559437         0.01%
260   16    YES      3498673         0.01%
13    236   YES      3416718         0.01%
157   3     YES      3409147         0.01%
96    14    NO       3373607         0.01%
133   0     YES      3318703         0.01%
288   20    YES      3303296         0.01%
22    14    NO       3276057         0.01%
9     207   YES      3179460         0.01%
4     165   YES      3153221         0.01%
22    309   YES      3142710         0.01%
219   11    YES      3135875         0.01%
120   7     NO       3134939         0.01%
192   8     YES      3115318         0.01%
306   22    YES      3106121         0.01%
22    308   YES      3053416         0.01%
28    6     NO       3040091         0.01%
14    241   YES      3038393         0.01%
15    255   YES      3010928         0.01%
13    120   NO       3003751         0.01%
59    6     NO       2943527         0.01%
13    28    NO       2924963         0.01%
7     184   YES      2924026         0.01%
290   20    YES      2898848         0.01%
276   18    YES      2877661         0.01%
15    254   YES      2860271         0.01%
209   10    YES      2850563         0.01%
19    285   YES      2836213         0.01%
226   12    YES      2827528         0.01%
267   17    YES      2818940         0.01%
184   7     YES      2785207         0.01%
20    6     NO       2749744         0.01%
3     59    NO       2746161         0.01%
10    4     NO       2742212         0.01%
19    287   YES      2741234         0.01%
6     9     NO       2733105         0.01%
16    13    NO       2730433         0.01%
17    269   YES      2705366         0.01%
106   15    NO       2684997         0.01%
160   4     YES      2587363         0.01%
170   5     YES      2566877         0.01%
44    11    NO       2551324         0.01%
253   15    YES      2547176         0.01%
17    1     NO       2534143         0.01%
6     179   YES      2513295         0.01%
8     199   YES      2503709         0.01%
8     6     NO       2502400         0.01%
4     22    NO       2451256         0.00%
10    213   YES      2416844         0.00%
4     10    NO       2413490         0.00%
243   14    YES      2396048         0.00%
183   6     YES      2394353         0.00%
7     19    NO       2390083         0.00%
18    273   YES      2374322         0.00%
151   2     YES      2372236         0.00%
23    319   YES      2344151         0.00%
50    4     NO       2314199         0.00%
162   4     YES      2298067         0.00%
15    251   YES      2290906         0.00%
156   3     YES      2289307         0.00%
20    295   YES      2258658         0.00%
12    96    NO       2244824         0.00%
164   4     YES      2219866         0.00%
134   0     YES      2216348         0.00%
5     169   YES      2177294         0.00%
16    50    NO       2163891         0.00%
175   5     YES      2129258         0.00%
12    228   YES      2124801         0.00%
18    61    NO       2118766         0.00%
61    21    NO       2096174         0.00%
5     16    NO       2084942         0.00%
230   12    YES      2078468         0.00%
270   17    YES      2077455         0.00%
5     106   NO       2072460         0.00%
182   6     YES      2070437         0.00%
17    21    NO       2061075         0.00%
12    225   YES      2043321         0.00%
9     200   YES      2029308         0.00%
19    282   YES      2025618         0.00%
12    15    NO       2023112         0.00%
310   22    YES      2019550         0.00%
278   18    YES      2004533         0.00%
19    284   YES      1999042         0.00%
240   14    YES      1972009         0.00%
261   16    YES      1955733         0.00%
11    221   YES      1938697         0.00%
14    246   YES      1931966         0.00%
317   23    YES      1929915         0.00%
15    4     NO       1927052         0.00%
316   23    YES      1899616         0.00%
18    15    NO       1889877         0.00%
14    242   YES      1873510         0.00%
10    215   YES      1868764         0.00%
10    214   YES      1867012         0.00%
301   21    YES      1862023         0.00%
16    256   YES      1853798         0.00%
5     4     NO       1845576         0.00%
280   19    YES      1831498         0.00%
282   19    YES      1828689         0.00%
212   10    YES      1817458         0.00%
15    249   YES      1812707         0.00%
6     2     NO       1804043         0.00%
135   0     YES      1790899         0.00%
295   20    YES      1776294         0.00%
10    212   YES      1772967         0.00%
7     191   YES      1766838         0.00%
14    22    NO       1760583         0.00%
13    238   YES      1743828         0.00%
44    5     NO       1743552         0.00%
150   2     YES      1740858         0.00%
203   9     YES      1734737         0.00%
9     203   YES      1734214         0.00%
207   9     YES      1733176         0.00%
296   21    YES      1726003         0.00%
2     147   YES      1715831         0.00%
7     189   YES      1706485         0.00%
11    223   YES      1706355         0.00%
303   21    YES      1701237         0.00%
3     159   YES      1679080         0.00%
266   17    YES      1669080         0.00%
274   18    YES      1659191         0.00%
277   18    YES      1656637         0.00%
11    28    NO       1653966         0.00%
302   21    YES      1651161         0.00%
28    17    NO       1649976         0.00%
3     19    NO       1628113         0.00%
279   18    YES      1614708         0.00%
18    276   YES      1599328         0.00%
139   1     YES      1598916         0.00%
172   5     YES      1593076         0.00%
1     142   YES      1585802         0.00%
168   5     YES      1584433         0.00%
166   4     YES      1584427         0.00%
23    315   YES      1576213         0.00%
138   1     YES      1572930         0.00%
8     195   YES      1567769         0.00%
11    15    NO       1557012         0.00%
1     138   YES      1548984         0.00%
171   5     YES      1547841         0.00%
8     193   YES      1544836         0.00%
5     44    NO       1543476         0.00%
8     192   YES      1536951         0.00%
188   7     YES      1529969         0.00%
3     5     NO       1524729         0.00%
15    22    NO       1523854         0.00%
3     156   YES      1517355         0.00%
1     136   YES      1509910         0.00%
6     8     NO       1509603         0.00%
23    104   NO       1505534         0.00%
292   20    YES      1498034         0.00%
8     197   YES      1495569         0.00%
16    260   YES      1495157         0.00%
23    316   YES      1493225         0.00%
21    303   YES      1491909         0.00%
3     15    NO       1489276         0.00%
15    12    NO       1485881         0.00%
2     146   YES      1477028         0.00%
211   10    YES      1473726         0.00%
14    245   YES      1472101         0.00%
5     96    NO       1456708         0.00%
213   10    YES      1456206         0.00%
178   6     YES      1453702         0.00%
23    317   YES      1453674         0.00%
0     130   YES      1449054         0.00%
5     173   YES      1441929         0.00%
227   12    YES      1429825         0.00%
180   6     YES      1428663         0.00%
234   13    YES      1423987         0.00%
5     172   YES      1420258         0.00%
210   10    YES      1416457         0.00%
4     164   YES      1400783         0.00%
252   15    YES      1397761         0.00%
289   20    YES      1395637         0.00%
21    23    NO       1395060         0.00%
5     171   YES      1392982         0.00%
255   15    YES      1389792         0.00%
108   23    NO       1388537         0.00%
11    217   YES      1381578         0.00%
16    262   YES      1380237         0.00%
20    290   YES      1379778         0.00%
13    232   YES      1376848         0.00%
319   23    YES      1374747         0.00%
158   3     YES      1371438         0.00%
9     205   YES      1367975         0.00%
50    8     NO       1366142         0.00%
287   19    YES      1364996         0.00%
13    16    NO       1358259         0.00%
15    248   YES      1355594         0.00%
315   23    YES      1349516         0.00%
149   2     YES      1338684         0.00%
0     134   YES      1338447         0.00%
186   7     YES      1333535         0.00%
6     20    NO       1329702         0.00%
17    267   YES      1326115         0.00%
3     153   YES      1322488         0.00%
2     145   YES      1321088         0.00%
21    302   YES      1317203         0.00%
286   19    YES      1315058         0.00%
16    0     NO       1314199         0.00%
23    16    NO       1312402         0.00%
196   8     YES      1309282         0.00%
0     24    NO       1308741         0.00%
311   22    YES      1308571         0.00%
16    27    NO       1307746         0.00%
174   5     YES      1306919         0.00%
155   3     YES      1306495         0.00%
6     5     NO       1305751         0.00%
22    44    NO       1299519         0.00%
17    265   YES      1296357         0.00%
221   11    YES      1291359         0.00%
24    1     NO       1288658         0.00%
117   18    NO       1286241         0.00%
15    13    NO       1284603         0.00%
2     6     NO       1284356         0.00%
23    312   YES      1282969         0.00%
19    7     NO       1280825         0.00%
254   15    YES      1278655         0.00%
7     186   YES      1277377         0.00%
13    239   YES      1277285         0.00%
12    224   YES      1276477         0.00%
12    227   YES      1274132         0.00%
21    301   YES      1269624         0.00%
6     180   YES      1266527         0.00%
2     148   YES      1263688         0.00%
10    105   NO       1262410         0.00%
165   4     YES      1259852         0.00%
297   21    YES      1259784         0.00%
16    259   YES      1253196         0.00%
1     143   YES      1253109         0.00%
21    17    NO       1253073         0.00%
216   11    YES      1252359         0.00%
181   6     YES      1249044         0.00%
12    229   YES      1248854         0.00%
285   19    YES      1247932         0.00%
159   3     YES      1244586         0.00%
20    4     NO       1242621         0.00%
14    41    NO       1239707         0.00%
197   8     YES      1236174         0.00%
41    10    NO       1232338         0.00%
96    15    NO       1231366         0.00%
19    117   NO       1231242         0.00%
9     12    NO       1229472         0.00%
229   12    YES      1225625         0.00%
148   2     YES      1223290         0.00%
293   20    YES      1221877         0.00%
314   23    YES      1218812         0.00%
21    50    NO       1213901         0.00%
2     96    NO       1213613         0.00%
193   8     YES      1212643         0.00%
18    1     NO       1206886         0.00%
2     150   YES      1201866         0.00%
152   3     YES      1201340         0.00%
8     196   YES      1200423         0.00%
145   2     YES      1199814         0.00%
16    12    NO       1199792         0.00%
239   13    YES      1195866         0.00%
27    7     NO       1195441         0.00%
202   9     YES      1190496         0.00%
308   22    YES      1184928         0.00%
250   15    YES      1181057         0.00%
23    318   YES      1181007         0.00%
1     17    NO       1179147         0.00%
18    20    NO       1175737         0.00%
3     157   YES      1169284         0.00%
21    6     NO       1167613         0.00%
21    300   YES      1167542         0.00%
7     187   YES      1167433         0.00%
1     15    NO       1165049         0.00%
20    288   YES      1163199         0.00%
22    307   YES      1158987         0.00%
5     124   NO       1157701         0.00%
307   22    YES      1156964         0.00%
141   1     YES      1155067         0.00%
0     135   YES      1154465         0.00%
214   10    YES      1154140         0.00%
309   22    YES      1153281         0.00%
244   14    YES      1143792         0.00%
191   7     YES      1137103         0.00%
10    9     NO       1131227         0.00%
105   11    NO       1130389         0.00%
284   19    YES      1127943         0.00%
3     155   YES      1127200         0.00%
18    272   YES      1125397         0.00%
20    18    NO       1124230         0.00%
245   14    YES      1121199         0.00%
124   15    NO       1121179         0.00%
232   13    YES      1119187         0.00%
49    7     NO       1118811         0.00%
190   7     YES      1117170         0.00%
6     181   YES      1108767         0.00%
248   15    YES      1107581         0.00%
13    233   YES      1107452         0.00%
6     183   YES      1105739         0.00%
12    230   YES      1093779         0.00%
1     2     NO       1093402         0.00%
16    23    NO       1089006         0.00%
16    85    NO       1088491         0.00%
4     49    NO       1083985         0.00%
1     141   YES      1082682         0.00%
22    311   YES      1081069         0.00%
220   11    YES      1076944         0.00%
12    25    NO       1076115         0.00%
318   23    YES      1074819         0.00%
228   12    YES      1072743         0.00%
10    210   YES      1067777         0.00%
5     3     NO       1067271         0.00%
179   6     YES      1062303         0.00%
85    20    NO       1058415         0.00%
16    11    NO       1056164         0.00%
21    12    NO       1055934         0.00%
15    253   YES      1041415         0.00%
22    4     NO       1038320         0.00%
19    286   YES      1038200         0.00%
14    247   YES      1037726         0.00%
313   23    YES      1036707         0.00%
18    275   YES      1034678         0.00%
4     161   YES      1034076         0.00%
304   22    YES      1033054         0.00%
0     23    NO       1032804         0.00%
3     158   YES      1032225         0.00%
23    313   YES      1028224         0.00%
146   2     YES      1028176         0.00%
19    280   YES      1027433         0.00%
198   8     YES      1026606         0.00%
20    291   YES      1023751         0.00%
176   6     YES      1023154         0.00%
208   10    YES      1016771         0.00%
55    2     NO       1016406         0.00%
19    283   YES      1016086         0.00%
238   13    YES      1014400         0.00%
1     139   YES      1011410         0.00%
231   12    YES      1007280         0.00%
137   1     YES      1007209         0.00%
17    271   YES      998128          0.00%
17    266   YES      997418          0.00%
10    209   YES      994014          0.00%
246   14    YES      992296          0.00%
14    243   YES      991279          0.00%
16    116   NO       991086          0.00%
19    15    NO       989723          0.00%
20    289   YES      985740          0.00%
15    3     NO       985544          0.00%
104   3     NO       981431          0.00%
18    279   YES      980031          0.00%
10    208   YES      979153          0.00%
11    44    NO       978360          0.00%
283   19    YES      974999          0.00%
22    8     NO       974947          0.00%
21    299   YES      974796          0.00%
21    296   YES      969218          0.00%
300   21    YES      967819          0.00%
132   0     YES      965704          0.00%
9     6     NO       963042          0.00%
116   1     NO       961150          0.00%
104   14    NO       959336          0.00%
201   9     YES      957814          0.00%
4     160   YES      955672          0.00%
1     3     NO       954695          0.00%
23    21    NO       953887          0.00%
206   9     YES      953401          0.00%
3     9     NO       952984          0.00%
258   16    YES      952388          0.00%
224   12    YES      951048          0.00%
16    9     NO       950329          0.00%
130   0     YES      948324          0.00%
4     163   YES      947109          0.00%
15    11    NO       944349          0.00%
6     108   NO       943893          0.00%
15    19    NO       943547          0.00%
18    274   YES      941592          0.00%
218   11    YES      941533          0.00%
265   17    YES      939352          0.00%
263   16    YES      936466          0.00%
237   13    YES      935902          0.00%
12    2     NO       930006          0.00%
14    240   YES      925361          0.00%
12    231   YES      922870          0.00%
19    14    NO       920760          0.00%
5     170   YES      918601          0.00%
11    16    NO       918569          0.00%
25    12    NO       918262          0.00%
15    252   YES      918014          0.00%
24    22    NO       917847          0.00%
294   20    YES      917715          0.00%
20    292   YES      914118          0.00%
11    222   YES      912946          0.00%
273   18    YES      912093          0.00%
9     201   YES      911909          0.00%
10    17    NO       907378          0.00%
9     206   YES      902570          0.00%
20    13    NO       901366          0.00%
15    250   YES      895333          0.00%
5     17    NO       894131          0.00%
205   9     YES      893943          0.00%
299   21    YES      892612          0.00%
11    216   YES      891362          0.00%
11    21    NO       890858          0.00%
298   21    YES      886556          0.00%
225   12    YES      886027          0.00%
268   17    YES      885811          0.00%
8     194   YES      884101          0.00%
22    306   YES      884043          0.00%
19    50    NO       883000          0.00%
17    268   YES      881283          0.00%
247   14    YES      880353          0.00%
10    115   NO       878922          0.00%
115   13    NO       878212          0.00%
143   1     YES      876424          0.00%
272   18    YES      874740          0.00%
271   17    YES      874485          0.00%
129   0     YES      874338          0.00%
4     15    NO       873290          0.00%
0     128   YES      867251          0.00%
242   14    YES      866332          0.00%
12    21    NO       864575          0.00%
50    16    NO       864017          0.00%
269   17    YES      863426          0.00%
7     188   YES      861568          0.00%
3     10    NO       860210          0.00%
11    218   YES      859698          0.00%
24    10    NO       858990          0.00%
42    9     NO       857990          0.00%
312   23    YES      854812          0.00%
4     47    NO       853696          0.00%
1     140   YES      850773          0.00%
9     16    NO       848906          0.00%
0     16    NO       848523          0.00%
17    270   YES      847865          0.00%
128   0     YES      845530          0.00%
19    4     NO       845138          0.00%
291   20    YES      842493          0.00%
19    3     NO       838428          0.00%
12    9     NO       834677          0.00%
67    10    NO       831908          0.00%
5     168   YES      831108          0.00%
9     10    NO       830904          0.00%
7     42    NO       829306          0.00%
108   13    NO       828379          0.00%
13    234   YES      827366          0.00%
19    115   NO       826516          0.00%
8     198   YES      824422          0.00%
3     154   YES      824004          0.00%
23    108   NO       823184          0.00%
55    18    NO       817809          0.00%
204   9     YES      815338          0.00%
0     132   YES      813690          0.00%
161   4     YES      810631          0.00%
9     202   YES      809943          0.00%
2     151   YES      809121          0.00%
241   14    YES      807581          0.00%
7     190   YES      803691          0.00%
0     129   YES      803690          0.00%
17    10    NO       803081          0.00%
22    15    NO       802953          0.00%
163   4     YES      802357          0.00%
140   1     YES      802020          0.00%
2     67    NO       801522          0.00%
4     19    NO       801389          0.00%
19    20    NO       800572          0.00%
17    5     NO       799938          0.00%
14    42    NO       797597          0.00%
2     149   YES      790971          0.00%
189   7     YES      789291          0.00%
21    14    NO       787878          0.00%
29    12    NO       785658          0.00%
23    314   YES      785091          0.00%
275   18    YES      784995          0.00%
131   0     YES      783872          0.00%
22    13    NO       783674          0.00%
14    21    NO       778703          0.00%
20    294   YES      777824          0.00%
6     24    NO       774821          0.00%
4     166   YES      770730          0.00%
0     44    NO       763050          0.00%
121   21    NO       762301          0.00%
249   15    YES      762136          0.00%
15    121   NO       760586          0.00%
16    261   YES      758173          0.00%
86    6     NO       757771          0.00%
1     137   YES      754396          0.00%
222   11    YES      754127          0.00%
144   2     YES      753867          0.00%
19    281   YES      751456          0.00%
27    16    NO       746921          0.00%
4     1     NO       740216          0.00%
21    24    NO       739595          0.00%
262   16    YES      736194          0.00%
13    237   YES      735407          0.00%
3     1     NO       733869          0.00%
16    5     NO       733243          0.00%
6     21    NO       732688          0.00%
256   16    YES      731158          0.00%
18    42    NO       722389          0.00%
13    42    NO       718474          0.00%
16    258   YES      718466          0.00%
111   14    NO       718381          0.00%
42    7     NO       716700          0.00%
22    304   YES      715673          0.00%
22    305   YES      715586          0.00%
0     86    NO       714858          0.00%
2     50    NO       712944          0.00%
13    104   NO       712344          0.00%
20    105   NO       705299          0.00%
20    293   YES      704484          0.00%
115   8     NO       704039          0.00%
7     29    NO       697096          0.00%
21    297   YES      696563          0.00%
12    16    NO       694580          0.00%
105   23    NO       693700          0.00%
13    20    NO       693632          0.00%
8     55    NO       693301          0.00%
281   19    YES      691282          0.00%
5     9     NO       690616          0.00%
9     106   NO       687849          0.00%
23    98    NO       687044          0.00%
29    7     NO       686209          0.00%
2     144   YES      681298          0.00%
0     131   YES      680517          0.00%
47    7     NO       678296          0.00%
17    7     NO       674661          0.00%
17    25    NO       674262          0.00%
11    220   YES      673457          0.00%
13    15    NO       672655          0.00%
14    19    NO       672543          0.00%
10    3     NO       671915          0.00%
0     108   NO       668107          0.00%
233   13    YES      667398          0.00%
7     5     NO       666573          0.00%
264   17    YES      665105          0.00%
3     38    NO       664092          0.00%
18    13    NO       662479          0.00%
88    21    NO       659564          0.00%
194   8     YES      656833          0.00%
42    4     NO       656471          0.00%
0     22    NO       655955          0.00%
17    264   YES      655027          0.00%
124   3     NO       650649          0.00%
4     13    NO       646877          0.00%
2     22    NO       646579          0.00%
1     4     NO       644391          0.00%
154   3     YES      644132          0.00%
6     177   YES      642973          0.00%
98    3     NO       642341          0.00%
25    10    NO       634395          0.00%
21    44    NO       633656          0.00%
187   7     YES      633533          0.00%
108   6     NO       631785          0.00%
42    23    NO       631399          0.00%
7     100   NO       630685          0.00%
48    12    NO       630524          0.00%
1     108   NO       625665          0.00%
100   5     NO       623019          0.00%
50    19    NO       616008          0.00%
91    23    NO       615512          0.00%
41    12    NO       615334          0.00%
53    2     NO       614245          0.00%
16    25    NO       613013          0.00%
12    29    NO       612555          0.00%
23    55    NO       610950          0.00%
38    21    NO       610164          0.00%
23    110   NO       608319          0.00%
9     204   YES      607843          0.00%
8     13    NO       607332          0.00%
22    27    NO       606373          0.00%
23    10    NO       605449          0.00%
21    11    NO       604873          0.00%
6     28    NO       601138          0.00%
16    263   YES      599746          0.00%
110   9     NO       596674          0.00%
18    7     NO       596358          0.00%
16    53    NO       596333          0.00%
10    211   YES      587517          0.00%
3     111   NO       587297          0.00%
4     20    NO       585724          0.00%
108   4     NO       584077          0.00%
11    48    NO       583663          0.00%
5     72    NO       581389          0.00%
0     53    NO       571250          0.00%
5     89    NO       571249          0.00%
22    18    NO       571248          0.00%
0     38    NO       570671          0.00%
72    8     NO       568761          0.00%
22    0     NO       565711          0.00%
3     110   NO       564493          0.00%
6     94    NO       564343          0.00%
15    33    NO       563207          0.00%
0     100   NO       562124          0.00%
105   8     NO       561866          0.00%
9     87    NO       557843          0.00%
5     55    NO       554886          0.00%
8     88    NO       553352          0.00%
15    106   NO       552795          0.00%
177   6     YES      551953          0.00%
25    17    NO       542248          0.00%
305   22    YES      540606          0.00%
110   8     NO       537763          0.00%
14    68    NO       537125          0.00%
18    67    NO       530470          0.00%
117   11    NO       527097          0.00%
7     91    NO       525778          0.00%
7     69    NO       525659          0.00%
38    11    NO       524954          0.00%
87    4     NO       523577          0.00%
4     50    NO       523409          0.00%
13    22    NO       521182          0.00%
22    88    NO       519179          0.00%
104   23    NO       518728          0.00%
23    0     NO       518575          0.00%
67    8     NO       515727          0.00%
13    8     NO       515069          0.00%
53    14    NO       514063          0.00%
17    20    NO       510280          0.00%
53    20    NO       509550          0.00%
18    55    NO       507808          0.00%
0     14    NO       506617          0.00%
10    67    NO       503383          0.00%
15    105   NO       497989          0.00%
116   11    NO       492462          0.00%
18    50    NO       490795          0.00%
13    91    NO       489312          0.00%
13    108   NO       488867          0.00%
108   0     NO       487899          0.00%
10    23    NO       486139          0.00%
94    3     NO       483754          0.00%
91    0     NO       483551          0.00%
2     108   NO       483227          0.00%
89    21    NO       482534          0.00%
113   2     NO       480412          0.00%
74    13    NO       479974          0.00%
19    64    NO       478723          0.00%
3     104   NO       478693          0.00%
9     5     NO       478557          0.00%
21    100   NO       478292          0.00%
67    2     NO       477564          0.00%
22    2     NO       477500          0.00%
63    21    NO       477498          0.00%
2     12    NO       477061          0.00%
0     8     NO       476682          0.00%
2     53    NO       476465          0.00%
10    39    NO       476114          0.00%
108   9     NO       475133          0.00%
0     113   NO       474090          0.00%
69    1     NO       472698          0.00%
25    1     NO       472045          0.00%
68    17    NO       469655          0.00%
66    12    NO       469213          0.00%
104   13    NO       466200          0.00%
28    15    NO       464261          0.00%
8     76    NO       463756          0.00%
20    17    NO       461375          0.00%
14    0     NO       457667          0.00%
5     66    NO       457510          0.00%
14    6     NO       455335          0.00%
82    11    NO       453545          0.00%
2     24    NO       452744          0.00%
6     116   NO       451695          0.00%
94    22    NO       449562          0.00%
80    11    NO       449530          0.00%
18    22    NO       448047          0.00%
13    4     NO       448010          0.00%
42    6     NO       447411          0.00%
40    7     NO       447232          0.00%
99    1     NO       447063          0.00%
115   5     NO       444020          0.00%
71    11    NO       442485          0.00%
44    0     NO       442377          0.00%
22    82    NO       441695          0.00%
5     7     NO       437859          0.00%
