Src   Dst   Srvport  Utilized (ns)   Utilization
65    3     NO       9611016352      32.04%
3     153   YES      9424664136      31.42%
655   65    YES      9407640640      31.36%
42    55    NO       7834570776      26.12%
55    8     NO       4797757392      15.99%
464   42    YES      4627029928      15.42%
8     194   YES      4624455464      15.41%
56    109   NO       4096609912      13.66%
73    56    NO       3667423448      12.22%
109   103   NO       3604270008      12.01%
116   73    NO       3572030792      11.91%
103   959   YES      3469000208      11.56%
1056  116   YES      3385595744      11.29%
55    59    NO       3185606472      10.62%
107   42    NO       3154589704      10.52%
34    64    NO       3035922592      10.12%
990   107   YES      2917393936      9.72%
102   34    NO       2898194512      9.66%
59    603   YES      2885309712      9.62%
125   102   NO       2880211552      9.60%
64    18    NO       2829146408      9.43%
18    276   YES      2628957760      8.76%
1129  125   YES      2613810368      8.71%
76    116   NO       2154225304      7.18%
46    76    NO       2057890432      6.86%
98    46    NO       2042915568      6.81%
116   1063  YES      1813102376      6.04%
914   98    YES      1811508840      6.04%
38    81    NO       1553943488      5.18%
89    107   NO       1526909064      5.09%
92    38    NO       1409439088      4.70%
3     65    NO       1361061872      4.54%
28    91    NO       1328276592      4.43%
91    92    NO       1255896528      4.19%
1     125   NO       1249238815      4.16%
107   95    NO       1227363400      4.09%
15    84    NO       1178677112      3.93%
16    5     NO       1175955016      3.92%
48    63    NO       1116621808      3.72%
10    108   NO       1115955956      3.72%
95    107   NO       1067755207      3.56%
108   10    NO       1061750828      3.54%
352   28    YES      1051789080      3.51%
127   80    NO       1043399384      3.48%
81    776   YES      1036414016      3.45%
95    40    NO       993997144       3.31%
102   17    NO       954492484       3.18%
61    15    NO       938798928       3.13%
125   1     NO       937107221       3.12%
74    53    NO       936533976       3.12%
5     68    NO       935752648       3.12%
40    116   NO       932238256       3.11%
97    56    NO       925061408       3.08%
57    99    NO       924913616       3.08%
80    72    NO       918732144       3.06%
37    61    NO       906180968       3.02%
54    66    NO       903935472       3.01%
17    102   NO       903849773       3.01%
84    78    NO       900055888       3.00%
99    57    NO       895812712       2.99%
109   12    NO       883350760       2.94%
66    57    NO       862153696       2.87%
107   990   YES      860478816       2.87%
124   92    NO       855904277       2.85%
845   89    YES      853511176       2.85%
40    453   YES      847190128       2.82%
114   54    NO       829688784       2.77%
53    121   NO       813019320       2.71%
38    97    NO       806818592       2.69%
153   3     YES      806074232       2.69%
99    90    NO       802696776       2.68%
65    655   YES      795246112       2.65%
103   75    NO       790566936       2.64%
81    38    NO       780185192       2.60%
12    109   NO       780003680       2.60%
106   81    NO       773239160       2.58%
32    87    NO       772658208       2.58%
119   89    NO       758938336       2.53%
62    20    NO       758382880       2.53%
52    57    NO       754776896       2.52%
54    56    NO       753509464       2.51%
68    95    NO       739662872       2.47%
8     55    NO       734169864       2.45%
26    119   NO       733553504       2.45%
12    67    NO       728749352       2.43%
57    126   NO       722216648       2.41%
84    93    NO       721305384       2.40%
75    103   NO       711059232       2.37%
55    42    NO       702359576       2.34%
15    48    NO       702166656       2.34%
13    40    NO       689044384       2.30%
25    28    NO       687630120       2.29%
65    76    NO       685813320       2.29%
431   37    YES      684714952       2.28%
53    117   NO       680732056       2.27%
123   101   NO       672642576       2.24%
55    7     NO       666022560       2.22%
78    752   YES      664823224       2.22%
126   107   NO       657019816       2.19%
107   126   NO       655624221       2.19%
87    111   NO       653727304       2.18%
21    25    NO       649783656       2.17%
59    32    NO       648929432       2.16%
72    80    NO       641670080       2.14%
87    48    NO       638523032       2.13%
20    122   NO       638500328       2.13%
57    75    NO       631710392       2.11%
257   16    YES      628737520       2.10%
120   6     NO       622591208       2.08%
19    53    NO       621534536       2.07%
100   85    NO       619871128       2.07%
45    1     NO       617252520       2.06%
35    26    NO       615032536       2.05%
54    3     NO       613450912       2.04%
7     21    NO       607811696       2.03%
59    127   NO       602303448       2.01%
567   54    YES      598153216       1.99%
112   110   NO       597221424       1.99%
118   25    NO       595988696       1.99%
101   62    NO       594495024       1.98%
48    119   NO       594118929       1.98%
70    52    NO       589597168       1.97%
79    12    NO       589395616       1.96%
56    581   YES      589298016       1.96%
106   100   NO       588659176       1.96%
49    45    NO       588144760       1.96%
77    27    NO       586984272       1.96%
57    66    NO       582022776       1.94%
90    848   YES      581725488       1.94%
