Src   Dst   Srvport  Utilized (ns)   Utilization
101   62    NO       29998592417     100.00%
77    27    NO       29996547529     99.99%
126   124   NO       29995145889     99.98%
122   13    NO       29995037748     99.98%
77    30    NO       29994183867     99.98%
69    126   NO       29992785454     99.98%
26    119   NO       29992428327     99.97%
108   124   NO       29991696857     99.97%
83    7     NO       29991675244     99.97%
102   34    NO       29991202479     99.97%
73    95    NO       29991144168     99.97%
11    105   NO       29991051350     99.97%
126   69    NO       29990859846     99.97%
88    2     NO       29990737526     99.97%
67    27    NO       29990011262     99.97%
30    77    NO       29988789717     99.96%
117   30    NO       29988326544     99.96%
49    10    NO       29988299841     99.96%
77    85    NO       29988180247     99.96%
16    0     NO       29988090926     99.96%
125   15    NO       29988026463     99.96%
51    24    NO       29987850882     99.96%
28    109   NO       29987661687     99.96%
116   40    NO       29987366865     99.96%
91    71    NO       29987098698     99.96%
119   26    NO       29984993339     99.95%
71    91    NO       29984471695     99.95%
122   71    NO       29983516187     99.95%
104   48    NO       29983502156     99.95%
19    41    NO       29983470447     99.94%
7     82    NO       29983429551     99.94%
27    67    NO       29983245317     99.94%
35    2     NO       29981662443     99.94%
79    4     NO       29981021419     99.94%
124   126   NO       29981002650     99.94%
4     85    NO       29980499042     99.93%
122   44    NO       29979759576     99.93%
112   96    NO       29979595287     99.93%
6     22    NO       29979553922     99.93%
30    23    NO       29979100437     99.93%
57    126   NO       29978319079     99.93%
31    70    NO       29978290797     99.93%
9     49    NO       29978283968     99.93%
5     68    NO       29978047943     99.93%
75    13    NO       29977945628     99.93%
51    125   NO       29977654315     99.93%
99    2     NO       29977267830     99.92%
97    11    NO       29977023089     99.92%
71    10    NO       29976882485     99.92%
44    127   NO       29976669345     99.92%
93    18    NO       29976664613     99.92%
22    6     NO       29976545420     99.92%
125   51    NO       29976514986     99.92%
14    65    NO       29976453958     99.92%
54    3     NO       29976432307     99.92%
11    87    NO       29975976946     99.92%
82    8     NO       29975937465     99.92%
105   11    NO       29975918635     99.92%
103   29    NO       29975504208     99.92%
85    77    NO       29974885817     99.92%
41    81    NO       29974734450     99.92%
123   47    NO       29974704101     99.92%
49    9     NO       29974653831     99.92%
5     105   NO       29974365550     99.91%
68    5     NO       29973992341     99.91%
52    24    NO       29973478136     99.91%
126   57    NO       29973404303     99.91%
34    101   NO       29973241541     99.91%
84    15    NO       29972737819     99.91%
32    114   NO       29972669599     99.91%
112   22    NO       29972652254     99.91%
50    23    NO       29972583745     99.91%
24    52    NO       29971774217     99.91%
62    101   NO       29971341742     99.90%
125   102   NO       29971254188     99.90%
14    123   NO       29970982442     99.90%
107   42    NO       29970713135     99.90%
58    102   NO       29970695065     99.90%
40    116   NO       29970539951     99.90%
1     85    NO       29969918597     99.90%
3     65    NO       29969907664     99.90%
42    107   NO       29969865734     99.90%
12    79    NO       29969617109     99.90%
35    94    NO       29969209085     99.90%
46    105   NO       29968802864     99.90%
78    45    NO       29968777737     99.90%
71    2     NO       29967145966     99.89%
100   18    NO       29966533009     99.89%
76    116   NO       29966331152     99.89%
60    10    NO       29966218360     99.89%
27    77    NO       29966165751     99.89%
37    94    NO       29965823970     99.89%
105   5     NO       29965678814     99.89%
49    113   NO       29965488354     99.88%
42    88    NO       29965193414     99.88%
15    61    NO       29965080711     99.88%
36    3     NO       29964994316     99.88%
18    64    NO       29964969469     99.88%
8     82    NO       29964750145     99.88%
29    118   NO       29964537213     99.88%
28    115   NO       29963943544     99.88%
108   50    NO       29963791445     99.88%
18    100   NO       29963761185     99.88%
127   59    NO       29963643198     99.88%
33    98    NO       29963594828     99.88%
21    90    NO       29963203168     99.88%
38    94    NO       29962908701     99.88%
70    31    NO       29962299562     99.87%
8     125   NO       29961859344     99.87%
1     125   NO       29961622567     99.87%
116   36    NO       29961406388     99.87%
47    86    NO       29961394683     99.87%
34    102   NO       29960942572     99.87%
79    12    NO       29960695542     99.87%
29    121   NO       29960180245     99.87%
91    28    NO       29960087666     99.87%
32    100   NO       29959757021     99.87%
113   74    NO       29959463026     99.86%
12    109   NO       29959305473     99.86%
36    119   NO       29958788348     99.86%
6     120   NO       29958487501     99.86%
50    108   NO       29958457096     99.86%
20    122   NO       29957926752     99.86%
1     45    NO       29957855342     99.86%
127   44    NO       29957649649     99.86%
81    41    NO       29956902086     99.86%
37    88    NO       29956524712     99.86%
82    120   NO       29956497830     99.85%
11    97    NO       29955937060     99.85%
13    40    NO       29955706383     99.85%
2     99    NO       29955331318     99.85%
6     16    NO       29955279504     99.85%
119   48    NO       29954589382     99.85%
45    1     NO       29954564057     99.85%
22    112   NO       29953850764     99.85%
15    84    NO       29953656779     99.85%
17    60    NO       29953620045     99.85%
59    32    NO       29953447331     99.84%
65    115   NO       29953350837     99.84%
118   29    NO       29953293055     99.84%
64    104   NO       29952498168     99.84%
65    14    NO       29952349081     99.84%
126   18    NO       29951960369     99.84%
108   10    NO       29951797620     99.84%
3     36    NO       29951624835     99.84%
34    98    NO       29951359750     99.84%
46    114   NO       29951069273     99.84%
124   108   NO       29950999885     99.84%
117   17    NO       29950890487     99.84%
85    4     NO       29950023112     99.83%
32    59    NO       29949834748     99.83%
60    17    NO       29949224141     99.83%
24    81    NO       29948230729     99.83%
110   0     NO       29948104511     99.83%
53    121   NO       29947675152     99.83%
87    48    NO       29947604826     99.83%
84    41    NO       29946731488     99.82%
13    122   NO       29946551747     99.82%
106   5     NO       29945839812     99.82%
96    88    NO       29945651221     99.82%
103   4     NO       29945609376     99.82%
73    23    NO       29944839792     99.82%
113   49    NO       29944443221     99.81%
41    19    NO       29943933441     99.81%
104   64    NO       29943721722     99.81%
47    67    NO       29943166891     99.81%
26    5     NO       29942814671     99.81%
