Src   Dst   Srvport  Utilized (ns)   Utilization
128   0     YES      49888794657     99.78%
286   19    YES      49878107027     99.76%
236   13    YES      49837147892     99.67%
130   0     YES      49825707659     99.65%
294   20    YES      49824038415     99.65%
276   18    YES      49823137812     99.65%
235   13    YES      49816747299     99.63%
222   11    YES      49813054785     99.63%
232   13    YES      49810466526     99.62%
264   17    YES      49802753618     99.61%
283   19    YES      49801203994     99.60%
183   6     YES      49789802476     99.58%
212   10    YES      49786371987     99.57%
293   20    YES      49786165672     99.57%
305   22    YES      49779844044     99.56%
247   14    YES      49774001323     99.55%
307   22    YES      49772434446     99.54%
182   6     YES      49769153644     99.54%
215   10    YES      49767518373     99.54%
317   23    YES      49766869977     99.53%
187   7     YES      49753649831     99.51%
254   15    YES      49753101978     99.51%
277   18    YES      49751421336     99.50%
268   17    YES      49750980910     99.50%
304   22    YES      49750249993     99.50%
243   14    YES      49743339337     99.49%
256   16    YES      49741151535     99.48%
292   20    YES      49739079478     99.48%
151   2     YES      49737882733     99.48%
230   12    YES      49736032738     99.47%
190   7     YES      49734304022     99.47%
209   10    YES      49722128336     99.44%
152   3     YES      49721560673     99.44%
173   5     YES      49720682391     99.44%
252   15    YES      49715667141     99.43%
145   2     YES      49711296711     99.42%
195   8     YES      49709301670     99.42%
157   3     YES      49708275024     99.42%
228   12    YES      49707558528     99.42%
146   2     YES      49705139122     99.41%
169   5     YES      49704090844     99.41%
298   21    YES      49701396996     99.40%
140   1     YES      49701303715     99.40%
312   23    YES      49696402368     99.39%
204   9     YES      49695103612     99.39%
311   22    YES      49692601200     99.39%
191   7     YES      49692344416     99.38%
201   9     YES      49681800263     99.36%
155   3     YES      49681223037     99.36%
301   21    YES      49678798316     99.36%
297   21    YES      49672772295     99.35%
165   4     YES      49669275109     99.34%
210   10    YES      49668407219     99.34%
175   5     YES      49668360608     99.34%
244   14    YES      49665099597     99.33%
281   19    YES      49665046538     99.33%
207   9     YES      49663596513     99.33%
295   20    YES      49657192525     99.31%
211   10    YES      49657116274     99.31%
313   23    YES      49656882858     99.31%
261   16    YES      49653092544     99.31%
246   14    YES      49652660805     99.31%
197   8     YES      49649358441     99.30%
168   5     YES      49649246322     99.30%
282   19    YES      49647819542     99.30%
172   5     YES      49646937523     99.29%
241   14    YES      49646713427     99.29%
179   6     YES      49644084837     99.29%
160   4     YES      49643508696     99.29%
184   7     YES      49640986621     99.28%
149   2     YES      49640825428     99.28%
265   17    YES      49637994085     99.28%
129   0     YES      49634468885     99.27%
217   11    YES      49634272749     99.27%
245   14    YES      49632674987     99.27%
289   20    YES      49632150006     99.26%
262   16    YES      49631306518     99.26%
221   11    YES      49625045237     99.25%
314   23    YES      49623323910     99.25%
153   3     YES      49622076019     99.24%
237   13    YES      49619508729     99.24%
141   1     YES      49618611593     99.24%
225   12    YES      49614689762     99.23%
280   19    YES      49611503998     99.22%
263   16    YES      49604870030     99.21%
214   10    YES      49601052839     99.20%
198   8     YES      49598293448     99.20%
303   21    YES      49596454134     99.19%
316   23    YES      49591911327     99.18%
306   22    YES      49591332000     99.18%
278   18    YES      49589523355     99.18%
162   4     YES      49587905885     99.18%
251   15    YES      49586790235     99.17%
319   23    YES      49579119901     99.16%
139   1     YES      49575862997     99.15%
300   21    YES      49575011672     99.15%
156   3     YES      49574808981     99.15%
167   4     YES      49573646975     99.15%
249   15    YES      49571442764     99.14%
267   17    YES      49568966077     99.14%
177   6     YES      49568821172     99.14%
291   20    YES      49566564762     99.13%
164   4     YES      49565341588     99.13%
186   7     YES      49564135120     99.13%
296   21    YES      49559688275     99.12%
302   21    YES      49553896413     99.11%
223   11    YES      49553115077     99.11%
208   10    YES      49551129596     99.10%
290   20    YES      49550670156     99.10%
242   14    YES      49548227774     99.10%
180   6     YES      49547663303     99.10%
255   15    YES      49546843961     99.09%
150   2     YES      49544979509     99.09%
231   12    YES      49543557233     99.09%
272   18    YES      49540575326     99.08%
148   2     YES      49539953146     99.08%
229   12    YES      49536359923     99.07%
206   9     YES      49535087737     99.07%
269   17    YES      49533302313     99.07%
299   21    YES      49529239221     99.06%
178   6     YES      49528072675     99.06%
213   10    YES      49525968734     99.05%
224   12    YES      49522057420     99.04%
205   9     YES      49521333897     99.04%
275   18    YES      49505771288     99.01%
188   7     YES      49504926957     99.01%
143   1     YES      49504435213     99.01%
158   3     YES      49503778485     99.01%
260   16    YES      49499640400     99.00%
199   8     YES      49497467348     98.99%
220   11    YES      49496881103     98.99%
257   16    YES      49496197126     98.99%
271   17    YES      49491043038     98.98%
227   12    YES      49486707552     98.97%
315   23    YES      49486366377     98.97%
219   11    YES      49481485789     98.96%
161   4     YES      49479799436     98.96%
166   4     YES      49475869595     98.95%
142   1     YES      49470125689     98.94%
154   3     YES      49466510707     98.93%
193   8     YES      49466465483     98.93%
134   0     YES      49462133142     98.92%
248   15    YES      49461062352     98.92%
234   13    YES      49459310657     98.92%
266   17    YES      49454652840     98.91%
284   19    YES      49445028376     98.89%
203   9     YES      49439963707     98.88%
171   5     YES      49435655369     98.87%
132   0     YES      49433809235     98.87%
218   11    YES      49430844131     98.86%
174   5     YES      49428407879     98.86%
136   1     YES      49426060197     98.85%
185   7     YES      49424988061     98.85%
308   22    YES      49424852640     98.85%
170   5     YES      49420911284     98.84%
270   17    YES      49415386164     98.83%
274   18    YES      49415086218     98.83%
137   1     YES      49410687516     98.82%
279   18    YES      49401263922     98.80%
216   11    YES      49400541657     98.80%
258   16    YES      49399613309     98.80%
310   22    YES      49398362903     98.80%
159   3     YES      49396873193     98.79%
226   12    YES      49393926501     98.79%
239   13    YES      49393453541     98.79%
131   0     YES      49392386449     98.78%
194   8     YES      49388325539     98.78%
238   13    YES      49380469007     98.76%
181   6     YES      49333591089     98.67%
240   14    YES      49329061776     98.66%
176   6     YES      49328361969     98.66%
287   19    YES      49327636534     98.66%
196   8     YES      49317733740     98.64%
192   8     YES      49314497358     98.63%
309   22    YES      49314240544     98.63%
133   0     YES      49302637290     98.61%
285   19    YES      49302630610     98.61%
138   1     YES      49293531135     98.59%
202   9     YES      49292283647     98.58%
144   2     YES      49291338939     98.58%
163   4     YES      49274711380     98.55%
253   15    YES      49264499186     98.53%
147   2     YES      49254354639     98.51%
189   7     YES      49222223587     98.44%
233   13    YES      49211643700     98.42%
318   23    YES      49205694909     98.41%
273   18    YES      49151081254     98.30%
200   9     YES      49127384545     98.25%
288   20    YES      49100860321     98.20%
259   16    YES      49041118823     98.08%
135   0     YES      49003152615     98.01%
250   15    YES      48797279120     97.59%
6     2     NO       45142721507     90.29%
15    12    NO       45105489485     90.21%
16    23    NO       43798134380     87.60%
20    17    NO       43785907310     87.57%
1     54    NO       43708886651     87.42%
21    89    NO       43646136684     87.29%
4     5     NO       43498775241     87.00%
12    228   YES      43341521039     86.68%
23    21    NO       43322094793     86.64%
7     40    NO       43278757932     86.56%
6     21    NO       43018773548     86.04%
13    8     NO       42985979504     85.97%
8     40    NO       42955489417     85.91%
21    12    NO       42939389363     85.88%
4     15    NO       42931968012     85.86%
20    19    NO       42516244363     85.03%
16    84    NO       42414732407     84.83%
10    17    NO       42404371320     84.81%
22    14    NO       42215161007     84.43%
15    1     NO       42170452667     84.34%
13    28    NO       42095166870     84.19%
21    11    NO       41995501552     83.99%
0     16    NO       41944102355     83.89%
21    17    NO       41921857682     83.84%
3     89    NO       41851067764     83.70%
13    20    NO       41733534400     83.47%
8     13    NO       41535729152     83.07%
6     86    NO       41524141178     83.05%
20    96    NO       41343789293     82.69%
10    31    NO       41330195403     82.66%
20    6     NO       41230408906     82.46%
3     15    NO       41162929485     82.33%
10    9     NO       41073678535     82.15%
4     1     NO       41068120937     82.14%
1     24    NO       40990051026     81.98%
17    268   YES      40983647467     81.97%
23    312   YES      40949827917     81.90%
11    15    NO       40877752100     81.76%
8     48    NO       40694023820     81.39%
3     1     NO       40656925839     81.31%
115   13    NO       40651998045     81.30%
12    25    NO       40567249929     81.13%
16    5     NO       40517936874     81.04%
2     88    NO       40327103513     80.65%
13    18    NO       40085217475     80.17%
14    21    NO       40069498948     80.14%
2     55    NO       40053673691     80.11%
7     18    NO       40052317365     80.10%
20    293   YES      40005547738     80.01%
11    222   YES      39974240373     79.95%
16    55    NO       39906849590     79.81%
4     19    NO       39857901716     79.72%
10    115   NO       39828721400     79.66%
0     33    NO       39828412271     79.66%
2     12    NO       39751245053     79.50%
22    15    NO       39748822326     79.50%
6     20    NO       39639916208     79.28%
14    19    NO       39637935511     79.28%
11    76    NO       39574065730     79.15%
3     5     NO       39572095107     79.14%
20    4     NO       39571341059     79.14%
22    8     NO       39562356223     79.12%
3     19    NO       39538080106     79.08%
4     163   YES      39484528609     78.97%
16    0     NO       39444036426     78.89%
4     108   NO       39424399531     78.85%
1     35    NO       39406173479     78.81%
7     19    NO       39374825903     78.75%
0     113   NO       39312933939     78.63%
21    296   YES      39300660031     78.60%
13    15    NO       39262323317     78.52%
1     2     NO       39257110352     78.51%
15    99    NO       39254873636     78.51%
6     9     NO       39191585891     78.38%
17    94    NO       39164606853     78.33%
20    1     NO       39005158728     78.01%
4     22    NO       38980310933     77.96%
13    16    NO       38965652556     77.93%
3     10    NO       38950868159     77.90%
18    71    NO       38884505406     77.77%
17    5     NO       38852765751     77.71%
9     50    NO       38831778250     77.66%
3     9     NO       38807804820     77.62%
7     122   NO       38753692389     77.51%
10    64    NO       38723119888     77.45%
18    22    NO       38633043785     77.27%
0     8     NO       38625871869     77.25%
15    11    NO       38560395930     77.12%
19    284   YES      38532771878     77.07%
1     18    NO       38484191975     76.97%
1     17    NO       38467308631     76.93%
1     143   YES      38451409362     76.90%
20    295   YES      38313808230     76.63%
15    254   YES      38252918557     76.51%
18    1     NO       38233857486     76.47%
18    55    NO       38211700664     76.42%
21    23    NO       38192507738     76.39%
23    99    NO       38147467493     76.29%
17    28    NO       38116533913     76.23%
17    7     NO       38111292695     76.22%
14    89    NO       38046381487     76.09%
6     26    NO       37994423200     75.99%
16    12    NO       37988198232     75.98%
15    86    NO       37982852508     75.97%
2     50    NO       37920186223     75.84%
21    122   NO       37919940364     75.84%
50    16    NO       37870928159     75.74%
17    1     NO       37806269709     75.61%
5     17    NO       37800419099     75.60%
6     14    NO       37766855464     75.53%
13    42    NO       37742225726     75.48%
13    104   NO       37721875314     75.44%
18    92    NO       37692868132     75.39%
9     122   NO       37690636781     75.38%
5     96    NO       37690058639     75.38%
2     147   YES      37663005119     75.33%
21    75    NO       37601794643     75.20%
6     25    NO       37595950152     75.19%
19    46    NO       37570322022     75.14%
18    20    NO       37526217323     75.05%
17    269   YES      37525451837     75.05%
6     28    NO       37519337814     75.04%
22    43    NO       37500124787     75.00%
2     1     NO       37493591607     74.99%
20    18    NO       37474467010     74.95%
20    289   YES      37408209115     74.82%
23    54    NO       37396317881     74.79%
14    33    NO       37389584213     74.78%
13    232   YES      37340158402     74.68%
14    22    NO       37321191713     74.64%
8     31    NO       37306018281     74.61%
21    6     NO       37303560314     74.61%
21    121   NO       37280980563     74.56%
14    0     NO       37244191155     74.49%
23    10    NO       37235755140     74.47%
9     5     NO       37208338250     74.42%
21    107   NO       37208316449     74.42%
17    86    NO       37164936386     74.33%
1     122   NO       37117634818     74.24%
7     5     NO       37093922738     74.19%
22    27    NO       37068584316     74.14%
3     157   YES      37026855278     74.05%
19    7     NO       37010699745     74.02%
6     5     NO       36956403135     73.91%
5     3     NO       36949595687     73.90%
23    90    NO       36833207641     73.67%
12    84    NO       36761281654     73.52%
16    9     NO       36756278416     73.51%
18    278   YES      36737627820     73.48%
14    42    NO       36714641480     73.43%
12    21    NO       36685990576     73.37%
14    68    NO       36682744737     73.37%
3     152   YES      36673228308     73.35%
22    18    NO       36618890518     73.24%
4     165   YES      36617204358     73.23%
0     23    NO       36577961847     73.16%
11    21    NO       36567089518     73.13%
10    23    NO       36530004294     73.06%
2     115   NO       36529611572     73.06%
7     191   YES      36512446619     73.02%
10    4     NO       36500989488     73.00%
9     80    NO       36471815423     72.94%
2     150   YES      36460740523     72.92%
8     199   YES      36412071332     72.82%
11    54    NO       36411458839     72.82%
15    253   YES      36393149366     72.79%
6     8     NO       36339985503     72.68%
10    215   YES      36311331238     72.62%
11    98    NO       36308865232     72.62%
1     25    NO       36305311624     72.61%
11    16    NO       36278348096     72.56%
17    25    NO       36254319967     72.51%
20    81    NO       36224612968     72.45%
2     67    NO       36209970864     72.42%
65    10    NO       36207457269     72.41%
23    42    NO       36192969766     72.39%
10    210   YES      36123885807     72.25%
9     89    NO       36119867726     72.24%
13    4     NO       36078157905     72.16%
9     203   YES      36072403286     72.14%
12    15    NO       36067261558     72.13%
23    43    NO       36064959759     72.13%
3     158   YES      36038472470     72.08%
5     7     NO       36002692010     72.01%
5     16    NO       35973003055     71.95%
13    74    NO       35965613530     71.93%
17    21    NO       35926383517     71.85%
22    305   YES      35917401479     71.83%
13    91    NO       35904854432     71.81%
6     42    NO       35889614554     71.78%
21    63    NO       35889110961     71.78%
1     100   NO       35875826238     71.75%
18    42    NO       35861812143     71.72%
4     160   YES      35812649845     71.63%
7     187   YES      35792779117     71.59%
19    122   NO       35739756560     71.48%
9     108   NO       35718559965     71.44%
15    19    NO       35714119052     71.43%
17    10    NO       35709653260     71.42%
6     181   YES      35708305864     71.42%
86    0     NO       35675085034     71.35%
22    2     NO       35667922831     71.34%
19    62    NO       35652826019     71.31%
6     108   NO       35627411912     71.25%
0     128   YES      35581777575     71.16%
1     108   NO       35572354783     71.14%
25    6     NO       35566444919     71.13%
0     92    NO       35552562822     71.11%
20    119   NO       35518256990     71.04%
15    96    NO       35496367524     70.99%
17    265   YES      35482305677     70.96%
1     20    NO       35475862815     70.95%
4     10    NO       35455525085     70.91%
18    7     NO       35439172762     70.88%
14    6     NO       35385202797     70.77%
18    61    NO       35379691721     70.76%
16    262   YES      35347638505     70.70%
10    65    NO       35249361239     70.50%
7     110   NO       35215457779     70.43%
18    276   YES      35210188513     70.42%
14    65    NO       35188113172     70.38%
33    7     NO       35163873131     70.33%
1     4     NO       35126778958     70.25%
19    20    NO       35088288960     70.18%
0     22    NO       35072793908     70.15%
5     175   YES      35071903215     70.14%
12    9     NO       35042388537     70.08%
13    33    NO       35027622593     70.06%
0     53    NO       35017683180     70.04%
15    22    NO       34997436959     69.99%
14    111   NO       34989800662     69.98%
14    245   YES      34971392535     69.94%
9     16    NO       34930879486     69.86%
12    41    NO       34926698362     69.85%
21    127   NO       34899429556     69.80%
13    32    NO       34847947494     69.70%
7     185   YES      34792290009     69.58%
8     192   YES      34788744247     69.58%
13    233   YES      34744602835     69.49%
19    4     NO       34707873793     69.42%
18    15    NO       34704856930     69.41%
23    0     NO       34691835971     69.38%
0     65    NO       34682251561     69.36%
12    29    NO       34648772673     69.30%
6     24    NO       34637953941     69.28%
2     6     NO       34628518828     69.26%
3     108   NO       34605779061     69.21%
2     116   NO       34586012268     69.17%
15    3     NO       34585870842     69.17%
1     33    NO       34558970251     69.12%
19    117   NO       34556638725     69.11%
7     69    NO       34554362718     69.11%
15    121   NO       34552605031     69.11%
21    119   NO       34534705267     69.07%
2     41    NO       34522010984     69.04%
13    22    NO       34499083178     69.00%
21    299   YES      34477848938     68.96%
5     4     NO       34476370591     68.95%
9     110   NO       34471467502     68.94%
16    33    NO       34469195558     68.94%
4     75    NO       34408966146     68.82%
5     72    NO       34407055571     68.81%
1     3     NO       34404779086     68.81%
14    240   YES      34401098444     68.80%
2     113   NO       34326033839     68.65%
8     22    NO       34317465178     68.63%
14    243   YES      34293847619     68.59%
22    4     NO       34293731987     68.59%
119   5     NO       34279640649     68.56%
2     24    NO       34201329384     68.40%
9     112   NO       34179718850     68.36%
111   14    NO       34161222942     68.32%
8     0     NO       34139991675     68.28%
6     182   YES      34122337523     68.24%
8     6     NO       34099525196     68.20%
10    24    NO       34099000104     68.20%
21    300   YES      34031806034     68.06%
10    105   NO       34003402479     68.01%
20    98    NO       34000437123     68.00%
3     110   NO       33986046363     67.97%
21    14    NO       33978950359     67.96%
11    46    NO       33931870788     67.86%
18    50    NO       33920686541     67.84%
0     89    NO       33890915535     67.78%
