Src   Dst   Srvport  Utilized (ns)   Utilization
9     206   YES      9901470464      19.80%
118   25    NO       9778170112      19.56%
25    111   NO       9742390424      19.48%
111   9     NO       9667028240      19.33%
1075  118   YES      9390931848      18.78%
87    32    NO       8967530280      17.94%
48    87    NO       8945894592      17.89%
32    110   NO       8833715328      17.67%
516   48    YES      8635390960      17.27%
110   1013  YES      8606270992      17.21%
13    40    NO       3679421216      7.36%
126   107   NO       3524918824      7.05%
101   34    NO       3512182272      7.02%
64    13    NO       3507142440      7.01%
34    64    NO       3479592488      6.96%
942   101   YES      3207895040      6.42%
40    452   YES      3157643816      6.32%
107   986   YES      3024455232      6.05%
1136  126   YES      3000459784      6.00%
65    14    NO       2090162144      4.18%
105   46    NO       1981209360      3.96%
14    123   NO       1971418488      3.94%
46    98    NO       1918743104      3.84%
91    65    NO       1912032912      3.82%
79    12    NO       1891087744      3.78%
26    119   NO       1817832264      3.64%
28    91    NO       1776959024      3.55%
12    26    NO       1732170600      3.46%
28    115   NO       1647263664      3.29%
107   126   NO       1646832432      3.29%
49    521   YES      1618761728      3.24%
119   123   NO       1613877064      3.23%
16    45    NO       1586381688      3.17%
115   65    NO       1579607872      3.16%
354   28    YES      1553875024      3.11%
123   1119  YES      1547592504      3.10%
109   28    NO       1542358664      3.08%
95    107   NO       1460479216      2.92%
45    49    NO       1445825184      2.89%
106   5     NO       1422672384      2.85%
767   79    YES      1410023192      2.82%
65    655   YES      1407430664      2.81%
1000  109   YES      1400386376      2.80%
40    13    NO       1398349768      2.80%
123   1116  YES      1333000200      2.67%
32    87    NO       1330879120      2.66%
4     85    NO       1327817240      2.66%
110   32    NO       1288243112      2.58%
5     68    NO       1256291320      2.51%
124   92    NO       1213926304      2.43%
111   25    NO       1207999760      2.42%
16    5     NO       1168846656      2.34%
83    11    NO       1166046736      2.33%
87    48    NO       1151532320      2.30%
24    81    NO       1145940352      2.29%
9     111   NO       1139507040      2.28%
2     58    NO       1130039600      2.26%
22    6     NO       1125577040      2.25%
85    100   NO       1121902248      2.24%
93    18    NO       1119689032      2.24%
97    49    NO       1112875216      2.23%
13    64    NO       1101833000      2.20%
62    101   NO       1101157656      2.20%
27    1     NO       1100257240      2.20%
57    66    NO       1057888360      2.12%
25    118   NO       1053512392      2.11%
72    94    NO       1038420912      2.08%
94    35    NO       1034177520      2.07%
35    2     NO       1023968248      2.05%
261   16    YES      1022031472      2.04%
77    30    NO       1011522952      2.02%
1     106   NO       1004278472      2.01%
29    121   NO       995902408       1.99%
50    108   NO       994764432       1.99%
126   124   NO       991554440       1.98%
0     14    NO       980461536       1.96%
97    38    NO       974048216       1.95%
11    97    NO       973620856       1.95%
11    105   NO       953095632       1.91%
109   12    NO       947852080       1.90%
32    59    NO       935504888       1.87%
98    97    NO       929729144       1.86%
121   105   NO       914972072       1.83%
6     7     NO       907216528       1.81%
66    22    NO       899033720       1.80%
