FlowId     Src   Dst   Sent (byte)  Total (byte) Duration (ms)  Progress  
0          1006  608   8715         8715         0.20           100.00%
1          1139  474   4812         4812         0.13           100.00%
2          815   1060  9422         9422         0.20           100.00%
3          400   754   9206         9206         0.20           100.00%
4          246   668   7976         7976         0.16           100.00%
5          476   1104  8927         8927         0.20           100.00%
6          829   1068  432353       432353       3.85           100.00%
7          1078  566   10440        10440        0.18           100.00%
8          935   509   9261         9261         0.12           100.00%
9          888   508   5659         5659         0.17           100.00%
10         244   917   12401        12401        0.23           100.00%
11         837   204   10245        10245        0.15           100.00%
12         697   618   4985         4985         0.12           100.00%
13         791   899   9881         9881         0.18           100.00%
14         749   459   4997         4997         0.12           100.00%
15         676   532   43803        43803        0.51           100.00%
16         575   236   7487         7487         0.19           100.00%
17         471   241   11562        11562        0.22           100.00%
18         189   624   9881         9881         0.18           100.00%
19         424   837   44361        44361        0.42           100.00%
20         245   986   120057       120057       1.14           100.00%
21         762   898   16279        16279        0.21           100.00%
22         380   422   5955         5955         0.17           100.00%
23         934   698   6695         6695         0.18           100.00%
24         902   869   5569         5569         0.17           100.00%
25         723   346   111876       111876       1.10           100.00%
26         733   666   6974         6974         0.18           100.00%
27         827   441   8923         8923         0.17           100.00%
28         240   203   11684        11684        0.22           100.00%
29         1054  259   5419         5419         0.16           100.00%
30         752   1051  6361         6361         0.18           100.00%
31         151   543   5896         5896         0.17           100.00%
32         542   846   26319        26319        0.40           100.00%
33         564   318   5591         5591         0.09           100.00%
34         671   554   5214         5214         0.13           100.00%
35         635   442   19680        19680        0.30           100.00%
36         624   166   12521        12521        0.23           100.00%
37         415   1041  21128        21128        0.31           100.00%
38         765   949   10208        10208        0.18           100.00%
39         418   750   12962        12962        0.23           100.00%
40         1120  181   4904         4904         0.12           100.00%
41         472   955   24833        24833        0.34           100.00%
42         516   753   13761        13761        0.21           100.00%
43         1059  715   49520        49520        0.47           100.00%
44         762   751   14840        14840        0.22           100.00%
45         618   998   4798         4798         0.11           100.00%
46         330   161   7595         7595         0.16           100.00%
47         939   970   62221        62221        0.63           100.00%
48         419   769   29772        29772        0.43           100.00%
49         912   1008  36389        36389        0.41           100.00%
50         222   708   6558         6558         0.18           100.00%
51         732   219   16640        16640        0.31           100.00%
52         446   831   7169         7169         0.16           100.00%
53         261   359   5719         5719         0.17           100.00%
54         998   571   14972        14972        0.22           100.00%
55         1079  311   239839       239839       2.21           100.00%
56         699   1063  10463        10463        0.21           100.00%
57         273   942   6964         6964         0.13           100.00%
58         550   713   8749         8749         0.17           100.00%
59         472   617   11272        11272        0.22           100.00%
60         949   1070  139458       139458       1.91           100.00%
61         975   592   21069        21069        0.28           100.00%
62         801   1135  51904        51904        0.52           100.00%
63         342   130   24883        24883        0.31           100.00%
64         545   1040  5373         5373         0.13           100.00%
65         701   853   6292         6292         0.15           100.00%
66         185   854   28375        28375        0.31           100.00%
67         240   195   14020        14020        0.22           100.00%
68         300   1013  5965         5965         0.17           100.00%
69         612   780   36028        36028        0.44           100.00%
70         1122  627   33020        33020        0.38           100.00%
71         1106  483   227365       227365       2.01           100.00%
72         261   666   12182        12182        0.20           100.00%
73         410   439   14675        14675        0.19           100.00%
74         164   629   18496        18496        0.29           100.00%
75         1133  1145  165435       165435       1.53           100.00%
76         490   1024  6909         6909         0.18           100.00%
77         225   1072  42874        42874        0.44           100.00%
78         333   544   5713         5713         0.20           100.00%
79         603   899   12924        12924        0.23           100.00%
80         868   386   7019         7019         0.18           100.00%
81         691   225   19285        19285        0.29           100.00%
82         841   928   18570        18570        0.29           100.00%
83         455   928   5928         5928         0.17           100.00%
84         831   508   8569         8569         0.17           100.00%
85         987   964   40688        40688        0.42           100.00%
86         802   1053  8209         8209         0.19           100.00%
87         1018  918   4892         4892         0.14           100.00%
88         721   244   13385        13385        0.18           100.00%
89         622   832   6402         6402         0.12           100.00%
90         694   472   9201         9201         0.17           100.00%
91         369   1071  8102         8102         0.11           100.00%
92         813   1059  16762        16762        0.27           100.00%
93         1078  562   8719         8719         0.17           100.00%
94         461   1143  5905         5905         0.14           100.00%
95         296   933   5423         5423         0.14           100.00%
96         951   1012  8407         8407         0.22           100.00%
97         1058  361   10620        10620        0.21           100.00%
98         883   725   8441         8441         0.19           100.00%
99         202   1094  4766         4766         0.09           100.00%
100        595   679   12309        12309        0.20           100.00%
101        880   512   32340        32340        0.37           100.00%
102        884   208   9012         9012         0.17           100.00%
103        1147  609   141908       141908       1.33           100.00%
104        657   927   7421         7421         0.13           100.00%
105        622   1035  12154        12154        0.23           100.00%
106        961   156   11614        11614        0.22           100.00%
107        614   740   6067         6067         0.17           100.00%
108        301   141   5334         5334         0.13           100.00%
109        468   1039  5700         5700         0.14           100.00%
110        799   598   7196         7196         0.10           100.00%
111        234   863   82343        82343        0.81           100.00%
112        911   505   6100         6100         0.17           100.00%
113        640   821   7361         7361         0.16           100.00%
114        339   1091  4794         4794         0.11           100.00%
115        395   565   19646        19646        0.30           100.00%
116        1127  505   8368         8368         0.19           100.00%
117        1138  609   8845         8845         0.17           100.00%
118        304   376   21800        21800        0.32           100.00%
119        849   173   22089        22089        0.26           100.00%
120        837   1029  10035        10035        0.15           100.00%
121        285   244   16468        16468        0.24           100.00%
122        592   868   18525        18525        0.29           100.00%
123        484   511   20626        20626        0.31           100.00%
124        952   375   12287        12287        0.23           100.00%
125        744   930   9355         9355         0.15           100.00%
126        422   322   4821         4821         0.13           100.00%
127        142   679   8389         8389         0.17           100.00%
128        456   737   14269        14269        0.25           100.00%
129        244   523   5975         5975         0.17           100.00%
130        298   528   69893        69893        0.78           100.00%
131        286   1095  5840         5840         0.14           100.00%
132        997   602   82371        82371        0.81           100.00%
133        288   157   4870         4870         0.14           100.00%
134        258   303   15069        15069        0.22           100.00%
135        942   484   14187        14187        0.22           100.00%
136        1070  1090  8524         8524         0.14           100.00%
137        1029  337   12859        12859        0.18           100.00%
138        338   1020  9009         9009         0.20           100.00%
139        566   482   14001        14001        0.25           100.00%
140        417   852   4846         4846         0.14           100.00%
141        521   757   4971         4971         0.09           100.00%
142        648   380   4875         4875         0.11           100.00%
143        813   712   7744         7744         0.19           100.00%
144        923   713   29937        29937        0.39           100.00%
145        202   411   10626        10626        0.19           100.00%
146        868   526   4777         4777         0.11           100.00%
147        505   270   6976         6976         0.17           100.00%
148        170   263   7265         7265         0.10           100.00%
149        654   469   13993        13993        0.25           100.00%
150        500   719   7878         7878         0.16           100.00%
151        598   955   43669        43669        0.51           100.00%
152        241   128   8056         8056         0.11           100.00%
153        804   535   7531         7531         0.16           100.00%
154        933   763   5139         5139         0.13           100.00%
155        651   983   37097        37097        0.45           100.00%
156        486   225   7227         7227         0.16           100.00%
157        773   930   5252         5252         0.13           100.00%
158        313   1088  6260         6260         0.15           100.00%
159        1042  1144  8680         8680         0.17           100.00%
160        283   450   8432         8432         0.17           100.00%
161        1051  339   6100         6100         0.15           100.00%
162        1097  151   9905         9905         0.21           100.00%
163        881   265   5404         5404         0.14           100.00%
164        579   285   5583         5583         0.14           100.00%
165        199   418   141553       141553       1.83           100.00%
166        863   1067  6095         6095         0.17           100.00%
167        560   183   5783         5783         0.14           100.00%
168        923   631   44837        44837        0.52           100.00%
169        484   729   6141         6141         0.15           100.00%
170        1058  925   17758        17758        0.28           100.00%
171        404   207   25729        25729        0.35           100.00%
172        909   836   25862        25862        0.35           100.00%
173        1018  180   7398         7398         0.13           100.00%
174        472   1086  24408        24408        0.31           100.00%
175        1074  850   19901        19901        0.27           100.00%
176        337   937   28493        28493        0.34           100.00%
177        458   726   9873         9873         0.18           100.00%
178        243   277   32066        32066        0.41           100.00%
179        884   827   7169         7169         0.18           100.00%
180        515   283   42909        42909        0.47           100.00%
181        315   1102  110432       110432       1.05           100.00%
182        1142  847   5845         5845         0.12           100.00%
183        801   303   42462        42462        0.50           100.00%
184        766   776   17886        17886        0.25           100.00%
185        751   268   6417         6417         0.15           100.00%
186        1079  328   12692        12692        0.15           100.00%
187        671   848   13776        13776        0.25           100.00%
188        662   989   1209918      1209918      10.61          100.00%
189        409   520   4914         4914         0.14           100.00%
190        654   918   10135        10135        0.18           100.00%
191        771   1074  5448         5448         0.11           100.00%
192        866   809   61936        61936        0.63           100.00%
193        410   446   8309         8309         0.17           100.00%
194        934   237   6155         6155         0.15           100.00%
195        1076  895   11316        11316        0.22           100.00%
196        693   353   6629         6629         0.21           100.00%
197        406   945   11611        11611        0.14           100.00%
198        976   433   12515        12515        0.17           100.00%
199        408   597   13282        13282        0.18           100.00%
200        765   443   4963         4963         0.14           100.00%
201        162   316   7081         7081         0.18           100.00%
202        607   933   5189         5189         0.10           100.00%
203        1107  679   7193         7193         0.18           100.00%
204        748   1108  364657       364657       3.30           100.00%
205        209   537   18278        18278        0.38           100.00%
206        428   1120  4775         4775         0.11           100.00%
207        302   188   7313         7313         0.10           100.00%
208        666   543   6852         6852         0.18           100.00%
209        443   527   41765        41765        0.43           100.00%
210        388   1124  22182        22182        0.32           100.00%
211        977   721   19585        19585        0.30           100.00%
212        995   383   67365        67365        1.08           100.00%
213        1128  484   25601        25601        0.32           100.00%
214        225   389   5620         5620         0.17           100.00%
215        153   734   22116        22116        0.32           100.00%
216        295   579   4941         4941         0.16           100.00%
217        165   478   5895         5895         0.17           100.00%
218        945   1047  13358        13358        0.24           100.00%
219        506   1076  44495        44495        0.51           100.00%
220        1150  185   6162         6162         0.15           100.00%
221        905   409   5878         5878         0.14           100.00%
222        770   713   18936        18936        0.29           100.00%
223        595   384   6847         6847         0.18           100.00%
224        998   989   7707         7707         0.16           100.00%
225        1112  1079  4950         4950         0.16           100.00%
226        1001  278   5488         5488         0.17           100.00%
227        1051  479   11491        11491        0.19           100.00%
228        729   775   7288         7288         0.16           100.00%
229        687   417   20850        20850        0.31           100.00%
230        305   228   9643         9643         0.15           100.00%
231        1077  520   6274         6274         0.18           100.00%
232        861   1004  16184        16184        0.21           100.00%
233        960   217   5714         5714         0.14           100.00%
234        336   428   10443        10443        0.18           100.00%
235        524   746   9921         9921         0.21           100.00%
236        386   911   5557         5557         0.14           100.00%
237        717   298   8137         8137         0.16           100.00%
238        431   349   7030         7030         0.18           100.00%
239        224   459   224801       224801       2.02           100.00%
240        594   544   18834        18834        0.26           100.00%
241        750   850   16688        16688        0.27           100.00%
242        673   745   24504        24504        0.34           100.00%
243        1079  315   12910        12910        0.21           100.00%
244        833   675   17623        17623        0.28           100.00%
245        783   325   29251        29251        0.29           100.00%
246        926   849   118647       118647       1.07           100.00%
247        648   171   6579         6579         0.15           100.00%
248        703   834   8711         8711         0.14           100.00%
249        236   637   48773        48773        0.55           100.00%
250        1099  717   17380        17380        0.28           100.00%
251        910   177   114403       114403       1.12           100.00%
252        521   903   6553         6553         0.12           100.00%
253        1052  231   24406        24406        0.30           100.00%
254        254   844   6052         6052         0.15           100.00%
255        239   342   6244         6244         0.18           100.00%
256        169   823   8968         8968         0.14           100.00%
257        262   290   47723        47723        0.51           100.00%
258        545   723   9697         9697         0.18           100.00%
259        604   1029  7067         7067         0.15           100.00%
260        331   851   50254        50254        0.50           100.00%
261        451   794   18550        18550        0.25           100.00%
262        884   228   8135         8135         0.16           100.00%
263        365   923   13881        13881        0.25           100.00%
264        1142  384   6664         6664         0.15           100.00%
265        212   652   16181        16181        0.23           100.00%
266        557   304   7389         7389         0.19           100.00%
267        158   472   9289         9289         0.20           100.00%
268        374   978   9177         9177         0.20           100.00%
269        1059  505   31498        31498        0.40           100.00%
270        616   175   14610        14610        0.25           100.00%
271        184   136   22091        22091        0.32           100.00%
272        590   653   16507        16507        0.24           100.00%
273        296   1090  6393         6393         0.15           100.00%
274        687   902   5812         5812         0.14           100.00%
275        966   1013  9418         9418         0.20           100.00%
276        929   770   4843         4843         0.11           100.00%
277        678   1057  9145         9145         0.17           100.00%
278        337   840   5975         5975         0.12           100.00%
279        627   278   14787        14787        0.22           100.00%
280        750   550   6210         6210         0.17           100.00%
281        1100  899   117964       117964       1.49           100.00%
282        913   859   4988         4988         0.14           100.00%
283        1035  583   8266         8266         0.16           100.00%
284        271   546   10630        10630        0.21           100.00%
285        155   645   8512         8512         0.17           100.00%
286        527   185   14409        14409        0.25           100.00%
287        245   548   13382        13382        0.21           100.00%
288        251   888   6226         6226         0.15           100.00%
289        396   1118  17064        17064        0.28           100.00%
290        791   1105  14852        14852        0.26           100.00%
291        1065  1037  111263       111263       1.06           100.00%
292        755   496   8687         8687         0.14           100.00%
293        849   219   7152         7152         0.13           100.00%
294        1085  341   9713         9713         0.12           100.00%
295        879   846   10568        10568        0.18           100.00%
296        278   604   7020         7020         0.15           100.00%
297        894   980   4911         4911         0.12           100.00%
298        916   129   7260         7260         0.18           100.00%
299        974   279   5495         5495         0.14           100.00%
300        276   624   23981        23981        0.30           100.00%
301        874   735   5473         5473         0.17           100.00%
302        1092  580   7972         7972         0.19           100.00%
303        558   796   30793        30793        0.36           100.00%
304        543   368   5957         5957         0.17           100.00%
305        516   1095  7135         7135         0.16           100.00%
306        225   484   12313        12313        0.20           100.00%
307        974   218   9582         9582         0.12           100.00%
308        256   903   11641        11641        0.22           100.00%
309        962   925   13938        13938        0.21           100.00%
310        1034  1091  9085         9085         0.20           100.00%
311        428   400   17233        17233        0.24           100.00%
312        436   648   13633        13633        0.21           100.00%
313        975   182   7676         7676         0.16           100.00%
314        247   599   5734         5734         0.12           100.00%
315        630   479   8307         8307         0.14           100.00%
316        659   308   5762         5762         0.09           100.00%
317        291   429   17505        17505        0.22           100.00%
