Src   Dst   Srvport  Utilized (ns)   Utilization
12    109   NO       29965980449     99.89%
15    125   NO       29962680737     99.88%
102   58    NO       29960707298     99.87%
17    117   NO       29956839185     99.86%
33    90    NO       29950078262     99.83%
13    122   NO       29948187120     99.83%
126   107   NO       29941445859     99.80%
6     120   NO       29939026326     99.80%
10    60    NO       29938103260     99.79%
40    116   NO       29930814487     99.77%
14    123   NO       29929060216     99.76%
10    96    NO       29923882776     99.75%
36    119   NO       29923627001     99.75%
109   12    NO       29917724240     99.73%
89    60    NO       29917110111     99.72%
47    123   NO       29911036430     99.70%
122   13    NO       29908466073     99.69%
84    41    NO       29908464667     99.69%
117   30    NO       29905639190     99.69%
123   47    NO       29897871620     99.66%
99    2     NO       29896429864     99.65%
5     105   NO       29890376437     99.63%
119   48    NO       29889866794     99.63%
34    102   NO       29889378365     99.63%
91    28    NO       29889138985     99.63%
64    18    NO       29886849668     99.62%
125   1     NO       29884719337     99.62%
29    121   NO       29883750523     99.61%
117   17    NO       29876951216     99.59%
17    90    NO       29876388098     99.59%
1     125   NO       29875290728     99.58%
125   15    NO       29873711404     99.58%
21    90    NO       29872930097     99.58%
121   53    NO       29872130429     99.57%
30    77    NO       29870343124     99.57%
123   14    NO       29867997957     99.56%
28    115   NO       29866642038     99.56%
58    102   NO       29865820711     99.55%
48    119   NO       29862247771     99.54%
68    5     NO       29861291615     99.54%
66    9     NO       29860829171     99.54%
0     110   NO       29860682076     99.54%
124   42    NO       29858123040     99.53%
90    33    NO       29856944390     99.52%
119   26    NO       29856638034     99.52%
60    10    NO       29855047370     99.52%
73    23    NO       29848525927     99.50%
2     71    NO       29846256963     99.49%
28    91    NO       29839408000     99.46%
1     106   NO       29836123587     99.45%
8     125   NO       29834961063     99.45%
106   1     NO       29827921770     99.43%
93    18    NO       29822253465     99.41%
15    121   NO       29816576450     99.39%
82    120   NO       29816297953     99.39%
23    54    NO       29814665462     99.38%
118   25    NO       29809071771     99.36%
30    117   NO       29808787134     99.36%
79    4     NO       29807603294     99.36%
77    30    NO       29806205424     99.35%
69    126   NO       29805855175     99.35%
41    66    NO       29804805869     99.35%
42    124   NO       29802285687     99.34%
115   28    NO       29801284554     99.34%
60    17    NO       29801225827     99.34%
10    108   NO       29800735459     99.34%
111   25    NO       29799897742     99.33%
87    11    NO       29792133213     99.31%
53    121   NO       29791953422     99.31%
85    4     NO       29791204654     99.30%
102   34    NO       29791152752     99.30%
59    127   NO       29790469866     99.30%
11    97    NO       29790144492     99.30%
4     85    NO       29789442295     99.30%
96    10    NO       29787424560     99.29%
108   10    NO       29785147024     99.28%
115   4     NO       29782326061     99.27%
65    115   NO       29775683183     99.25%
7     82    NO       29775481763     99.25%
23    110   NO       29775076839     99.25%
9     66    NO       29772372990     99.24%
41    84    NO       29770614720     99.24%
82    0     NO       29770388071     99.23%
4     79    NO       29769106557     99.23%
110   23    NO       29765658271     99.22%
115   65    NO       29764835311     99.22%
23    73    NO       29763403837     99.21%
105   5     NO       29761000358     99.20%
103   29    NO       29755291744     99.18%
32    114   NO       29752042893     99.17%
42    88    NO       29751843540     99.17%
17    60    NO       29750966421     99.17%
42    107   NO       29748518792     99.16%
5     68    NO       29748423254     99.16%
127   59    NO       29748227094     99.16%
107   126   NO       29744889788     99.15%
113   49    NO       29742648505     99.14%
114   32    NO       29736514138     99.12%
109   28    NO       29735734172     99.12%
107   42    NO       29727342980     99.09%
120   82    NO       29724748605     99.08%
88    2     NO       29723127059     99.08%
127   71    NO       29722398678     99.07%
88    42    NO       29711207139     99.04%
