Src   Dst   Srvport  Utilized (ns)   Utilization
162   4     YES      49558858724     99.12%
217   11    YES      49384184872     98.77%
255   15    YES      49373324067     98.75%
191   7     YES      49367257268     98.73%
234   13    YES      49339955797     98.68%
141   1     YES      49310509234     98.62%
238   13    YES      49283285600     98.57%
204   9     YES      49266328725     98.53%
235   13    YES      49266008267     98.53%
264   17    YES      49255943136     98.51%
132   0     YES      49211275761     98.42%
237   13    YES      49191710813     98.38%
195   8     YES      49167016779     98.33%
232   13    YES      49154529848     98.31%
289   20    YES      49148680512     98.30%
254   15    YES      49131271895     98.26%
223   11    YES      49127386201     98.25%
272   18    YES      49127236712     98.25%
262   16    YES      49112219569     98.22%
301   21    YES      49109281580     98.22%
269   17    YES      49107625090     98.22%
134   0     YES      49088364512     98.18%
276   18    YES      49086276668     98.17%
211   10    YES      49084744651     98.17%
257   16    YES      49070174507     98.14%
287   19    YES      49063057283     98.13%
256   16    YES      49059584590     98.12%
188   7     YES      49059039687     98.12%
144   2     YES      49058365715     98.12%
128   0     YES      49057328010     98.11%
314   23    YES      49049908745     98.10%
186   7     YES      49046120724     98.09%
298   21    YES      49045306443     98.09%
292   20    YES      49020619442     98.04%
153   3     YES      49016879294     98.03%
225   12    YES      48996480583     97.99%
178   6     YES      48993829673     97.99%
219   11    YES      48993248469     97.99%
248   15    YES      48989034840     97.98%
180   6     YES      48982689837     97.97%
216   11    YES      48981588815     97.96%
308   22    YES      48976251858     97.95%
170   5     YES      48975111774     97.95%
196   8     YES      48961858523     97.92%
209   10    YES      48954156367     97.91%
233   13    YES      48951838380     97.90%
148   2     YES      48948144800     97.90%
161   4     YES      48942927411     97.89%
313   23    YES      48935273832     97.87%
245   14    YES      48928113396     97.86%
296   21    YES      48927278565     97.85%
285   19    YES      48921075905     97.84%
267   17    YES      48919148566     97.84%
142   1     YES      48915339880     97.83%
131   0     YES      48911695188     97.82%
263   16    YES      48909165212     97.82%
300   21    YES      48904754975     97.81%
294   20    YES      48903953918     97.81%
150   2     YES      48891595449     97.78%
305   22    YES      48890828625     97.78%
194   8     YES      48890095679     97.78%
266   17    YES      48883241884     97.77%
278   18    YES      48882526251     97.77%
135   0     YES      48879420161     97.76%
222   11    YES      48875190807     97.75%
213   10    YES      48874904121     97.75%
151   2     YES      48873723715     97.75%
155   3     YES      48871656948     97.74%
167   4     YES      48866002535     97.73%
214   10    YES      48865157092     97.73%
203   9     YES      48861632172     97.72%
172   5     YES      48856393612     97.71%
299   21    YES      48854946706     97.71%
171   5     YES      48851712474     97.70%
202   9     YES      48851622155     97.70%
293   20    YES      48849873626     97.70%
317   23    YES      48848522199     97.70%
312   23    YES      48847166890     97.69%
250   15    YES      48845620582     97.69%
295   20    YES      48838763902     97.68%
253   15    YES      48831980031     97.66%
229   12    YES      48831979942     97.66%
182   6     YES      48821634726     97.64%
268   17    YES      48821188242     97.64%
193   8     YES      48817738965     97.64%
212   10    YES      48815336915     97.63%
165   4     YES      48808897940     97.62%
244   14    YES      48808140284     97.62%
297   21    YES      48807371082     97.61%
246   14    YES      48805435512     97.61%
147   2     YES      48801310757     97.60%
284   19    YES      48792753792     97.59%
138   1     YES      48779147817     97.56%
277   18    YES      48773961699     97.55%
183   6     YES      48758823155     97.52%
302   21    YES      48757817608     97.52%
177   6     YES      48755508626     97.51%
179   6     YES      48753887161     97.51%
319   23    YES      48725838928     97.45%
185   7     YES      48721479621     97.44%
258   16    YES      48717175153     97.43%
265   17    YES      48715574956     97.43%
173   5     YES      48715233128     97.43%
130   0     YES      48712249635     97.42%
270   17    YES      48708174469     97.42%
197   8     YES      48705542396     97.41%
199   8     YES      48705146315     97.41%
159   3     YES      48700924495     97.40%
251   15    YES      48698797135     97.40%
271   17    YES      48697271645     97.39%
228   12    YES      48694091961     97.39%
240   14    YES      48690696210     97.38%
303   21    YES      48684137609     97.37%
136   1     YES      48677768961     97.36%
310   22    YES      48671490517     97.34%
205   9     YES      48669386197     97.34%
139   1     YES      48663165126     97.33%
187   7     YES      48663046310     97.33%
181   6     YES      48657401675     97.31%
145   2     YES      48641249709     97.28%
208   10    YES      48625205118     97.25%
163   4     YES      48620384588     97.24%
288   20    YES      48619779039     97.24%
275   18    YES      48618992933     97.24%
306   22    YES      48614088340     97.23%
318   23    YES      48610836652     97.22%
283   19    YES      48603678087     97.21%
309   22    YES      48598919756     97.20%
210   10    YES      48591446387     97.18%
158   3     YES      48584446553     97.17%
286   19    YES      48584385830     97.17%
290   20    YES      48574152172     97.15%
224   12    YES      48560550522     97.12%
157   3     YES      48550079250     97.10%
316   23    YES      48549337940     97.10%
281   19    YES      48547147117     97.09%
160   4     YES      48546822922     97.09%
230   12    YES      48537811288     97.08%
242   14    YES      48531189760     97.06%
168   5     YES      48528621428     97.06%
169   5     YES      48517069471     97.03%
260   16    YES      48511301956     97.02%
133   0     YES      48499618279     97.00%
201   9     YES      48477281677     96.95%
261   16    YES      48477133848     96.95%
189   7     YES      48466126894     96.93%
156   3     YES      48454235265     96.91%
249   15    YES      48448370204     96.90%
259   16    YES      48448272738     96.90%
200   9     YES      48448026124     96.90%
166   4     YES      48440489463     96.88%
239   13    YES      48436399811     96.87%
231   12    YES      48411939559     96.82%
206   9     YES      48410994123     96.82%
280   19    YES      48400632956     96.80%
152   3     YES      48399596580     96.80%
207   9     YES      48398791870     96.80%
175   5     YES      48391743362     96.78%
274   18    YES      48389088398     96.78%
184   7     YES      48387135259     96.77%
198   8     YES      48379923862     96.76%
291   20    YES      48364822495     96.73%
315   23    YES      48356933053     96.71%
279   18    YES      48351540283     96.70%
137   1     YES      48346142893     96.69%
192   8     YES      48329260434     96.66%
176   6     YES      48325893306     96.65%
227   12    YES      48325075132     96.65%
218   11    YES      48321181490     96.64%
307   22    YES      48318754116     96.64%
140   1     YES      48316165424     96.63%
164   4     YES      48302652948     96.61%
190   7     YES      48273737350     96.55%
247   14    YES      48272953276     96.55%
243   14    YES      48257463032     96.51%
282   19    YES      48239276976     96.48%
236   13    YES      48231357707     96.46%
