Src   Dst   Srvport  Utilized (ns)   Utilization
42    124   NO       28789103564     95.96%
124   42    NO       28714980435     95.72%
108   10    NO       28671338826     95.57%
0     82    NO       28636689306     95.46%
119   48    NO       28598374067     95.33%
82    0     NO       28552761879     95.18%
48    119   NO       28545890168     95.15%
10    108   NO       28539858508     95.13%
90    17    NO       28526869938     95.09%
96    10    NO       28505803923     95.02%
103   29    NO       28482334319     94.94%
107   42    NO       28475800387     94.92%
29    103   NO       28427133429     94.76%
115   4     NO       28396426502     94.65%
121   29    NO       28337754762     94.46%
29    121   NO       28321662565     94.41%
1     125   NO       28260847127     94.20%
8     125   NO       28245319929     94.15%
36    119   NO       28206603892     94.02%
17    90    NO       28187462259     93.96%
125   8     NO       28159941251     93.87%
125   1     NO       28091216039     93.64%
10    96    NO       28084759452     93.62%
42    107   NO       28042349696     93.47%
100   18    NO       28016546408     93.39%
4     115   NO       28003683960     93.35%
102   17    NO       27979220840     93.26%
4     103   NO       27973084155     93.24%
119   36    NO       27945269420     93.15%
1     106   NO       27929648852     93.10%
18    100   NO       27912163599     93.04%
17    102   NO       27885600472     92.95%
11    97    NO       27834763078     92.78%
106   1     NO       27814005115     92.71%
103   4     NO       27743199423     92.48%
97    11    NO       27599576619     92.00%
15    121   NO       13881525376     46.27%
26    119   NO       13779575373     45.93%
86    102   NO       12037086408     40.12%
3     36    NO       11850999568     39.50%
60    17    NO       11793200432     39.31%
117   17    NO       11337854489     37.79%
91    29    NO       11222337247     37.41%
56    97    NO       11012286704     36.71%
34    102   NO       10538231096     35.13%
60    10    NO       10441019819     34.80%
45    1     NO       9027906478      30.09%
80    29    NO       8972322000      29.91%
49    10    NO       8967006068      29.89%
53    121   NO       8543965232      28.48%
123   119   NO       8357518808      27.86%
75    103   NO       8252897121      27.51%
102   125   NO       8169775650      27.23%
88    42    NO       8161832960      27.21%
85    4     NO       8147533298      27.16%
52    124   NO       7868659576      26.23%
9     42    NO       7659627192      25.53%
50    108   NO       7628427511      25.43%
20    17    NO       7583197928      25.28%
112   96    NO       7440774896      24.80%
89    119   NO       7346099260      24.49%
55    42    NO       7296529512      24.32%
27    1     NO       7281100898      24.27%
108   124   NO       7276465200      24.25%
71    10    NO       7274785408      24.25%
121   108   NO       7162522154      23.88%
80    108   NO       7110505192      23.70%
49    97    NO       7030113496      23.43%
15    48    NO       6993403949      23.31%
15    125   NO       6921130818      23.07%
87    48    NO       6912611154      23.04%
92    124   NO       6896021720      22.99%
95    107   NO       6669539752      22.23%
105   121   NO       6579106607      21.93%
14    0     NO       6566852557      21.89%
51    125   NO       6347373543      21.16%
55    8     NO       6123200903      20.41%
116   36    NO       6090807152      20.30%
65    14    NO       6025776095      20.09%
92    103   NO       6000943320      20.00%
86    106   NO       5965944112      19.89%
118   29    NO       5819177088      19.40%
58    102   NO       5778830144      19.26%
125   102   NO       5728131720      19.09%
110   0     NO       5672134408      18.91%
104   48    NO       5666183408      18.89%
102   86    NO       5575199896      18.58%
366   29    YES      5323402416      17.74%
79    4     NO       5289887258      17.63%
126   18    NO       5213076520      17.38%
47    100   NO       5159801168      17.20%
45    36    NO       4968621032      16.56%
84    15    NO       4817695667      16.06%
89    107   NO       4704731608      15.68%
88    96    NO       4668338133      15.56%
22    26    NO       4643634019      15.48%
43    96    NO       4613434698      15.38%
125   15    NO       4590874983      15.30%
124   108   NO       4588866688      15.30%
83    11    NO       4550782664      15.17%
13    4     NO       4524910576      15.08%
14    123   NO       4523317984      15.08%
123   47    NO       4411576456      14.71%
120   82    NO       4409007304      14.70%
93    18    NO       4403819136      14.68%
85    1     NO       4392216701      14.64%
119   89    NO       4348599344      14.50%
32    100   NO       4317448776      14.39%
109   103   NO       4311820616      14.37%
102   34    NO       4307202000      14.36%
89    60    NO       4265632864      14.22%
3     65    NO       4222343952      14.07%
19    36    NO       4193206632      13.98%
77    80    NO       4154306784      13.85%
47    123   NO       4152731496      13.84%
363   29    YES      4127701360      13.76%
62    8     NO       4117935987      13.73%
21    90    NO       4064800048      13.55%
63    48    NO       4034678872      13.45%
31    0     NO       3992069616      13.31%
7     82    NO       3968042608      13.23%
64    34    NO       3945231984      13.15%
65    115   NO       3890615528      12.97%
85    100   NO       3874859507      12.92%
35    26    NO       3872100616      12.91%
112   115   NO       3837875472      12.79%
70    107   NO       3829241848      12.76%
64    18    NO       3810729880      12.70%
108   121   NO       3796495600      12.65%
38    97    NO       3784762192      12.62%
48    15    NO       3780908656      12.60%
1087  119   YES      3768697616      12.56%
5     106   NO       3760976384      12.54%
1085  119   YES      3742162478      12.47%
63    60    NO       3718013600      12.39%
45    49    NO       3680627672      12.27%
62    96    NO       3644251160      12.15%
106   100   NO       3637930392      12.13%
57    75    NO       3622785792      12.08%
78    45    NO       3610610072      12.04%
158   3     YES      3579424656      11.93%
74    53    NO       3575072264      11.92%
76    52    NO       3564078824      11.88%
8     82    NO       3544136016      11.81%
1080  119   YES      3543056195      11.81%
9     49    NO       3527149304      11.76%
36    45    NO       3509228296      11.70%
9     111   NO       3489016144      11.63%
102   58    NO       3418674376      11.40%
35    55    NO       3408161848      11.36%
82    8     NO       3381796472      11.27%
61    15    NO       3335322069      11.12%
64    115   NO       3310856176      11.04%
117   82    NO       3299917530      11.00%
68    90    NO       3290924856      10.97%
50    18    NO       3267163200      10.89%
126   107   NO       3235837592      10.79%
16    0     NO       3222257384      10.74%
81    85    NO       3210049832      10.70%
28    115   NO       3203740640      10.68%
1083  119   YES      3166192480      10.55%
365   29    YES      3142807680      10.48%
267   17    YES      3140497480      10.47%
97    49    NO       3107048401      10.36%
111   86    NO       3086729968      10.29%
83    89    NO       3077527848      10.26%
87    11    NO       3061169840      10.20%
56    109   NO       3060369202      10.20%
37    86    NO       3038619912      10.13%
946   102   YES      3035175520      10.12%
40    27    NO       3016633128      10.06%
361   29    YES      3013992784      10.05%
106   86    NO       3002893576      10.01%
98    97    NO       2998327712      9.99%
126   124   NO       2984928136      9.95%
100   85    NO       2980784492      9.94%
466   42    YES      2976966184      9.92%
42    9     NO       2960810450      9.87%
77    85    NO       2946861072      9.82%
99    90    NO       2931436192      9.77%
994   108   YES      2930379024      9.77%
38    92    NO       2922608384      9.74%
34    64    NO       2911867080      9.71%
110   112   NO       2901808272      9.67%
265   17    YES      2899371008      9.66%
1099  121   YES      2882864200      9.61%
10    60    NO       2838369600      9.46%
47    504   YES      2837561240      9.46%
30    117   NO       2837512208      9.46%
65    91    NO       2828489784      9.43%
72    80    NO       2826223666      9.42%
111   87    NO       2812357141      9.37%
951   102   YES      2809395304      9.36%
2     71    NO       2806543128      9.36%
835   88    YES      2790995536      9.30%
113   49    NO       2782792000      9.28%
47    86    NO       2754676952      9.18%
33    90    NO       2741971928      9.14%
367   29    YES      2737687184      9.13%
71    91    NO       2729681664      9.10%
1     85    NO       2727057768      9.09%
118   105   NO       2724059072      9.08%
417   36    YES      2709850816      9.03%
22    112   NO       2700238784      9.00%
105   11    NO       2690826072      8.97%
91    92    NO       2662384216      8.87%
364   29    YES      2649932424      8.83%
